Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,104.375405,[ 6 51] ; [311  91],[39.36601307 17.63398693] ; [277.63398693 124.36601307],1
d4,1,0.0,41.00768,[35 22] ; [367  35],[49.92156863  7.07843137] ; [352.07843137  49.92156863],1
a4,1,0.0,26.957823,[12 44] ; [234 167],[30.14442013 25.85557987] ; [215.85557987 185.14442013],1
d2,1,7e-06,20.158149,[18 39] ; [252 149],[33.60262009 23.39737991] ; [236.39737991 164.60262009],1
d3,1,3.1e-05,17.368937,[29 28] ; [309  93],[41.97385621 15.02614379] ; [296.02614379 105.97385621],1
u1,1,0.000181,14.019725,[ 3 54] ; [114 288],[14.52941176 42.47058824] ; [102.47058824 299.52941176],1
a3,1,0.000599,11.779919,[36 21] ; [331  70],[45.67467249 11.32532751] ; [321.32532751  79.67467249],1
a2,1,0.000958,10.907109,[ 8 49] ; [145 257],[19. 38.] ; [134. 268.],1
r2,1,0.006752,7.337821,[51  6] ; [384  12],[54.73509934  2.26490066] ; [380.26490066  15.73509934],0
p1,1,0.009462,6.733391,[10 47] ; [ 29 370],[ 4.875 52.125] ; [ 34.125 364.875],0
n4,1,0.013641,6.084032,[39 18] ; [329  71],[45.89934354 11.10065646] ; [322.10065646  77.89934354],0
p8,1,0.030626,4.673789,[39 18] ; [209 184],[31.41333333 25.58666667] ; [216.58666667 176.41333333],0
v2,1,0.043335,4.082291,[27 29] ; [240 145],[33.9047619 22.0952381] ; [233.0952381 151.9047619],0
a6,1,0.066387,3.370165,[47 10] ; [284 117],[41.19432314 15.80567686] ; [289.80567686 111.19432314],0
s8,1,0.076205,3.14404,[27 30] ; [239 161],[33.17724289 23.82275711] ; [232.82275711 167.17724289],0
n6,1,0.097097,2.752596,[46 11] ; [353  46],[49.875  7.125] ; [349.125  49.875],0
r3,1,0.121477,2.398168,[53  4] ; [389  12],[55.00873362  1.99126638] ; [386.99126638  14.00873362],0
p7,1,0.122091,2.390284,[33 24] ; [264 123],[38.12837838 18.87162162] ; [258.87162162 128.12837838],0
v4,1,0.159678,1.97727,[53  4] ; [387  13],[54.87964989  2.12035011] ; [385.12035011  14.87964989],0
p2,1,0.164134,1.935719,[45 12] ; [343  56],[48.5  8.5] ; [339.5  59.5],0
b2,1,0.164702,1.93052,[17 16] ; [100 157],[13.3137931 19.6862069] ; [103.6862069 153.3137931],0
b3,1,0.164702,1.93052,[17 16] ; [100 157],[13.3137931 19.6862069] ; [103.6862069 153.3137931],0
b1,1,0.20009,1.641719,[26 31] ; [148 254],[21.60784314 35.39215686] ; [152.39215686 249.60784314],0
p4,1,0.22338,1.482523,[34 22] ; [276 125],[37.9868709 18.0131291] ; [272.0131291 128.9868709],0
v1,1,0.242571,1.36559,[29 27] ; [234 156],[33.02242152 22.97757848] ; [229.97757848 160.02242152],0
r1,1,0.290053,1.119376,[46 11] ; [344  56],[48.64332604  8.35667396] ; [341.35667396  58.64332604],0
p9,1,0.293224,1.10476,[49  8] ; [360  38],[51.23736264  5.76263736] ; [357.76263736  40.23736264],0
p5,1,0.302172,1.064582,[10 47] ; [ 50 347],[ 7.53303965 49.46696035] ; [ 52.46696035 344.53303965],0
a7,1,0.318352,0.995703,[39 18] ; [300 102],[42.09803922 14.90196078] ; [296.90196078 105.09803922],0
p3,1,0.320886,0.98533,[28 29] ; [225 176],[31.48689956 25.51310044] ; [221.51310044 179.48689956],0
a1,1,0.323114,0.976301,[ 2 55] ; [ 28 374],[ 3.7254902 53.2745098] ; [ 26.2745098 375.7254902],0
p12,1,0.391283,0.734952,[ 8 49] ; [ 41 358],[ 6.125 50.875] ; [ 42.875 356.125],0
s3,1,0.404267,0.695597,[41 15] ; [268 128],[38.28318584 17.71681416] ; [270.71681416 125.28318584],0
