Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.002495,9.144482,[4 1] ; [ 4 22],[1.29032258 3.70967742] ; [ 6.70967742 19.29032258],0
p8,1,0.003135,8.727273,[4 1] ; [ 4 21],[1.33333333 3.66666667] ; [ 6.66666667 18.33333333],0
s6,1,0.023106,5.160524,[4 1] ; [ 7 19],[1.77419355 3.22580645] ; [ 9.22580645 16.77419355],0
p7,1,0.038474,4.283941,[4 1] ; [ 8 18],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
p4,1,0.038474,4.283941,[4 1] ; [ 8 18],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
v2,1,0.108809,2.571429,[3 2] ; [ 6 19],[1.5 3.5] ; [ 7.5 17.5],0
p10,1,0.118648,2.435079,[4 1] ; [10 14],[2.4137931 2.5862069] ; [11.5862069 12.4137931],0
s3,1,0.123819,2.368333,[3 2] ; [ 6 18],[1.55172414 3.44827586] ; [ 7.44827586 16.55172414],0
u2,1,0.124541,2.359259,[2 1] ; [2 8],[0.92307692 2.07692308] ; [3.07692308 6.92307692],0
p9,1,0.164269,1.934484,[4 1] ; [11 13],[2.5862069 2.4137931] ; [12.4137931 11.5862069],0
u1,1,0.178133,1.81313,[1 4] ; [ 1 25],[0.32258065 4.67741935] ; [ 1.67741935 24.32258065],0
r4,1,0.178133,1.81313,[1 4] ; [ 1 25],[0.32258065 4.67741935] ; [ 1.67741935 24.32258065],0
v3,1,0.201994,1.627897,[2 3] ; [ 4 22],[0.96774194 4.03225806] ; [ 5.03225806 20.96774194],0
d4,1,0.210909,1.565175,[2 3] ; [18  8],[3.22580645 1.77419355] ; [16.77419355  9.22580645],0
a8,1,0.241306,1.372947,[2 3] ; [ 4 20],[1.03448276 3.96551724] ; [ 4.96551724 19.03448276],0
p3,1,0.309045,1.034753,[2 3] ; [ 5 21],[1.12903226 3.87096774] ; [ 5.87096774 20.12903226],0
a3,1,0.317311,1.0,[2 3] ; [16  9],[3. 2.] ; [15. 10.],0
p5,1,0.414216,0.666667,[1 4] ; [ 2 23],[0.5 4.5] ; [ 2.5 22.5],0
a4,1,0.429441,0.624336,[1 4] ; [10 16],[1.77419355 3.22580645] ; [ 9.22580645 16.77419355],0
n5,1,0.429441,0.624336,[4 1] ; [16 10],[3.22580645 1.77419355] ; [16.77419355  9.22580645],0
s2,1,0.460181,0.545455,[2 3] ; [ 6 19],[1.33333333 3.66666667] ; [ 6.66666667 18.33333333],0
d5,1,0.466596,0.530026,[3 2] ; [11 15],[2.25806452 2.74193548] ; [11.74193548 14.25806452],0
a7,1,0.466596,0.530026,[3 2] ; [11 15],[2.25806452 2.74193548] ; [11.74193548 14.25806452],0
d3,1,0.522007,0.409927,[1 4] ; [ 9 17],[1.61290323 3.38709677] ; [ 8.38709677 17.61290323],0
s5,1,0.60524,0.267165,[1 4] ; [ 3 23],[0.64516129 4.35483871] ; [ 3.35483871 22.64516129],0
b1,1,0.68197,0.167917,[2 3] ; [13 13],[2.41935484 2.58064516] ; [12.58064516 13.41935484],0
v1,1,0.685939,0.163516,[2 3] ; [ 8 18],[1.61290323 3.38709677] ; [ 8.38709677 17.61290323],0
b4,1,0.685939,0.163516,[3 2] ; [18  8],[3.38709677 1.61290323] ; [17.61290323  8.38709677],0
n6,1,0.743421,0.107143,[3 2] ; [13 12],[2.66666667 2.33333333] ; [13.33333333 11.66666667],0
b2,1,0.799782,0.064327,[1 2] ; [ 5 14],[0.81818182 2.18181818] ; [ 5.18181818 13.81818182],0
b3,1,0.799782,0.064327,[1 2] ; [ 5 14],[0.81818182 2.18181818] ; [ 5.18181818 13.81818182],0
r1,1,0.817734,0.053112,[2 3] ; [ 9 17],[1.77419355 3.22580645] ; [ 9.22580645 16.77419355],0
n4,1,0.817734,0.053112,[3 2] ; [17  9],[3.22580645 1.77419355] ; [16.77419355  9.22580645],0
d1,1,0.880212,0.022711,[1 4] ; [ 6 20],[1.12903226 3.87096774] ; [ 5.87096774 20.12903226],0
s7,1,0.931549,0.007378,[1 4] ; [ 5 18],[1.07142857 3.92857143] ; [ 4.92857143 18.07142857],0
d2,1,0.948429,0.004184,[2 3] ; [10 16],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
a5,1,0.948429,0.004184,[3 2] ; [16 10],[3.06451613 1.93548387] ; [15.93548387 10.06451613],0
a6,1,0.948429,0.004184,[2 3] ; [10 16],[1.93548387 3.06451613] ; [10.06451613 15.93548387],0
