Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,35.434655,[18 31] ; [99 20],[34.125 14.875] ; [82.875 36.125],1
p10,1,0.000606,11.756257,[25 21] ; [96 23],[33.73333333 12.26666667] ; [87.26666667 31.73333333],1
p9,1,0.002262,9.323507,[30 16] ; [101  16],[36.96932515  9.03067485] ; [94.03067485 22.96932515],0
v1,1,0.013267,6.133175,[12 35] ; [54 62],[19.03067485 27.96932515] ; [46.96932515 69.03067485],0
p11,1,0.01728,5.667759,[30 19] ; [94 25],[36.16666667 12.83333333] ; [87.83333333 31.16666667],0
s7,1,0.019489,5.457129,[11 37] ; [47 64],[17.50943396 30.49056604] ; [40.49056604 70.50943396],0
a5,1,0.019787,5.43061,[20 29] ; [72 47],[26.83333333 22.16666667] ; [65.16666667 53.83333333],0
n1,1,0.022666,5.193959,[ 2 16] ; [15 21],[ 5.66666667 12.33333333] ; [11.33333333 24.66666667],0
a4,1,0.096581,2.761117,[11 38] ; [42 76],[15.5508982 33.4491018] ; [37.4491018 80.5508982],0
s6,1,0.111541,2.532244,[21 27] ; [66 49],[25.6196319 22.3803681] ; [61.3803681 53.6196319],0
s4,1,0.14962,2.076125,[ 6 43] ; [26 93],[ 9.33333333 39.66666667] ; [22.66666667 96.33333333],0
p8,1,0.156479,2.007926,[17 31] ; [56 62],[21.10843373 26.89156627] ; [51.89156627 66.10843373],0
d3,1,0.169861,1.884173,[31 17] ; [63 56],[27.01796407 20.98203593] ; [66.98203593 52.01796407],0
p6,1,0.170032,1.882657,[11 35] ; [41 76],[14.67484663 31.32515337] ; [37.32515337 79.67484663],0
s3,1,0.17078,1.87608,[17 30] ; [57 62],[20.95180723 26.04819277] ; [53.04819277 65.95180723],0
p4,1,0.187244,1.739172,[20 28] ; [63 56],[23.85628743 24.14371257] ; [59.14371257 59.85628743],0
u2,1,0.204525,1.60976,[12 10] ; [18 29],[ 9.56521739 12.43478261] ; [20.43478261 26.56521739],0
p1,1,0.211761,1.559345,[ 2 46] ; [ 12 107],[ 4.0239521 43.9760479] ; [  9.9760479 109.0239521],0
p3,1,0.220507,1.501066,[18 31] ; [56 63],[21.58333333 27.41666667] ; [52.41666667 66.58333333],0
a6,1,0.227618,1.455687,[23 26] ; [68 51],[26.54166667 22.45833333] ; [64.45833333 54.54166667],0
d1,1,0.239459,1.383776,[17 32] ; [53 66],[20.41666667 28.58333333] ; [49.58333333 69.41666667],0
v4,1,0.240143,1.379752,[44  4] ; [101  18],[41.67664671  6.32335329] ; [103.32335329  15.67664671],0
s8,1,0.244955,1.351849,[12 37] ; [40 79],[15.16666667 33.83333333] ; [36.83333333 82.16666667],0
s1,1,0.252904,1.30719,[ 3 46] ; [  3 116],[ 1.75 47.25] ; [  4.25 114.75],0
