Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.417622,[299   7] ; [33 19],[283.77653631  22.22346369] ; [48.22346369  3.77653631],1
u1,1,3e-05,17.424105,[ 89 217] ; [ 1 51],[ 76.9273743 229.0726257] ; [13.0726257 38.9273743],1
r2,1,0.000231,13.556647,[298   6] ; [43  6],[293.66572238  10.33427762] ; [47.33427762  1.66572238],1
n6,1,0.001062,10.716641,[274  28] ; [39 13],[267.02259887  34.97740113] ; [45.97740113  6.02259887],0
a2,1,0.001547,10.02196,[102 204] ; [ 6 46],[ 92.31284916 213.68715084] ; [15.68715084 36.31284916],0
n4,1,0.002775,8.94993,[262  43] ; [36 16],[254.59383754  50.40616246] ; [43.40616246  8.59383754],0
r3,1,0.003254,8.659547,[298   6] ; [47  5],[294.60674157   9.39325843] ; [50.39325843  1.60674157],0
a5,1,0.004769,7.965027,[252  54] ; [34 18],[244.45810056  61.54189944] ; [41.54189944 10.45810056],0
d3,1,0.009819,6.667446,[228  76] ; [30 22],[220.31460674  83.68539326] ; [37.68539326 14.31460674],0
a3,1,0.013575,6.092532,[255  50] ; [36 16],[248.61344538  56.38655462] ; [42.38655462  9.61344538],0
v4,1,0.018738,5.525814,[299   6] ; [47  4],[296.43258427   8.56741573] ; [49.56741573  1.43258427],0
a4,1,0.021937,5.2508,[158 147] ; [18 34],[150.36414566 154.63585434] ; [25.63585434 26.36414566],0
n5,1,0.028056,4.824647,[254  49] ; [37 15],[248.37464789  54.62535211] ; [42.62535211  9.37464789],0
a7,1,0.034335,4.477921,[221  85] ; [30 22],[214.54189944  91.45810056] ; [36.45810056 15.54189944],0
d1,1,0.035398,4.425864,[205 101] ; [27 25],[198.30167598 107.69832402] ; [33.69832402 18.30167598],0
s4,1,0.037016,4.349664,[ 65 239] ; [18 34],[ 70.87640449 233.12359551] ; [12.12359551 39.87640449],0
a8,1,0.040523,4.19586,[ 48 227] ; [ 3 47],[ 43.15384615 231.84615385] ; [ 7.84615385 42.15384615],0
d5,1,0.048212,3.902586,[260  43] ; [39 13],[255.2028169  47.7971831] ; [43.7971831  8.2028169],0
d2,1,0.066676,3.363008,[176 128] ; [23 29],[169.93258427 134.06741573] ; [29.06741573 22.93258427],0
p10,1,0.113034,2.511285,[264  40] ; [40 11],[260.32676056  43.67323944] ; [43.67323944  7.32676056],0
s2,1,0.149757,2.074725,[244  61] ; [37 15],[240.07002801  64.92997199] ; [40.92997199 11.07002801],0
v2,1,0.162458,1.951199,[186 112] ; [26 24],[181.54022989 116.45977011] ; [30.45977011 19.54022989],0
s8,1,0.166091,1.91788,[226  77] ; [34 18],[221.91549296  81.08450704] ; [38.08450704 13.91549296],0
p8,1,0.18658,1.744418,[174 126] ; [24 26],[169.71428571 130.28571429] ; [28.28571429 21.71428571],0
v1,1,0.186866,1.742151,[183 117] ; [25 24],[178.7965616 121.2034384] ; [29.2034384 19.7965616],0
p7,1,0.210957,1.564844,[210  84] ; [32 19],[206.22608696  87.77391304] ; [35.77391304 15.22608696],0
s3,1,0.251106,1.317142,[247  55] ; [39 13],[243.98870056  58.01129944] ; [42.01129944  9.98870056],0
a6,1,0.256438,1.287884,[205  98] ; [31 21],[201.43098592 101.56901408] ; [34.56901408 17.43098592],0
a1,1,0.259735,1.270168,[ 17 289] ; [ 5 47],[ 18.80446927 287.19553073] ; [ 3.19553073 48.80446927],0
p3,1,0.278915,1.172367,[169 136] ; [33 19],[172.57703081 132.42296919] ; [29.42296919 22.57703081],0
d4,1,0.279011,1.171902,[262  41] ; [42 10],[259.47042254  43.52957746] ; [44.52957746  7.47042254],0
p11,1,0.332448,0.939339,[241  65] ; [44  8],[243.60335196  62.39664804] ; [41.39664804 10.60335196],0
p2,1,0.371452,0.798801,[261  44] ; [42 10],[258.86554622  46.13445378] ; [44.13445378  7.86554622],0
u4,1,0.377524,0.778749,[ 14 292] ; [ 1 51],[ 12.82122905 293.17877095] ; [ 2.17877095 49.82122905],0
p12,1,0.414961,0.664543,[ 35 269] ; [ 4 48],[ 33.30337079 270.69662921] ; [ 5.69662921 46.30337079],0
b1,1,0.473134,0.514648,[125 181] ; [24 28],[127.3575419 178.6424581] ; [21.6424581 30.3575419],0
v3,1,0.515331,0.423227,[139 157] ; [21 29],[136.87861272 159.12138728] ; [23.12138728 26.87861272],0
p9,1,0.516648,0.42058,[276  27] ; [45  6],[274.75423729  28.24576271] ; [46.24576271  4.75423729],0
b2,1,0.541648,0.372493,[ 88 123] ; [15 26],[ 86.24206349 124.75793651] ; [16.75793651 24.24206349],0
