Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.005658,7.65628,[83 60] ; [24  4],[89.47953216 53.52046784] ; [17.52046784 10.47953216],0
p1,1,0.006353,7.447398,[ 11 132] ; [ 7 21],[ 15.05263158 127.94736842] ; [ 2.94736842 25.05263158],0
p4,1,0.006403,7.433204,[57 86] ; [19  9],[63.55555556 79.44444444] ; [12.44444444 15.55555556],0
d2,1,0.007358,7.183367,[73 70] ; [22  6],[79.44444444 63.55555556] ; [15.55555556 12.44444444],0
p8,1,0.011207,6.432187,[ 29 113] ; [12 16],[ 34.24705882 107.75294118] ; [ 6.75294118 21.24705882],0
n4,1,0.016344,5.765516,[102  41] ; [26  2],[107.04093567  35.95906433] ; [20.95906433  7.04093567],0
u4,1,0.023454,5.134581,[  3 140] ; [ 3 25],[  5.01754386 137.98245614] ; [ 0.98245614 27.01754386],0
s8,1,0.045523,3.999157,[67 75] ; [19  9],[71.83529412 70.16470588] ; [14.16470588 13.83529412],0
r1,1,0.078597,3.093669,[113  29] ; [18 10],[109.42352941  32.57647059] ; [21.57647059  6.42352941],0
p2,1,0.099745,2.709618,[101  42] ; [24  4],[104.53216374  38.46783626] ; [20.46783626  7.53216374],0
n5,1,0.130111,2.291183,[97 46] ; [23  5],[100.35087719  42.64912281] ; [19.64912281  8.35087719],0
p3,1,0.139899,2.179071,[50 92] ; [14 14],[53.45882353 88.54117647] ; [10.54117647 17.45882353],0
s1,1,0.144117,2.133438,[  6 136] ; [ 3 24],[  7.56213018 134.43786982] ; [ 1.43786982 25.56213018],0
a5,1,0.147616,2.096716,[98 45] ; [23  5],[101.1871345  41.8128655] ; [19.8128655  8.1871345],0
s5,1,0.154898,2.023339,[39 93] ; [11 14],[42.03821656 89.96178344] ; [ 7.96178344 17.03821656],0
p12,1,0.175969,1.83134,[ 13 128] ; [ 5 23],[ 15.01775148 125.98224852] ; [ 2.98224852 25.01775148],0
n1,1,0.180796,1.791072,[20 23] ; [7 3],[21.90566038 21.09433962] ; [5.09433962 4.90566038],0
a8,1,0.182372,1.778186,[ 16 116] ; [ 1 27],[ 14.025 117.975] ; [ 2.975 25.025],0
s7,1,0.192085,1.701552,[71 63] ; [18  9],[74.07453416 59.92546584] ; [14.92546584 12.07453416],0
s2,1,0.213234,1.549329,[107  36] ; [24  4],[109.5497076  33.4502924] ; [21.4502924  6.5497076],0
p9,1,0.218646,1.513235,[111  29] ; [25  3],[113.33333333  26.66666667] ; [22.66666667  5.33333333],0
a4,1,0.287859,1.129608,[61 82] ; [15 13],[63.55555556 79.44444444] ; [12.44444444 15.55555556],0
a3,1,0.288261,1.127724,[98 45] ; [22  6],[100.35087719  42.64912281] ; [19.64912281  8.35087719],0
n6,1,0.301559,1.067286,[110  33] ; [24  4],[112.05847953  30.94152047] ; [21.94152047  6.05847953],0
b4,1,0.315699,1.006683,[91 52] ; [15 13],[88.64327485 54.35672515] ; [17.35672515 10.64327485],0
p10,1,0.328399,0.955201,[108  33] ; [19  9],[105.95857988  35.04142012] ; [21.04142012  6.95857988],0
d5,1,0.336825,0.922478,[111  32] ; [24  4],[112.89473684  30.10526316] ; [22.10526316  5.89473684],0
u1,1,0.350982,0.869902,[ 25 118] ; [ 7 21],[ 26.76023392 116.23976608] ; [ 5.23976608 22.76023392],0
u3,1,0.356552,0.85,[31 14] ; [3 3],[30. 15.] ; [4. 2.],0
v3,1,0.421147,0.647111,[47 87] ; [ 7 19],[45.225 88.775] ; [ 8.775 17.225],0
r3,1,0.496873,0.461609,[133  10] ; [25  3],[132.12865497  10.87134503] ; [25.87134503  2.12865497],0
v1,1,0.560525,0.338796,[66 70] ; [11 15],[64.64197531 71.35802469] ; [12.35802469 13.64197531],0
a6,1,0.563532,0.333625,[90 53] ; [16 12],[88.64327485 54.35672515] ; [17.35672515 10.64327485],0
d4,1,0.563806,0.333156,[116  27] ; [24  4],[117.07602339  25.92397661] ; [22.92397661  5.07602339],0
a2,1,0.595265,0.282197,[ 32 111] ; [ 5 23],[ 30.94152047 112.05847953] ; [ 6.05847953 21.94152047],0
