Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,53.839771,[53 63] ; [203  41],[82.48888889 33.51111111] ; [173.51111111  70.48888889],1
p9,1,0.515975,0.421931,[86 27] ; [190  50],[88.35127479 24.64872521] ; [187.64872521  52.35127479],0
s1,1,0.546468,0.363683,[  3 112] ; [  4 237],[  2.26123596 112.73876404] ; [  4.73876404 236.26123596],0
n5,1,0.638222,0.221074,[93 23] ; [199  43],[94.61452514 21.38547486] ; [197.38547486  44.61452514],0
n1,1,0.66204,0.191055,[14 20] ; [23 27],[14.97619048 19.02380952] ; [22.02380952 27.97619048],0
p5,1,0.679263,0.170957,[ 14 101] ; [ 26 217],[ 12.84916201 102.15083799] ; [ 27.15083799 215.84916201],0
p1,1,0.695958,0.152711,[ 12 104] ; [ 22 221],[ 10.98607242 105.01392758] ; [ 23.01392758 219.98607242],0
s7,1,0.752203,0.099689,[32 79] ; [ 62 166],[30.77876106 80.22123894] ; [ 63.22123894 164.77876106],0
b4,1,0.874536,0.024932,[69 47] ; [143 101],[68.31111111 47.68888889] ; [143.68888889 100.31111111],0
u4,1,0.967014,0.00171,[  1 115] ; [  2 242],[  0.96666667 115.03333333] ; [  2.03333333 241.96666667],0
p12,1,0.973779,0.00108,[  6 107] ; [ 13 228],[  6.06497175 106.93502825] ; [ 12.93502825 228.06497175],0
n3,1,0.985567,0.000327,[22  9] ; [37 15],[22.03614458  8.96385542] ; [36.96385542 15.03614458],0
