Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.781978,[41 23] ; [21 65],[26.45333333 37.54666667] ; [35.54666667 50.45333333],1
p7,1,0.472528,0.516057,[40 24] ; [47 36],[37.87755102 26.12244898] ; [49.12244898 33.87755102],0
a6,1,0.4751,0.510089,[34 31] ; [50 36],[36.1589404 28.8410596] ; [47.8410596 38.1589404],0
u2,1,0.476674,0.506462,[15 11] ; [20 21],[13.58208955 12.41791045] ; [21.41791045 19.58208955],0
s4,1,0.519805,0.41428,[13 52] ; [21 65],[14.63576159 50.36423841] ; [19.36423841 66.63576159],0
n6,1,0.535953,0.383092,[54 11] ; [68 18],[52.51655629 12.48344371] ; [69.48344371 16.51655629],0
p1,1,0.543941,0.368283,[ 3 62] ; [ 6 80],[ 3.87417219 61.12582781] ; [ 5.12582781 80.87417219],0
p8,1,0.565401,0.330438,[32 32] ; [38 46],[30.27027027 33.72972973] ; [39.72972973 44.27027027],0
n1,1,0.638289,0.220987,[ 7 11] ; [10 21],[ 6.24489796 11.75510204] ; [10.75510204 20.24489796],0
b4,1,0.64022,0.218455,[38 27] ; [47 39],[36.58940397 28.41059603] ; [48.41059603 37.58940397],0
b3,1,0.657642,0.1964,[13 24] ; [15 34],[12.04651163 24.95348837] ; [15.95348837 33.04651163],0
b2,1,0.657642,0.1964,[13 24] ; [15 34],[12.04651163 24.95348837] ; [15.95348837 33.04651163],0
a1,1,0.74475,0.105996,[ 3 62] ; [ 5 81],[ 3.44370861 61.55629139] ; [ 4.55629139 81.44370861],0
p6,1,0.766975,0.087814,[24 39] ; [30 54],[23.14285714 39.85714286] ; [30.85714286 53.14285714],0
r3,1,0.795631,0.067084,[56  8] ; [74 12],[55.46666667  8.53333333] ; [74.53333333 11.46666667],0
n2,1,0.829813,0.0462,[13  5] ; [24  8],[13.32  4.68] ; [23.68  8.32],0
p11,1,0.848073,0.036702,[50 15] ; [65 21],[49.50331126 15.49668874] ; [65.49668874 20.50331126],0
d2,1,0.855025,0.033383,[21 44] ; [29 57],[21.52317881 43.47682119] ; [28.47682119 57.52317881],0
a4,1,0.94344,0.005033,[20 45] ; [26 60],[19.8013245 45.1986755] ; [26.1986755 59.8013245],0
a2,1,0.988023,0.000225,[ 6 59] ; [ 8 78],[ 6.02649007 58.97350993] ; [ 7.97350993 78.02649007],0
b5,1,0.991073,0.000125,[40 25] ; [53 33],[40.03311258 24.96688742] ; [52.96688742 33.03311258],0
