Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,1e-06,24.933393,[66 26] ; [10 30],[52.96969697 39.03030303] ; [23.03030303 16.96969697],1
a8,1,0.202396,1.625,[11 70] ; [ 2 34],[ 9. 72.] ; [ 4. 32.],0
a2,1,0.21312,1.550102,[20 72] ; [ 5 35],[17.42424242 74.57575758] ; [ 7.57575758 32.42424242],0
r3,1,0.289444,1.122207,[83  8] ; [34  6],[81.27480916  9.72519084] ; [35.72519084  4.27480916],0
b4,1,0.292176,1.109565,[58 34] ; [29 11],[60.63636364 31.36363636] ; [26.36363636 13.63636364],0
d5,1,0.304354,1.05502,[70 22] ; [27 13],[67.60606061 24.39393939] ; [29.39393939 10.60606061],0
d3,1,0.309847,1.031327,[57 35] ; [21 19],[54.36363636 37.63636364] ; [23.63636364 16.36363636],0
s6,1,0.31911,0.992591,[46 45] ; [16 23],[43.4 47.6] ; [18.6 20.4],0
u1,1,0.342989,0.899228,[15 77] ; [ 4 36],[13.24242424 78.75757576] ; [ 5.75757576 34.24242424],0
a7,1,0.36671,0.814784,[62 29] ; [24 16],[59.74045802 31.25954198] ; [26.25954198 13.74045802],0
a6,1,0.370055,0.803478,[56 36] ; [21 19],[53.66666667 38.33333333] ; [23.33333333 16.66666667],0
b2,1,0.371927,0.797218,[18 41] ; [ 5 19],[16.34939759 42.65060241] ; [ 6.65060241 17.34939759],0
b3,1,0.371927,0.797218,[18 41] ; [ 5 19],[16.34939759 42.65060241] ; [ 6.65060241 17.34939759],0
a4,1,0.375969,0.783841,[37 54] ; [13 27],[34.73282443 56.26717557] ; [15.26717557 24.73282443],0
p4,1,0.437872,0.601852,[38 52] ; [14 26],[36. 54.] ; [16. 24.],0
u3,1,0.476087,0.507812,[21 15] ; [11  5],[22.15384615 13.84615385] ; [9.84615385 6.15384615],0
d4,1,0.477161,0.505345,[67 24] ; [31  8],[68.6 22.4] ; [29.4  9.6],0
v4,1,0.484498,0.488722,[81 10] ; [33  6],[79.8 11.2] ; [34.2  4.8],0
r2,1,0.498875,0.457328,[85  6] ; [36  4],[84.05343511  6.94656489] ; [36.94656489  3.05343511],0
s1,1,0.498875,0.457328,[ 6 85] ; [ 4 36],[ 6.94656489 84.05343511] ; [ 3.05343511 36.94656489],0
s4,1,0.548576,0.359874,[10 79] ; [ 6 34],[11.03875969 77.96124031] ; [ 4.96124031 35.03875969],0
d2,1,0.638682,0.22047,[45 46] ; [18 22],[43.76335878 47.23664122] ; [19.23664122 20.76335878],0
n2,1,0.669501,0.182186,[18  8] ; [12  7],[17.33333333  8.66666667] ; [12.66666667  6.33333333],0
s5,1,0.701883,0.14652,[19 72] ; [ 7 32],[18.2 72.8] ; [ 7.8 31.2],0
u2,1,0.748903,0.102455,[18 17] ; [9 7],[18.52941176 16.47058824] ; [8.47058824 7.52941176],0
p7,1,0.79601,0.06683,[40 49] ; [17 23],[39.3255814 49.6744186] ; [17.6744186 22.3255814],0
a3,1,0.867906,0.027662,[56 35] ; [24 16],[55.57251908 35.42748092] ; [24.42748092 15.57251908],0
d1,1,0.881327,0.022287,[45 47] ; [19 21],[44.60606061 47.39393939] ; [19.39393939 20.60606061],0
v2,1,0.897965,0.016444,[39 51] ; [16 22],[38.671875 51.328125] ; [16.328125 21.671875],0
p6,1,0.899713,0.015882,[17 73] ; [ 7 32],[16.74418605 73.25581395] ; [ 7.25581395 31.74418605],0
p8,1,0.911698,0.012298,[29 63] ; [13 27],[29.27272727 62.72727273] ; [12.72727273 27.27272727],0
b5,1,0.916948,0.010874,[52 40] ; [23 17],[52.27272727 39.72727273] ; [22.72727273 17.27272727],0
n3,1,0.964647,0.001965,[15  9] ; [12  7],[15.06976744  8.93023256] ; [11.93023256  7.06976744],0
