Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.019773,5.431803,[1 4] ; [11  3],[3.15789474 1.84210526] ; [8.84210526 5.15789474],0
s3,1,0.026494,4.923477,[1 4] ; [10  3],[3.05555556 1.94444444] ; [7.94444444 5.05555556],0
n5,1,0.083709,2.991369,[3 2] ; [13  1],[4.21052632 0.78947368] ; [11.78947368  2.21052632],0
s2,1,0.088676,2.898254,[1 4] ; [9 5],[2.63157895 2.36842105] ; [7.36842105 6.63157895],0
a5,1,0.111219,2.536813,[2 3] ; [11  3],[3.42105263 1.57894737] ; [9.57894737 4.42105263],0
v3,1,0.211088,1.563946,[3 2] ; [ 4 10],[1.84210526 3.15789474] ; [5.15789474 8.84210526],0
a2,1,0.226023,1.465714,[2 3] ; [ 2 12],[1.05263158 3.94736842] ; [ 2.94736842 11.05263158],0
v4,1,0.226023,1.465714,[3 2] ; [12  2],[3.94736842 1.05263158] ; [11.05263158  2.94736842],0
p6,1,0.243498,1.360227,[1 4] ; [7 7],[2.10526316 2.89473684] ; [5.89473684 8.10526316],0
b4,1,0.345099,0.891396,[2 3] ; [9 5],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
p11,1,0.345099,0.891396,[2 3] ; [9 5],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
s8,1,0.345099,0.891396,[2 3] ; [9 5],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
d4,1,0.36308,0.827211,[4 1] ; [8 6],[3.15789474 1.84210526] ; [8.84210526 5.15789474],0
p7,1,0.394344,0.725505,[1 4] ; [5 7],[1.76470588 3.23529412] ; [4.23529412 7.76470588],0
p10,1,0.418222,0.655306,[3 2] ; [11  3],[3.68421053 1.31578947] ; [10.31578947  3.68421053],0
n6,1,0.418222,0.655306,[3 2] ; [11  3],[3.68421053 1.31578947] ; [10.31578947  3.68421053],0
p12,1,0.421317,0.646639,[1 4] ; [ 1 13],[0.52631579 4.47368421] ; [ 1.47368421 12.52631579],0
u1,1,0.421317,0.646639,[1 4] ; [ 1 13],[0.52631579 4.47368421] ; [ 1.47368421 12.52631579],0
v1,1,0.509893,0.434286,[3 2] ; [6 8],[2.36842105 2.63157895] ; [6.63157895 7.36842105],0
p8,1,0.509893,0.434286,[2 3] ; [8 6],[2.63157895 2.36842105] ; [7.36842105 6.63157895],0
d2,1,0.509893,0.434286,[2 3] ; [8 6],[2.63157895 2.36842105] ; [7.36842105 6.63157895],0
d3,1,0.516407,0.421062,[4 1] ; [9 5],[3.42105263 1.57894737] ; [9.57894737 4.42105263],0
p3,1,0.516407,0.421062,[1 4] ; [5 9],[1.57894737 3.42105263] ; [4.42105263 9.57894737],0
s4,1,0.516407,0.421062,[1 4] ; [5 9],[1.57894737 3.42105263] ; [4.42105263 9.57894737],0
s5,1,0.516407,0.421062,[1 4] ; [5 9],[1.57894737 3.42105263] ; [4.42105263 9.57894737],0
v2,1,0.636982,0.222711,[2 3] ; [ 4 10],[1.57894737 3.42105263] ; [4.42105263 9.57894737],0
b5,1,0.636982,0.222711,[3 2] ; [10  4],[3.42105263 1.57894737] ; [9.57894737 4.42105263],0
p9,1,0.636982,0.222711,[3 2] ; [10  4],[3.42105263 1.57894737] ; [9.57894737 4.42105263],0
p2,1,0.636982,0.222711,[3 2] ; [10  4],[3.42105263 1.57894737] ; [9.57894737 4.42105263],0
a7,1,0.636982,0.222711,[3 2] ; [10  4],[3.42105263 1.57894737] ; [9.57894737 4.42105263],0
p4,1,0.700668,0.147778,[3 2] ; [7 7],[2.63157895 2.36842105] ; [7.36842105 6.63157895],0
p5,1,0.708687,0.139592,[1 4] ; [ 4 10],[1.31578947 3.68421053] ; [ 3.68421053 10.31578947],0
a3,1,0.708687,0.139592,[4 1] ; [10  4],[3.68421053 1.31578947] ; [10.31578947  3.68421053],0
b3,1,0.711531,0.136752,[1 2] ; [ 3 10],[0.75 2.25] ; [3.25 9.75],0
b2,1,0.711531,0.136752,[1 2] ; [ 3 10],[0.75 2.25] ; [3.25 9.75],0
s1,1,0.763573,0.090476,[1 4] ; [ 2 12],[0.78947368 4.21052632] ; [ 2.21052632 11.78947368],0
a6,1,0.864591,0.029082,[3 2] ; [9 5],[3.15789474 1.84210526] ; [8.84210526 5.15789474],0
a4,1,0.864591,0.029082,[2 3] ; [5 9],[1.84210526 3.15789474] ; [5.15789474 8.84210526],0
s6,1,0.911557,0.012338,[3 2] ; [8 6],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
d1,1,0.911557,0.012338,[2 3] ; [6 8],[2.10526316 2.89473684] ; [5.89473684 8.10526316],0
d5,1,0.911557,0.012338,[3 2] ; [8 6],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
r1,1,0.911557,0.012338,[3 2] ; [8 6],[2.89473684 2.10526316] ; [8.10526316 5.89473684],0
p1,1,0.946375,0.004524,[1 4] ; [ 3 11],[1.05263158 3.94736842] ; [ 2.94736842 11.05263158],0
