Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.001214,10.46854,[ 36 406] ; [3 4],[ 38.39198218 403.60801782] ; [0.60801782 6.39198218],0
v4,1,0.00747,7.156435,[419  23] ; [5 2],[417.38975501  24.61024499] ; [6.61024499 0.38975501],0
a1,1,0.009077,6.807666,[ 24 420] ; [2 5],[ 25.59645233 418.40354767] ; [0.40354767 6.59645233],0
s6,1,0.128723,2.307842,[278 160] ; [2 4],[276.21621622 161.78378378] ; [3.78378378 2.21621622],0
a8,1,0.186791,1.742751,[ 56 338] ; [2 4],[ 57.13 336.87] ; [0.87 5.13],0
r3,1,0.223957,1.478834,[423  20] ; [6 1],[422.32666667  20.67333333] ; [6.67333333 0.32666667],0
p6,1,0.22465,1.474416,[152 282] ; [4 3],[153.52380952 280.47619048] ; [2.47619048 4.52380952],0
v2,1,0.260055,1.268464,[272 156] ; [3 4],[270.57471264 157.42528736] ; [4.42528736 2.57471264],0
p9,1,0.318522,0.995005,[370  65] ; [5 2],[369.06108597  65.93891403] ; [5.93891403 1.06108597],0
b4,1,0.334919,0.929782,[270 174] ; [3 4],[268.76274945 175.23725055] ; [4.23725055 2.76274945],0
r1,1,0.375375,0.785794,[370  71] ; [5 2],[369.140625  71.859375] ; [5.859375 1.140625],0
v3,1,0.38963,0.740095,[188 231] ; [2 5],[186.87793427 232.12206573] ; [3.12206573 3.87793427],0
s7,1,0.401168,0.704824,[209 214] ; [4 2],[210.02097902 212.97902098] ; [2.97902098 3.02097902],0
v1,1,0.457814,0.551235,[244 185] ; [3 4],[243.03440367 185.96559633] ; [3.96559633 3.03440367],0
a6,1,0.462258,0.540422,[325 118] ; [6 1],[325.85111111 117.14888889] ; [5.14888889 1.85111111],0
a4,1,0.472231,0.51675,[256 186] ; [5 2],[256.93095768 185.06904232] ; [4.06904232 2.93095768],0
p10,1,0.51833,0.417214,[356  83] ; [5 2],[355.33408072  83.66591928] ; [5.66591928 1.33408072],0
b5,1,0.544541,0.367187,[267 177] ; [5 2],[267.77827051 176.22172949] ; [4.22172949 2.77827051],0
n5,1,0.564536,0.331911,[337 104] ; [6 1],[337.640625 103.359375] ; [5.359375 1.640625],0
s8,1,0.583217,0.301063,[206 235] ; [4 3],[206.71875 234.28125] ; [3.28125 3.71875],0
p11,1,0.600272,0.274585,[353  91] ; [5 2],[352.44345898  91.55654102] ; [5.55654102 1.44345898],0
p4,1,0.616623,0.250643,[273 166] ; [5 2],[273.6367713 165.3632287] ; [4.3632287 2.6367713],0
a2,1,0.661892,0.191234,[155 289] ; [3 4],[155.54767184 288.45232816] ; [2.45232816 4.54767184],0
s2,1,0.712119,0.136169,[220 219] ; [4 3],[220.48430493 218.51569507] ; [3.51569507 3.48430493],0
r4,1,0.752783,0.099208,[397  47] ; [6 1],[396.74501109  47.25498891] ; [6.25498891 0.74501109],0
p7,1,0.779033,0.078725,[268 162] ; [4 3],[267.64302059 162.35697941] ; [4.35697941 2.64302059],0
b1,1,0.795558,0.067133,[169 275] ; [3 4],[169.33037694 274.66962306] ; [2.66962306 4.33037694],0
p8,1,0.826766,0.047896,[231 205] ; [4 3],[231.28668172 204.71331828] ; [3.71331828 3.28668172],0
p5,1,0.829093,0.046597,[ 51 387] ; [1 6],[ 51.18202247 386.81797753] ; [0.81797753 6.18202247],0
p2,1,0.83352,0.04418,[363  76] ; [6 1],[363.20852018  75.79147982] ; [5.79147982 1.20852018],0
s3,1,0.874619,0.024899,[235 199] ; [4 3],[235.20634921 198.79365079] ; [3.79365079 3.20634921],0
n1,1,0.879764,0.022882,[38 63] ; [1 2],[37.875 63.125] ; [1.125 1.875],0
n6,1,0.945134,0.004736,[373  67] ; [6 1],[373.06487696  66.93512304] ; [5.93512304 1.06487696],0
s5,1,0.948476,0.004176,[138 292] ; [2 4],[138.0733945 291.9266055] ; [1.9266055 4.0733945],0
p3,1,0.955893,0.003059,[225 215] ; [3 3],[224.93273543 215.06726457] ; [3.06726457 2.93273543],0
n3,1,0.962223,0.002243,[66 35] ; [2 1],[66.03846154 34.96153846] ; [1.96153846 1.03846154],0
b2,1,0.967858,0.001624,[119 172] ; [2 3],[118.95608108 172.04391892] ; [2.04391892 2.95608108],0
b3,1,0.967858,0.001624,[119 172] ; [2 3],[118.95608108 172.04391892] ; [2.04391892 2.95608108],0
n2,1,1.0,0.0,[68 34] ; [2 1],[68. 34.] ; [2. 1.],0
