Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,43.009013,[107  18] ; [15 29],[90.23668639 34.76331361] ; [31.76331361 12.23668639],1
n6,1,0.004182,8.203044,[106  20] ; [28 16],[99.31764706 26.68235294] ; [34.68235294  9.31764706],0
p10,1,0.013255,6.134727,[94 28] ; [24 18],[87.7804878 34.2195122] ; [30.2195122 11.7804878],0
s7,1,0.034758,4.457034,[51 65] ; [11 32],[45.2327044 70.7672956] ; [16.7672956 26.2327044],0
p9,1,0.039603,4.234804,[96 26] ; [27 16],[90.94545455 31.05454545] ; [32.05454545 10.94545455],0
p5,1,0.060673,3.518883,[ 15 109] ; [ 1 42],[ 11.88023952 112.11976048] ; [ 4.11976048 38.88023952],0
s6,1,0.082549,3.013994,[72 49] ; [19 24],[67.1402439 53.8597561] ; [23.8597561 19.1402439],0
s5,1,0.089184,2.889046,[33 88] ; [ 6 36],[28.95092025 92.04907975] ; [10.04907975 31.95092025],0
v3,1,0.108315,2.578631,[46 77] ; [10 32],[41.74545455 81.25454545] ; [14.25454545 27.74545455],0
v1,1,0.114986,2.484314,[60 63] ; [15 28],[55.57228916 67.42771084] ; [19.42771084 23.57228916],0
p3,1,0.122985,2.378886,[56 68] ; [14 30],[51.66666667 72.33333333] ; [18.33333333 25.66666667],0
a4,1,0.181572,1.784712,[32 92] ; [ 7 37],[28.78571429 95.21428571] ; [10.21428571 33.78571429],0
n1,1,0.201243,1.633333,[17 18] ; [ 4 10],[15. 20.] ; [6. 8.],0
b2,1,0.225165,1.471145,[23 52] ; [ 5 22],[20.58823529 54.41176471] ; [ 7.41176471 19.58823529],0
b3,1,0.225165,1.471145,[23 52] ; [ 5 22],[20.58823529 54.41176471] ; [ 7.41176471 19.58823529],0
d5,1,0.235318,1.408425,[63 63] ; [17 26],[59.64497041 66.35502959] ; [20.35502959 22.64497041],0
d2,1,0.243827,1.358332,[34 92] ; [ 8 36],[31.12941176 94.87058824] ; [10.87058824 33.12941176],0
p6,1,0.261551,1.26053,[39 84] ; [10 34],[36.08982036 86.91017964] ; [12.91017964 31.08982036],0
r3,1,0.266013,1.237193,[106  20] ; [40  4],[108.21176471  17.78823529] ; [37.78823529  6.21176471],0
s8,1,0.320885,0.985337,[44 80] ; [12 32],[41.33333333 82.66666667] ; [14.66666667 29.33333333],0
a6,1,0.340699,0.907801,[79 47] ; [24 20],[76.34117647 49.65882353] ; [26.65882353 17.34117647],0
a5,1,0.370076,0.803409,[70 56] ; [21 23],[67.44705882 58.55294118] ; [23.55294118 20.44705882],0
p11,1,0.370241,0.802854,[92 34] ; [29 15],[89.68235294 36.31764706] ; [31.31764706 12.68235294],0
d1,1,0.376004,0.783725,[  7 119] ; [ 1 43],[  5.92941176 120.07058824] ; [ 2.07058824 41.92941176],0
u3,1,0.381237,0.766709,[27 32] ; [13 10],[28.7804878 30.2195122] ; [11.2195122 11.7804878],0
r1,1,0.423614,0.640267,[87 37] ; [28 16],[84.88095238 39.11904762] ; [30.11904762 13.88095238],0
b5,1,0.447015,0.578209,[69 57] ; [27 17],[71.15294118 54.84705882] ; [24.84705882 19.15294118],0
v4,1,0.489042,0.478632,[116  10] ; [40  2],[117.   9.] ; [39.  3.],0
v2,1,0.493597,0.468676,[51 67] ; [16 27],[49.10559006 68.89440994] ; [17.89440994 25.10559006],0
a3,1,0.502459,0.44974,[67 58] ; [21 23],[65.0887574 59.9112426] ; [22.9112426 21.0887574],0
p4,1,0.572521,0.318482,[63 62] ; [20 24],[61.39053254 63.60946746] ; [21.60946746 22.39053254],0
a1,1,0.599765,0.275351,[  5 121] ; [ 1 43],[  4.44705882 121.55294118] ; [ 1.55294118 42.44705882],0
u2,1,0.6057,0.266485,[22 37] ; [10 13],[23.02439024 35.97560976] ; [ 8.97560976 14.02439024],0
s1,1,0.641838,0.216346,[  6 115] ; [ 3 41],[  6.6 114.4] ; [ 2.4 41.6],0
p12,1,0.646151,0.210787,[  8 116] ; [ 2 42],[  7.38095238 116.61904762] ; [ 2.61904762 41.38095238],0
s3,1,0.660262,0.193205,[61 60] ; [20 23],[59.76219512 61.23780488] ; [21.23780488 21.76219512],0
s4,1,0.690255,0.158809,[ 22 102] ; [ 9 35],[ 22.88095238 101.11904762] ; [ 8.11904762 35.88095238],0
a2,1,0.691231,0.157756,[ 11 115] ; [ 3 41],[ 10.37647059 115.62352941] ; [ 3.62352941 40.37647059],0
s2,1,0.697794,0.150777,[47 76] ; [15 28],[45.93975904 77.06024096] ; [16.06024096 26.93975904],0
n3,1,0.715808,0.132544,[28  7] ; [11  2],[28.4375  6.5625] ; [10.5625  2.4375],0
b4,1,0.716617,0.131758,[67 59] ; [22 22],[65.96470588 60.03529412] ; [23.03529412 20.96470588],0
a7,1,0.730874,0.118311,[77 49] ; [25 18],[76.04733728 49.95266272] ; [25.95266272 17.04733728],0
p1,1,0.765214,0.089186,[ 18 107] ; [ 7 36],[ 18.60119048 106.39880952] ; [ 6.39880952 36.60119048],0
p2,1,0.847364,0.03705,[92 33] ; [31 12],[91.51785714 33.48214286] ; [31.48214286 11.51785714],0
d3,1,0.858509,0.031781,[36 89] ; [13 30],[36.45833333 88.54166667] ; [12.54166667 30.45833333],0
n2,1,0.874862,0.024802,[29  7] ; [11  3],[28.8  7.2] ; [11.2  2.8],0
r4,1,0.895265,0.01733,[107  19] ; [37  7],[106.72941176  19.27058824] ; [37.27058824  6.72941176],0
a8,1,0.90212,0.015125,[ 12 103] ; [ 4 37],[ 11.79487179 103.20512821] ; [ 4.20512821 36.79487179],0
p8,1,0.924797,0.00891,[54 67] ; [20 24],[54.26666667 66.73333333] ; [19.73333333 24.26666667],0
p7,1,0.932639,0.007144,[69 53] ; [24 19],[68.76363636 53.23636364] ; [24.23636364 18.76363636],0
b1,1,0.949297,0.004044,[48 78] ; [17 27],[48.17647059 77.82352941] ; [16.82352941 27.17647059],0
