Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,32.898442,[360  26] ; [37 17],[348.27727273  37.72272727] ; [48.72272727  5.27727273],1
a7,1,0.57774,0.309902,[293  94] ; [39 15],[291.34693878  95.65306122] ; [40.65306122 13.34693878],0
r2,1,0.596616,0.28013,[371  10] ; [49  2],[370.41666667  10.58333333] ; [49.58333333  1.41666667],0
b1,1,0.656764,0.197478,[153 235] ; [23 31],[154.49773756 233.50226244] ; [21.50226244 32.49773756],0
a4,1,0.706833,0.14146,[239 147] ; [32 22],[237.74090909 148.25909091] ; [33.25909091 20.74090909],0
a5,1,0.735232,0.114362,[337  51] ; [46  8],[336.2081448  51.7918552] ; [46.7918552  7.2081448],0
b4,1,0.769564,0.085817,[229 159] ; [33 21],[229.99095023 158.00904977] ; [32.00904977 21.99095023],0
u3,1,0.775952,0.080996,[39 27] ; [7 4],[39.42857143 26.57142857] ; [6.57142857 4.42857143],0
r3,1,0.848197,0.036642,[365  19] ; [51  3],[364.71232877  19.28767123] ; [51.28767123  2.71232877],0
b5,1,0.881535,0.022208,[233 155] ; [33 21],[233.50226244 154.49773756] ; [32.49773756 21.50226244],0
p6,1,0.891445,0.018626,[165 216] ; [22 30],[164.54272517 216.45727483] ; [22.45727483 29.54272517],0
a6,1,0.929412,0.007847,[283 102] ; [40 14],[283.26879271 101.73120729] ; [39.73120729 14.26879271],0
d4,1,0.988138,0.000221,[377   7] ; [53  1],[376.98630137   7.01369863] ; [53.01369863  0.98630137],0
