Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.004779,7.961378,[17 35] ; [20 11],[23.18072289 28.81927711] ; [13.81927711 17.18072289],0
p9,1,0.005937,7.569286,[40 12] ; [13 15],[34.45 17.55] ; [18.55  9.45],0
a3,1,0.016534,5.745178,[19 32] ; [20 11],[24.25609756 26.74390244] ; [14.74390244 16.25609756],0
p11,1,0.023558,5.126847,[35 17] ; [13 18],[30.07228916 21.92771084] ; [17.92771084 13.07228916],0
p7,1,0.024216,5.079082,[29 21] ; [10 21],[24.07407407 25.92592593] ; [14.92592593 16.07407407],0
p10,1,0.033792,4.505182,[35 17] ; [13 17],[30.43902439 21.56097561] ; [17.56097561 12.43902439],0
p6,1,0.036166,4.389262,[18 34] ; [ 4 26],[13.95121951 38.04878049] ; [ 8.04878049 21.95121951],0
v4,1,0.045116,4.014312,[46  6] ; [22  9],[42.60240964  9.39759036] ; [25.39759036  5.60240964],0
p1,1,0.051427,3.794301,[ 2 50] ; [ 5 26],[ 4.38554217 47.61445783] ; [ 2.61445783 28.38554217],0
b1,1,0.065207,3.39973,[21 31] ; [19 12],[25.06024096 26.93975904] ; [14.93975904 16.06024096],0
d2,1,0.073047,3.213195,[15 37] ; [15 16],[18.79518072 33.20481928] ; [11.20481928 19.79518072],0
a7,1,0.082729,3.010461,[33 18] ; [14 17],[29.23170732 21.76829268] ; [17.76829268 13.23170732],0
a4,1,0.11683,2.459312,[ 9 43] ; [10 21],[11.90361446 40.09638554] ; [ 7.09638554 23.90361446],0
s4,1,0.137967,2.200493,[18 34] ; [ 6 25],[15.03614458 36.96385542] ; [ 8.96385542 22.03614458],0
p8,1,0.138246,2.19737,[22 29] ; [ 8 22],[18.88888889 32.11111111] ; [11.11111111 18.88888889],0
r2,1,0.152475,2.047314,[41 11] ; [20 11],[38.21686747 13.78313253] ; [22.78313253  8.21686747],0
d1,1,0.157891,1.994307,[14 38] ; [13 18],[16.91566265 35.08433735] ; [10.08433735 20.91566265],0
p3,1,0.160294,1.971455,[20 32] ; [ 7 23],[17.12195122 34.87804878] ; [ 9.87804878 20.12195122],0
u2,1,0.161989,1.955556,[17 16] ; [3 8],[15. 18.] ; [5. 6.],0
s8,1,0.190039,1.717316,[15 37] ; [ 5 26],[12.53012048 39.46987952] ; [ 7.46987952 23.53012048],0
n6,1,0.214927,1.537925,[34 18] ; [16 15],[31.3253012 20.6746988] ; [18.6746988 12.3253012],0
a1,1,0.280111,1.166552,[ 2 50] ; [ 3 28],[ 3.13253012 48.86746988] ; [ 1.86746988 29.13253012],0
a2,1,0.280111,1.166552,[ 2 50] ; [ 3 28],[ 3.13253012 48.86746988] ; [ 1.86746988 29.13253012],0
p4,1,0.280975,1.162368,[23 29] ; [10 21],[20.6746988 31.3253012] ; [12.3253012 18.6746988],0
n3,1,0.286308,1.136902,[14  9] ; [6 8],[12.43243243 10.56756757] ; [7.56756757 6.43243243],0
d3,1,0.398568,0.712642,[29 21] ; [15 16],[27.16049383 22.83950617] ; [16.83950617 14.16049383],0
v2,1,0.418462,0.65463,[13 39] ; [10 20],[14.58536585 37.41463415] ; [ 8.41463415 21.58536585],0
s2,1,0.538899,0.377585,[22 30] ; [11 20],[20.6746988 31.3253012] ; [12.3253012 18.6746988],0
r3,1,0.555804,0.347021,[43  9] ; [24  7],[41.97590361 10.02409639] ; [25.02409639  5.97590361],0
d4,1,0.569316,0.323829,[32 20] ; [21 10],[33.20481928 18.79518072] ; [19.79518072 11.20481928],0
p5,1,0.621849,0.243277,[ 3 49] ; [ 1 29],[ 2.53658537 49.46341463] ; [ 1.46341463 28.53658537],0
n2,1,0.623317,0.241233,[15  8] ; [8 6],[14.2972973  8.7027027] ; [8.7027027 5.2972973],0
v3,1,0.646167,0.210767,[ 7 45] ; [ 5 24],[ 7.7037037 44.2962963] ; [ 4.2962963 24.7037037],0
s6,1,0.651209,0.20438,[24 27] ; [13 18],[23.01219512 27.98780488] ; [13.98780488 17.01219512],0
s3,1,0.657234,0.196901,[21 31] ; [11 20],[20.04819277 31.95180723] ; [11.95180723 19.04819277],0
a6,1,0.669552,0.182127,[26 26] ; [14 17],[25.06024096 26.93975904] ; [14.93975904 16.06024096],0
v1,1,0.68485,0.164717,[17 34] ; [ 9 22],[16.17073171 34.82926829] ; [ 9.82926829 21.17073171],0
s7,1,0.713265,0.135037,[15 37] ; [ 7 21],[14.3 37.7] ; [ 7.7 20.3],0
u3,1,0.727724,0.121212,[16 17] ; [6 5],[16.5 16.5] ; [5.5 5.5],0
b2,1,0.737149,0.112649,[ 8 17] ; [ 7 12],[ 8.52272727 16.47727273] ; [ 6.47727273 12.52272727],0
b3,1,0.737149,0.112649,[ 8 17] ; [ 7 12],[ 8.52272727 16.47727273] ; [ 6.47727273 12.52272727],0
n1,1,0.763208,0.090764,[ 6 17] ; [4 9],[ 6.38888889 16.61111111] ; [3.61111111 9.38888889],0
d5,1,0.825188,0.048787,[30 21] ; [19 12],[30.47560976 20.52439024] ; [18.52439024 12.47560976],0
n5,1,0.843196,0.039128,[19 33] ; [12 19],[19.42168675 32.57831325] ; [11.57831325 19.42168675],0
b5,1,0.880112,0.022749,[31 21] ; [19 12],[31.3253012 20.6746988] ; [18.6746988 12.3253012],0
u1,1,0.88355,0.021454,[ 2 50] ; [ 1 30],[ 1.87951807 50.12048193] ; [ 1.12048193 29.87951807],0
r4,1,0.886944,0.020213,[26 26] ; [15 16],[25.68674699 26.31325301] ; [15.31325301 15.68674699],0
b4,1,0.930038,0.007708,[28 24] ; [17 14],[28.19277108 23.80722892] ; [16.80722892 14.19277108],0
s5,1,0.974619,0.001012,[13 38] ; [ 8 23],[13.06097561 37.93902439] ; [ 7.93902439 23.06097561],0
