Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,60.65221,[283  48] ; [51 54],[253.56422018  77.43577982] ; [80.43577982 24.56422018],1
p10,1,0.0,59.37408,[270  60] ; [46 60],[239.17431193  90.82568807] ; [76.82568807 29.17431193],1
r3,1,0.0,45.212238,[322  11] ; [83 26],[305.12443439  27.87556561] ; [99.87556561  9.12443439],1
p2,1,0.0,42.730662,[283  48] ; [60 48],[258.61731207  72.38268793] ; [84.38268793 23.61731207],1
r4,1,0.0,30.992157,[312  23] ; [80 29],[295.76576577  39.23423423] ; [96.23423423 12.76576577],1
n6,1,1e-06,24.775479,[282  51] ; [68 41],[263.68778281  69.31221719] ; [86.31221719 22.68778281],1
v4,1,2.1e-05,18.10934,[321  13] ; [91 17],[311.33031674  22.66968326] ; [100.66968326   7.33031674],1
p4,1,3.1e-05,17.380789,[185 146] ; [35 72],[166.25570776 164.74429224] ; [53.74429224 53.25570776],1
p8,1,5.3e-05,16.350968,[177 149] ; [34 73],[158.8591224 167.1408776] ; [52.1408776 54.8591224],1
v2,1,0.000313,12.988568,[181 139] ; [39 68],[164.87119438 155.12880562] ; [55.12880562 51.87119438],1
p7,1,0.00161,9.948519,[204 124] ; [48 59],[190.0137931 137.9862069] ; [61.9862069 45.0137931],0
n4,1,0.00374,8.405918,[255  78] ; [68 41],[243.34615385  89.65384615] ; [79.65384615 29.34615385],0
b1,1,0.006114,7.516303,[111 224] ; [52 57],[122.98423423 212.01576577] ; [40.01576577 68.98423423],0
r1,1,0.007379,7.178201,[270  64] ; [74 34],[259.94570136  74.05429864] ; [84.05429864 23.94570136],0
p3,1,0.008058,7.020557,[160 174] ; [36 72],[148.10859729 185.89140271] ; [47.89140271 60.10859729],0
v1,1,0.01431,5.999497,[165 161] ; [40 68],[153.98617512 172.01382488] ; [51.01382488 56.98617512],0
s8,1,0.015171,5.896512,[ 87 245] ; [16 92],[ 77.71818182 254.28181818] ; [25.28181818 82.71818182],0
a6,1,0.015221,5.890657,[244  91] ; [66 43],[233.8963964 101.1036036] ; [76.1036036 32.8963964],0
u2,1,0.027279,4.873072,[61 50] ; [13 25],[55.12751678 55.87248322] ; [18.87248322 19.12751678],0
s1,1,0.03153,4.623858,[  4 325] ; [  5 104],[  6.76027397 322.23972603] ; [  2.23972603 106.76027397],0
n3,1,0.038458,4.284647,[54 16] ; [24 17],[49.18918919 20.81081081] ; [28.81081081 12.18918919],0
