Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,46.835099,[109  39] ; [ 9 40],[88.64974619 59.35025381] ; [29.35025381 19.64974619],1
p6,1,1.7e-05,18.45457,[84 63] ; [11 39],[70.88832487 76.11167513] ; [24.11167513 25.88832487],1
p2,1,9.6e-05,15.209104,[136  12] ; [35 15],[127.81818182  20.18181818] ; [43.18181818  6.81818182],1
r3,1,0.000198,13.846291,[145   1] ; [44  6],[140.78571429   5.21428571] ; [48.21428571  1.78571429],1
p4,1,0.000442,12.346599,[110  37] ; [24 26],[99.98984772 47.01015228] ; [34.01015228 15.98984772],1
p3,1,0.001681,9.868741,[96 51] ; [20 30],[86.55837563 60.44162437] ; [29.44162437 20.55837563],0
b5,1,0.003114,8.73931,[74 74] ; [37 13],[82.96969697 65.03030303] ; [28.03030303 21.96969697],0
r1,1,0.01174,6.349665,[130  17] ; [36 13],[124.5  22.5] ; [41.5  7.5],0
n5,1,0.018452,5.552714,[122  24] ; [34 16],[116.20408163  29.79591837] ; [39.79591837 10.20408163],0
n4,1,0.034792,4.455359,[120  26] ; [34 16],[114.71428571  31.28571429] ; [39.28571429 10.71428571],0
p11,1,0.041381,4.16034,[121  27] ; [34 16],[115.85858586  32.14141414] ; [39.14141414 10.85858586],0
p9,1,0.04559,3.996671,[137  10] ; [41  8],[133.5  13.5] ; [44.5  4.5],0
p5,1,0.056262,3.644288,[ 33 115] ; [ 5 45],[ 28.4040404 119.5959596] ; [ 9.5959596 40.4040404],0
r4,1,0.072735,3.220201,[141   7] ; [44  6],[138.28282828   9.71717172] ; [46.71717172  3.28282828],0
s8,1,0.083139,3.002451,[101  46] ; [27 22],[96. 51.] ; [32. 17.],0
n6,1,0.084741,2.971551,[131  13] ; [41  9],[127.67010309  16.32989691] ; [44.32989691  5.67010309],0
s7,1,0.087865,2.913066,[112  30] ; [32 16],[107.62105263  34.37894737] ; [36.37894737 11.62105263],0
p10,1,0.099959,2.706195,[131  16] ; [40 10],[127.59898477  19.40101523] ; [43.40101523  6.59898477],0
v4,1,0.102343,2.668643,[143   4] ; [46  4],[141.03045685   5.96954315] ; [47.96954315  2.03045685],0
v3,1,0.106473,2.605809,[73 74] ; [17 30],[68.19587629 78.80412371] ; [21.80412371 25.19587629],0
d2,1,0.111482,2.533083,[75 72] ; [32 18],[79.84263959 67.15736041] ; [27.15736041 22.84263959],0
a8,1,0.129374,2.3,[ 21 117] ; [ 3 43],[ 18. 120.] ; [ 6. 40.],0
s1,1,0.178542,1.809722,[  5 142] ; [ 4 46],[  6.71573604 140.28426396] ; [ 2.28426396 47.71573604],0
v1,1,0.185048,1.756608,[97 49] ; [28 22],[93.1122449 52.8877551] ; [31.8877551 18.1122449],0
s6,1,0.185136,1.755906,[139   7] ; [45  5],[137.06122449   8.93877551] ; [46.93877551  3.06122449],0
u2,1,0.21934,1.508684,[13 17] ; [6 3],[14.61538462 15.38461538] ; [4.38461538 4.61538462],0
v2,1,0.258767,1.275344,[86 59] ; [24 24],[82.64248705 62.35751295] ; [27.35751295 20.64248705],0
s2,1,0.269064,1.221512,[135  13] ; [48  2],[136.78787879  11.21212121] ; [46.21212121  3.78787879],0
p12,1,0.3067,1.044833,[ 18 129] ; [ 9 41],[ 20.14720812 126.85279188] ; [ 6.85279188 43.14720812],0
d3,1,0.311786,1.023096,[108  39] ; [33 17],[105.21319797  41.78680203] ; [35.78680203 14.21319797],0
a5,1,0.31801,0.997112,[122  26] ; [38 12],[119.5959596  28.4040404] ; [40.4040404  9.5959596],0
b4,1,0.321593,0.982456,[89 59] ; [34 16],[91.93939394 56.06060606] ; [31.06060606 18.93939394],0
n3,1,0.37842,0.775827,[23  7] ; [11  6],[21.70212766  8.29787234] ; [12.29787234  4.70212766],0
a1,1,0.396876,0.717771,[ 11 137] ; [ 2 48],[  9.71717172 138.28282828] ; [ 3.28282828 46.71717172],0
a7,1,0.449653,0.571526,[98 50] ; [36 14],[100.16161616  47.83838384] ; [33.83838384 16.16161616],0
u3,1,0.454591,0.559181,[20 11] ; [7 2],[20.925 10.075] ; [6.075 2.925],0
u1,1,0.520468,0.412966,[ 33 115] ; [ 9 41],[ 31.39393939 116.60606061] ; [10.60606061 39.39393939],0
n1,1,0.529195,0.395938,[15 14] ; [11  7],[16.04255319 12.95744681] ; [9.95744681 8.04255319],0
b2,1,0.574964,0.314447,[39 50] ; [13 21],[37.62601626 51.37398374] ; [14.37398374 19.62601626],0
b3,1,0.574964,0.314447,[39 50] ; [13 21],[37.62601626 51.37398374] ; [14.37398374 19.62601626],0
a6,1,0.578941,0.307949,[94 52] ; [30 20],[92.36734694 53.63265306] ; [31.63265306 18.36734694],0
n2,1,0.614717,0.253364,[27  2] ; [16  2],[26.53191489  2.46808511] ; [16.46808511  1.53191489],0
a4,1,0.62472,0.23929,[74 74] ; [27 23],[75.49494949 72.50505051] ; [25.50505051 24.49494949],0
b1,1,0.628442,0.234179,[62 86] ; [19 31],[60.54545455 87.45454545] ; [20.45454545 29.54545455],0
s4,1,0.734833,0.11472,[ 41 105] ; [15 34],[ 41.92820513 104.07179487] ; [14.07179487 34.92820513],0
a2,1,0.745466,0.10538,[ 42 106] ; [13 37],[ 41.11111111 106.88888889] ; [13.88888889 36.11111111],0
d4,1,0.750632,0.101001,[129  17] ; [45  5],[129.6122449  16.3877551] ; [44.3877551  5.6122449],0
r2,1,0.754094,0.098123,[144   2] ; [49  1],[143.76530612   2.23469388] ; [49.23469388  0.76530612],0
a3,1,0.773655,0.082712,[117  29] ; [41  9],[117.69387755  28.30612245] ; [40.30612245  9.69387755],0
u4,1,0.784227,0.074974,[  4 144] ; [ 1 49],[  3.73737374 144.26262626] ; [ 1.26262626 48.73737374],0
p1,1,0.852875,0.034392,[ 19 127] ; [ 6 44],[ 18.62244898 127.37755102] ; [ 6.37755102 43.62244898],0
d1,1,0.907918,0.013378,[99 49] ; [33 17],[98.66666667 49.33333333] ; [33.33333333 16.66666667],0
d5,1,0.967105,0.001701,[123  23] ; [42  8],[122.90816327  23.09183673] ; [42.09183673  7.90816327],0
