Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,97.788752,[155  14] ; [50 81],[115.48333333  53.51666667] ; [89.51666667 41.48333333],1
d5,1,0.0,84.460043,[164   4] ; [70 61],[131.47826087  36.52173913] ; [102.52173913  28.47826087],1
d2,1,0.0,79.17121,[117  52] ; [ 23 108],[78.86666667 90.13333333] ; [61.13333333 69.86666667],1
d4,1,0.0,71.019008,[164   4] ; [77 54],[135.41137124  32.58862876] ; [105.58862876  25.41137124],1
u1,1,0.0,37.038022,[ 47 123] ; [  2 129],[ 27.6744186 142.3255814] ; [ 21.3255814 109.6744186],1
a2,1,0.0,28.693482,[ 59 111] ; [ 11 120],[ 39.53488372 130.46511628] ; [ 30.46511628 100.53488372],1
a5,1,2e-06,22.865516,[138  32] ; [73 58],[119.16943522  50.83056478] ; [91.83056478 39.16943522],1
a4,1,3e-06,21.857069,[99 71] ; [40 89],[79.03010033 90.96989967] ; [59.96989967 69.03010033],1
a3,1,0.000318,12.960335,[130  39] ; [74 55],[115.69127517  53.30872483] ; [88.30872483 40.69127517],1
p9,1,0.000676,11.553463,[141  29] ; [85 44],[128.49498328  41.50501672] ; [97.50501672 31.49498328],1
s8,1,0.001378,10.2347,[84 86] ; [40 89],[70.50167224 99.49832776] ; [53.49832776 75.50167224],0
a6,1,0.002682,9.012032,[120  49] ; [71 60],[107.59666667  61.40333333] ; [83.40333333 47.59666667],0
p6,1,0.003048,8.77878,[73 97] ; [34 95],[ 60.8361204 109.1638796] ; [46.1638796 82.8361204],0
p10,1,0.005682,7.648452,[135  35] ; [84 45],[124.51505017  45.48494983] ; [94.48494983 34.51505017],0
n6,1,0.00569,7.645974,[146  24] ; [95 35],[136.56666667  33.43333333] ; [104.43333333  25.56666667],0
p3,1,0.007431,7.165629,[85 83] ; [46 85],[73.60535117 94.39464883] ; [57.39464883 73.60535117],0
n5,1,0.009374,6.750139,[134  36] ; [85 45],[124.1  45.9] ; [94.9 35.1],0
p8,1,0.01493,5.924702,[94 76] ; [53 76],[83.57859532 86.42140468] ; [63.42140468 65.57859532],0
r4,1,0.015383,5.872077,[163   7] ; [116  15],[157.57475083  12.42524917] ; [121.42524917   9.57475083],0
r2,1,0.017463,5.649235,[165   4] ; [120  11],[160.55   8.45] ; [124.45   6.55],0
n4,1,0.019452,5.460375,[140  30] ; [93 38],[131.59468439  38.40531561] ; [101.40531561  29.59468439],0
v4,1,0.019551,5.45159,[165   5] ; [118  12],[160.36666667   9.63333333] ; [122.63333333   7.36666667],0
a7,1,0.021465,5.288678,[125  45] ; [80 51],[115.7807309  54.2192691] ; [89.2192691 41.7807309],0
