Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,53.27887,[313  45] ; [50 43],[288.14634146  69.85365854] ; [74.85365854 18.14634146],1
p9,1,0.0,34.069466,[319  37] ; [59 32],[301.04697987  54.95302013] ; [76.95302013 14.04697987],1
r3,1,0.0,27.842151,[352   7] ; [81 14],[342.39427313  16.60572687] ; [90.60572687  4.39427313],1
p2,1,0.0,26.177147,[312  46] ; [60 33],[295.29046563  62.70953437] ; [76.70953437 16.29046563],1
p7,1,5e-06,20.907555,[238 113] ; [38 53],[219.17647059 131.82352941] ; [56.82352941 34.17647059],1
n6,1,1.3e-05,19.011067,[316  42] ; [65 28],[302.4345898  55.5654102] ; [78.5654102 14.4345898],1
p4,1,0.000112,14.920216,[238 120] ; [41 51],[221.96 136.04] ; [57.04 34.96],1
p8,1,0.000157,14.29059,[204 151] ; [33 60],[187.80133929 167.19866071] ; [49.19866071 43.80133929],1
r4,1,0.000267,13.291882,[332  29] ; [75 20],[322.20833333  38.79166667] ; [84.79166667 10.20833333],1
n4,1,0.000677,11.550404,[305  56] ; [65 29],[293.56043956  67.43956044] ; [76.43956044 17.56043956],1
v3,1,0.00141,10.192632,[166 174] ; [27 63],[152.60465116 187.39534884] ; [40.39534884 49.60465116],0
v2,1,0.003407,8.575585,[231 116] ; [46 46],[218.9498861 128.0501139] ; [58.0501139 33.9498861],0
n5,1,0.005049,7.861739,[286  73] ; [62 32],[275.78807947  83.21192053] ; [72.21192053 21.78807947],0
s1,1,0.013153,6.148353,[  6 348] ; [ 6 89],[  9.4610245 344.5389755] ; [ 2.5389755 92.4610245],0
v1,1,0.01814,5.582559,[206 141] ; [43 51],[195.92517007 151.07482993] ; [53.07482993 40.92517007],0
b1,1,0.023668,5.118796,[129 232] ; [46 49],[138.54166667 222.45833333] ; [36.45833333 58.54166667],0
p5,1,0.031543,4.623176,[ 48 309] ; [ 5 88],[ 42.04666667 314.95333333] ; [10.95333333 82.04666667],0
n1,1,0.037373,4.333333,[19 45] ; [20 20],[24. 40.] ; [15. 25.],0
v4,1,0.053068,3.741767,[343  16] ; [85  9],[339.18763797  19.81236203] ; [88.81236203  5.18763797],0
s8,1,0.053413,3.730961,[175 182] ; [36 59],[166.65265487 190.34734513] ; [44.34734513 50.65265487],0
p12,1,0.058758,3.572086,[ 38 320] ; [ 4 90],[ 33.26548673 324.73451327] ; [ 8.73451327 85.26548673],0
a5,1,0.066659,3.363438,[306  55] ; [73 22],[300.04166667  60.95833333] ; [78.95833333 16.04166667],0
a2,1,0.107229,2.594595,[120 241] ; [40 55],[126.66666667 234.33333333] ; [33.33333333 61.66666667],0
p3,1,0.110916,2.541117,[189 169] ; [40 52],[182.18222222 175.81777778] ; [46.81777778 45.18222222],0
b5,1,0.125178,2.351304,[212 149] ; [64 31],[218.5 142.5] ; [57.5 37.5],0
a8,1,0.145382,2.120052,[ 51 268] ; [ 8 75],[ 46.81840796 272.18159204] ; [12.18159204 70.81840796],0
s2,1,0.179185,1.80437,[185 171] ; [42 53],[179.18403548 176.81596452] ; [47.81596452 47.18403548],0
a4,1,0.227852,1.454218,[205 155] ; [60 34],[210.13215859 149.86784141] ; [54.86784141 39.13215859],0
u1,1,0.244887,1.352242,[ 89 272] ; [29 66],[ 93.41666667 267.58333333] ; [24.58333333 70.41666667],0
u2,1,0.272741,1.202911,[49 25] ; [10  9],[46.94623656 27.05376344] ; [12.05376344  6.94623656],0
d2,1,0.276042,1.186472,[257 101] ; [72 21],[261.15742794  96.84257206] ; [67.84257206 25.15742794],0
s6,1,0.307452,1.04159,[228 127] ; [55 39],[223.75278396 131.24721604] ; [59.24721604 34.75278396],0
n2,1,0.322107,0.980373,[45 19] ; [25 16],[42.66666667 21.33333333] ; [27.33333333 13.66666667],0
b2,1,0.341926,0.903196,[103 141] ; [19 35],[ 99.89261745 144.10738255] ; [22.10738255 31.89261745],0
b3,1,0.341926,0.903196,[103 141] ; [19 35],[ 99.89261745 144.10738255] ; [22.10738255 31.89261745],0
n3,1,0.361499,0.83268,[44 20] ; [24 16],[41.84615385 22.15384615] ; [26.15384615 13.84615385],0
a1,1,0.431061,0.619964,[ 19 342] ; [ 7 88],[ 20.58333333 340.41666667] ; [ 5.41666667 89.58333333],0
p1,1,0.482639,0.492895,[ 30 330] ; [10 84],[ 31.71806167 328.28193833] ; [ 8.28193833 85.71806167],0
b4,1,0.522472,0.409011,[222 139] ; [55 40],[219.29166667 141.70833333] ; [57.70833333 37.29166667],0
p6,1,0.525971,0.40217,[128 226] ; [30 62],[125.40807175 228.59192825] ; [32.59192825 59.40807175],0
s5,1,0.528407,0.397454,[116 234] ; [27 64],[113.49206349 236.50793651] ; [29.50793651 61.49206349],0
r2,1,0.537995,0.379269,[342  14] ; [88  5],[340.93541203  15.06458797] ; [89.06458797  3.93541203],0
u3,1,0.546666,0.363324,[49 26] ; [11  8],[47.87234043 27.12765957] ; [12.12765957  6.87234043],0
r1,1,0.559461,0.340638,[303  56] ; [77 17],[301.14790287  57.85209713] ; [78.85209713 15.14790287],0
d4,1,0.600272,0.274585,[353   5] ; [91  2],[352.44345898   5.55654102] ; [91.55654102  1.44345898],0
s3,1,0.605532,0.266732,[194 158] ; [49 45],[191.78475336 160.21524664] ; [51.21524664 42.78475336],0
a6,1,0.730814,0.118366,[266  93] ; [68 26],[264.69315673  94.30684327] ; [69.30684327 24.69315673],0
s7,1,0.734447,0.115068,[175 173] ; [41 44],[173.59815242 174.40184758] ; [42.40184758 42.59815242],0
a3,1,0.762565,0.091273,[286  74] ; [76 18],[287.04845815  72.95154185] ; [74.95154185 19.04845815],0
d3,1,0.779268,0.078553,[314  46] ; [83 11],[314.80176211  45.19823789] ; [82.19823789 11.80176211],0
u4,1,0.834532,0.043636,[ 13 348] ; [ 3 92],[ 12.66666667 348.33333333] ; [ 3.33333333 91.66666667],0
a7,1,0.889193,0.019412,[278  82] ; [74 21],[278.50549451  81.49450549] ; [73.49450549 21.50549451],0
d5,1,0.952804,0.003503,[351   8] ; [92  2],[351.07505519   7.92494481] ; [91.92494481  2.07505519],0
