Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.0,28.670044,[54 68] ; [ 26 140],[33.88888889 88.11111111] ; [ 46.11111111 119.88888889],1
p7,1,3.9e-05,16.89654,[83 39] ; [68 89],[66.02867384 55.97132616] ; [84.97132616 72.02867384],1
d3,1,0.001146,10.575443,[100  24] ; [106  62],[87.47945205 36.52054795] ; [118.52054795  49.47945205],0
p8,1,0.001554,10.013545,[62 61] ; [ 52 111],[49.02797203 73.97202797] ; [64.97202797 98.02797203],0
p2,1,0.00215,9.417007,[108  16] ; [122  47],[97.33788396 26.66211604] ; [132.66211604  36.33788396],0
s8,1,0.020619,5.358746,[70 53] ; [73 96],[60.23630137 62.76369863] ; [82.76369863 86.23630137],0
v1,1,0.027775,4.841991,[72 51] ; [74 89],[62.79020979 60.20979021] ; [83.20979021 79.79020979],0
d1,1,0.033335,4.528514,[75 49] ; [81 88],[66.02047782 57.97952218] ; [89.97952218 79.02047782],0
a5,1,0.048728,3.88471,[94 30] ; [110  59],[86.33447099 37.66552901] ; [117.66552901  51.33447099],0
n5,1,0.049685,3.852065,[99 25] ; [117  51],[91.7260274 32.2739726] ; [124.2739726  43.7260274],0
d2,1,0.058562,3.577641,[59 64] ; [ 62 106],[51.1443299 71.8556701] ; [69.8556701 98.1443299],0
n4,1,0.066275,3.372957,[97 26] ; [117  52],[90.14383562 32.85616438] ; [123.85616438  45.14383562],0
s4,1,0.126698,2.332506,[ 21 101] ; [ 41 125],[26.26388889 95.73611111] ; [ 35.73611111 130.26388889],0
r4,1,0.137983,2.200312,[114  10] ; [146  23],[110.03412969  13.96587031] ; [149.96587031  19.03412969],0
d5,1,0.153226,2.03984,[103  21] ; [128  40],[98.09589041 25.90410959] ; [132.90410959  35.09589041],0
p1,1,0.158365,1.989772,[  9 115] ; [  6 162],[  6.36986301 117.63013699] ; [  8.63013699 159.36986301],0
p5,1,0.163619,1.940457,[ 10 114] ; [  7 160],[  7.24398625 116.75601375] ; [  9.75601375 157.24398625],0
s7,1,0.242712,1.364772,[70 51] ; [85 82],[65.12152778 55.87847222] ; [89.87847222 77.12152778],0
u2,1,0.247713,1.336154,[28 15] ; [30 26],[25.19191919 17.80808081] ; [32.80808081 23.19191919],0
s3,1,0.297422,1.08572,[80 42] ; [117  47],[84.03496503 37.96503497] ; [112.96503497  51.03496503],0
p12,1,0.32076,0.985847,[  6 118] ; [ 13 155],[  8.06849315 115.93150685] ; [ 10.93150685 157.06849315],0
p10,1,0.357259,0.847506,[99 23] ; [128  39],[95.82698962 26.17301038] ; [131.17301038  35.82698962],0
n2,1,0.358906,0.841718,[21  8] ; [47 11],[22.66666667  6.33333333] ; [45.33333333 12.66666667],0
s2,1,0.376854,0.780938,[82 42] ; [102  65],[78.40549828 45.59450172] ; [105.59450172  61.40549828],0
b4,1,0.400174,0.707803,[71 53] ; [105  64],[74.48464164 49.51535836] ; [101.51535836  67.48464164],0
d4,1,0.403019,0.699301,[103  21] ; [133  35],[100.21917808  23.78082192] ; [135.78082192  32.21917808],0
a4,1,0.410345,0.677801,[52 71] ; [ 63 105],[48.60824742 74.39175258] ; [ 66.39175258 101.60824742],0
u3,1,0.414345,0.666298,[27 15] ; [32 25],[25.03030303 16.96969697] ; [33.96969697 23.03030303],0
n6,1,0.424851,0.636859,[104  19] ; [136  32],[101.44329897  21.55670103] ; [138.55670103  29.44329897],0
a8,1,0.434446,0.610909,[16 94] ; [ 28 126],[18.33333333 91.66666667] ; [ 25.66666667 128.33333333],0
r3,1,0.45557,0.556756,[119   5] ; [157  10],[117.60824742   6.39175258] ; [158.39175258   8.60824742],0
v4,1,0.603118,0.270319,[118   5] ; [158   9],[117.06206897   5.93793103] ; [158.93793103   8.06206897],0
v2,1,0.635323,0.224912,[67 56] ; [80 75],[65.03956835 57.96043165] ; [81.96043165 73.03956835],0
a7,1,0.637199,0.222424,[94 30] ; [124  45],[92.25938567 31.74061433] ; [125.74061433  43.25938567],0
a6,1,0.649452,0.206592,[81 43] ; [114  54],[82.80821918 41.19178082] ; [112.19178082  55.80821918],0
n3,1,0.664298,0.188345,[18 10] ; [40 18],[18.88372093  9.11627907] ; [39.11627907 18.88372093],0
b2,1,0.7015,0.146916,[23 57] ; [28 61],[24.14201183 55.85798817] ; [26.85798817 62.14201183],0
b3,1,0.7015,0.146916,[23 57] ; [28 61],[24.14201183 55.85798817] ; [26.85798817 62.14201183],0
a3,1,0.70188,0.146523,[80 44] ; [112  56],[81.53424658 42.46575342] ; [110.46575342  57.53424658],0
p11,1,0.719945,0.128546,[94 30] ; [125  44],[92.68259386 31.31740614] ; [126.31740614  42.68259386],0
r1,1,0.723344,0.125311,[101  22] ; [136  33],[99.83219178 23.16780822] ; [137.16780822  31.83219178],0
s1,1,0.773885,0.08254,[  5 116] ; [  8 157],[  5.5 115.5] ; [  7.5 157.5],0
a2,1,0.825611,0.048547,[27 97] ; [ 35 134],[26.23890785 97.76109215] ; [ 35.76109215 133.23890785],0
p9,1,0.892789,0.018165,[102  21] ; [135  29],[101.57142857  21.42857143] ; [135.42857143  28.57142857],0
v3,1,0.893967,0.017765,[42 79] ; [ 55 107],[41.47349823 79.52650177] ; [ 55.52650177 106.47349823],0
