Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,137.381974,[37 67] ; [313  34],[80.70953437 23.29046563] ; [269.29046563  77.70953437],1
n6,1,0.0,49.443745,[66 37] ; [317  28],[88.05580357 14.94419643] ; [294.94419643  50.05580357],1
p11,1,1e-06,23.462697,[63 41] ; [289  59],[80.99115044 23.00884956] ; [271.00884956  76.99115044],1
s7,1,7e-06,20.277071,[50 48] ; [250  84],[68.05555556 29.94444444] ; [231.94444444 102.05555556],1
a3,1,0.000103,15.083521,[62 42] ; [272  74],[77.19111111 26.80888889] ; [256.80888889  89.19111111],1
v3,1,0.00032,12.950839,[27 71] ; [160 173],[42.51972158 55.48027842] ; [144.48027842 188.51972158],1
v1,1,0.000378,12.640305,[42 58] ; [209 128],[57.43707094 42.56292906] ; [193.56292906 143.43707094],1
p4,1,0.000564,11.891209,[52 51] ; [238 107],[66.67410714 36.32589286] ; [223.32589286 121.67410714],1
p7,1,0.000954,10.913955,[53 47] ; [237  98],[66.66666667 33.33333333] ; [223.33333333 111.66666667],1
p8,1,0.001141,10.583407,[39 63] ; [194 149],[53.40674157 48.59325843] ; [179.59325843 163.40674157],0
r1,1,0.001707,9.841114,[74 29] ; [296  51],[84.68888889 18.31111111] ; [285.31111111  61.68888889],0
p10,1,0.001777,9.766972,[76 24] ; [306  40],[85.65022422 14.34977578] ; [296.34977578  49.65022422],0
p9,1,0.002127,9.436787,[79 21] ; [311  33],[87.83783784 12.16216216] ; [302.16216216  41.83783784],0
s8,1,0.002296,9.296378,[51 53] ; [227 119],[64.24888889 39.75111111] ; [213.75111111 132.24888889],0
p5,1,0.00241,9.208015,[ 4 97] ; [ 53 290],[12.96621622 88.03378378] ; [ 44.03378378 298.96621622],0
p2,1,0.002745,8.969548,[75 27] ; [298  48],[84.92410714 17.07589286] ; [288.07589286  57.92410714],0
a8,1,0.003614,8.468154,[ 6 89] ; [ 60 260],[15.10843373 79.89156627] ; [ 50.89156627 269.10843373],0
p6,1,0.007566,7.133455,[32 71] ; [157 185],[43.74606742 59.25393258] ; [145.25393258 196.74606742],0
s4,1,0.009833,6.664922,[34 70] ; [ 70 272],[24.25112108 79.74887892] ; [ 79.74887892 262.25112108],0
p3,1,0.011342,6.410974,[43 60] ; [193 152],[54.25892857 48.74107143] ; [181.74107143 163.25892857],0
b2,1,0.022779,5.185275,[13 40] ; [ 92 130],[20.23636364 32.76363636] ; [ 84.76363636 137.23636364],0
b3,1,0.022779,5.185275,[13 40] ; [ 92 130],[20.23636364 32.76363636] ; [ 84.76363636 137.23636364],0
a4,1,0.026794,4.90405,[39 65] ; [173 174],[48.88691796 55.11308204] ; [163.11308204 183.88691796],0
d1,1,0.063365,3.44704,[59 45] ; [232 116],[66.95575221 37.04424779] ; [224.04424779 123.95575221],0
r4,1,0.076752,3.132381,[92 12] ; [326  22],[96.17699115  7.82300885] ; [321.82300885  26.17699115],0
s3,1,0.127804,2.318979,[86 18] ; [305  40],[90.56570156 13.43429844] ; [300.43429844  44.56570156],0
p12,1,0.133521,2.251086,[ 7 95] ; [ 42 304],[11.15625 90.84375] ; [ 37.84375 308.15625],0
a2,1,0.140424,2.173303,[22 82] ; [ 99 249],[27.84070796 76.15929204] ; [ 93.15929204 254.84070796],0
d2,1,0.149688,2.075423,[48 56] ; [187 158],[54.43207127 49.56792873] ; [180.56792873 164.43207127],0
r2,1,0.158372,1.989704,[97  6] ; [336  10],[99.32962138  3.67037862] ; [333.67037862  12.32962138],0
a5,1,0.2023,1.625694,[73 31] ; [265  82],[77.94235033 26.05764967] ; [260.05764967  86.94235033],0
v2,1,0.225941,1.466231,[52 45] ; [202 132],[57.16473318 39.83526682] ; [196.83526682 137.16473318],0
s6,1,0.236908,1.398896,[86 17] ; [300  41],[89.54504505 13.45495495] ; [296.45495495  44.54504505],0
b1,1,0.245028,1.351432,[37 67] ; [146 202],[42.10619469 61.89380531] ; [140.89380531 207.10619469],0
b4,1,0.309375,1.033342,[65 39] ; [198 150],[60.51327434 43.48672566] ; [202.48672566 145.51327434],0
u3,1,0.311368,1.024863,[29 11] ; [48 28],[26.55172414 13.44827586] ; [50.44827586 25.55172414],0
u1,1,0.417891,0.656237,[20 84] ; [ 80 268],[23.00884956 80.99115044] ; [ 76.99115044 271.00884956],0
n3,1,0.449576,0.57172,[22  7] ; [45 21],[20.45263158  8.54736842] ; [46.54736842 19.45263158],0
a1,1,0.470257,0.521371,[ 8 96] ; [ 20 328],[ 6.44247788 97.55752212] ; [ 21.55752212 326.44247788],0
n1,1,0.481916,0.494524,[10 19] ; [27 37],[11.53763441 17.46236559] ; [25.46236559 38.53763441],0
s1,1,0.555598,0.347384,[ 6 98] ; [ 15 328],[ 4.88590604 99.11409396] ; [ 16.11409396 326.88590604],0
d5,1,0.597274,0.279126,[84 19] ; [289  56],[85.75669643 17.24330357] ; [287.24330357  57.75669643],0
s5,1,0.623202,0.241393,[44 53] ; [160 172],[46.12587413 50.87412587] ; [157.87412587 174.12587413],0
n2,1,0.650719,0.204995,[22  7] ; [52 13],[22.82978723  6.17021277] ; [51.17021277 13.82978723],0
p1,1,0.656181,0.198196,[ 8 94] ; [ 32 313],[ 9.12751678 92.87248322] ; [ 30.87248322 314.12751678],0
d4,1,0.666196,0.186085,[89 15] ; [300  44],[90.30357143 13.69642857] ; [298.69642857  45.30357143],0
u2,1,0.730664,0.118503,[25 15] ; [45 31],[24.13793103 15.86206897] ; [45.86206897 30.13793103],0
v4,1,0.786488,0.073373,[100   3] ; [335  12],[99.56666667  3.43333333] ; [335.43333333  11.56666667],0
a7,1,0.803398,0.061977,[76 27] ; [251  95],[75.01336303 27.98663697] ; [251.98663697  94.01336303],0
b5,1,0.852415,0.03461,[62 42] ; [211 137],[62.81415929 41.18584071] ; [210.18584071 137.81415929],0
d3,1,0.91517,0.011347,[74 29] ; [246  99],[73.57142857 29.42857143] ; [246.42857143  98.57142857],0
a6,1,0.98334,0.000436,[67 37] ; [222 122],[67.08928571 36.91071429] ; [221.91071429 122.08928571],0
