Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.565818,[37 32] ; [166  22],[54.50194553 14.49805447] ; [148.49805447  39.50194553],1
p9,1,0.0,32.32531,[32 35] ; [155  31],[49.52173913 17.47826087] ; [137.47826087  48.52173913],1
p11,1,0.0,29.748021,[34 35] ; [156  32],[51.01167315 17.98832685] ; [138.98832685  49.01167315],1
v4,1,0.0,27.419266,[49 20] ; [178  10],[60.94552529  8.05447471] ; [166.05447471  21.94552529],1
p7,1,1e-06,24.259226,[17 50] ; [113  74],[34.29133858 32.70866142] ; [95.70866142 91.29133858],1
p8,1,2e-06,22.440401,[13 56] ; [97 90],[29.6484375 39.3515625] ; [ 80.3515625 106.6484375],1
r3,1,2e-06,22.424763,[51 18] ; [178  10],[61.48249027  7.51750973] ; [167.51750973  20.48249027],1
v1,1,3e-06,21.751395,[13 55] ; [95 88],[29.25896414 38.74103586] ; [ 78.74103586 104.25896414],1
p4,1,4e-06,21.179906,[13 54] ; [97 90],[29.01574803 37.98425197] ; [ 80.98425197 106.01574803],1
p10,1,5e-06,20.938289,[34 35] ; [147  40],[48.78515625 20.21484375] ; [132.21484375  54.78515625],1
p6,1,1.6e-05,18.593205,[ 3 65] ; [ 56 129],[15.85770751 52.14229249] ; [ 43.14229249 141.85770751],1
r1,1,0.000314,12.985467,[41 28] ; [152  35],[52.01953125 16.98046875] ; [140.98046875  46.01953125],1
v2,1,0.001493,10.086665,[24 43] ; [107  76],[35.108 31.892] ; [95.892 87.108],0
p3,1,0.002187,9.385599,[16 52] ; [ 84 104],[26.5625 41.4375] ; [ 73.4375 114.5625],0
n6,1,0.003526,8.513022,[42 26] ; [149  38],[50.93333333 17.06666667] ; [140.06666667  46.93333333],0
s1,1,0.006467,7.415293,[ 6 63] ; [  3 183],[ 2.43529412 66.56470588] ; [  6.56470588 179.43529412],0
v3,1,0.00885,6.852893,[14 52] ; [ 70 109],[22.62857143 43.37142857] ; [ 61.37142857 117.62857143],0
s8,1,0.0119,6.325743,[ 7 62] ; [ 46 142],[14.22957198 54.77042802] ; [ 38.77042802 149.22957198],0
r2,1,0.012758,6.202324,[53 12] ; [172  14],[58.26693227  6.73306773] ; [166.73306773  19.26693227],0
