Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,123.90131,[31 55] ; [318  35],[68.3690205 17.6309795] ; [280.6309795  72.3690205],1
n6,1,0.0,45.3902,[56 28] ; [328  24],[73.98165138 10.01834862] ; [310.01834862  41.98165138],1
s7,1,0.000105,15.045348,[28 55] ; [192 142],[43.78896882 39.21103118] ; [176.21103118 157.78896882],1
p4,1,0.000137,14.542682,[49 37] ; [272  80],[63.02739726 22.97260274] ; [257.97260274  94.02739726],1
a8,1,0.000638,11.660511,[ 2 73] ; [ 60 264],[11.65413534 63.34586466] ; [ 50.34586466 273.65413534],1
d2,1,0.00088,11.065109,[28 58] ; [185 167],[41.82191781 44.17808219] ; [171.17808219 180.82191781],1
a3,1,0.001019,10.792871,[49 37] ; [262  88],[61.3440367 24.6559633] ; [249.6559633 100.3440367],0
p6,1,0.00111,10.635274,[28 56] ; [186 164],[41.41935484 42.58064516] ; [172.58064516 177.41935484],0
p2,1,0.002033,9.519066,[71 14] ; [331  22],[78.01369863  6.98630137] ; [323.98630137  29.01369863],0
p10,1,0.002047,9.506831,[67 19] ; [318  35],[75.4214123 10.5785877] ; [309.5785877  43.4214123],0
v1,1,0.002095,9.46423,[37 45] ; [222 127],[49.27610209 32.72389791] ; [209.72389791 139.27610209],0
a4,1,0.00306,8.771095,[25 61] ; [164 187],[37.19450801 48.80549199] ; [151.80549199 199.19450801],0
p5,1,0.004728,7.980786,[ 6 80] ; [ 70 283],[14.88838269 71.11161731] ; [ 61.11161731 291.88838269],0
b1,1,0.004933,7.903954,[21 65] ; [144 209],[32.32346241 53.67653759] ; [132.67653759 220.32346241],0
a2,1,0.005008,7.876411,[ 9 77] ; [ 86 267],[18.61047836 67.38952164] ; [ 76.38952164 276.61047836],0
u1,1,0.007344,7.186942,[ 6 80] ; [ 67 286],[14.30068337 71.69931663] ; [ 58.69931663 294.30068337],0
p3,1,0.007399,7.17341,[44 42] ; [234 117],[54.70938215 31.29061785] ; [223.29061785 127.70938215],0
r2,1,0.007526,7.143043,[80  6] ; [344   6],[83.63302752  2.36697248] ; [340.36697248   9.63302752],0
v3,1,0.011084,6.451868,[26 55] ; [165 181],[36.23185012 44.76814988] ; [154.76814988 191.23185012],0
p11,1,0.027654,4.84952,[67 19] ; [308  45],[73.46241458 12.53758542] ; [301.53758542  51.46241458],0
s8,1,0.028467,4.799552,[34 52] ; [184 165],[43.09885057 42.90114943] ; [174.90114943 174.09885057],0
d1,1,0.030556,4.677722,[46 40] ; [233 120],[54.65603645 31.34396355] ; [224.34396355 128.65603645],0
p9,1,0.032714,4.560709,[72 14] ; [321  30],[77.3409611  8.6590389] ; [315.6590389  35.3409611],0
s2,1,0.034509,4.469282,[36 50] ; [191 159],[44.77522936 41.22477064] ; [182.22477064 167.77522936],0
p7,1,0.043732,4.066895,[62 21] ; [296  56],[68.30804598 14.69195402] ; [289.69195402  62.30804598],0
v4,1,0.057664,3.603324,[82  4] ; [348   5],[84.23690205  1.76309795] ; [345.76309795   7.23690205],0
r1,1,0.07143,3.249845,[70 16] ; [312  40],[75.00456621 10.99543379] ; [306.99543379  45.00456621],0
a5,1,0.093844,2.807171,[61 25] ; [280  73],[66.80182232 19.19817768] ; [274.19817768  78.80182232],0
b5,1,0.099027,2.721139,[55 31] ; [191 162],[48.19134396 37.80865604] ; [197.80865604 155.19134396],0
d5,1,0.125863,2.342796,[66 20] ; [294  57],[70.84668192 15.15331808] ; [289.15331808  61.84668192],0
n1,1,0.126105,2.339815,[ 5 13] ; [22 23],[ 7.71428571 10.28571429] ; [19.28571429 25.71428571],0
p1,1,0.132179,2.266722,[ 6 78] ; [ 46 306],[10.01834862 73.98165138] ; [ 41.98165138 310.01834862],0
s3,1,0.138919,2.18989,[43 42] ; [208 142],[49.04597701 35.95402299] ; [201.95402299 148.04597701],0
p12,1,0.234213,1.415094,[ 6 80] ; [ 40 312],[ 9.03196347 76.96803653] ; [ 36.96803653 315.03196347],0
s5,1,0.277288,1.180333,[29 55] ; [139 200],[33.36170213 50.63829787] ; [134.63829787 204.36170213],0
s4,1,0.310896,1.026864,[17 69] ; [ 53 294],[13.90300231 72.09699769] ; [ 56.09699769 290.90300231],0
a7,1,0.318269,0.996045,[68 18] ; [260  92],[64.40182648 21.59817352] ; [263.59817352  88.40182648],0
u4,1,0.319154,0.992411,[ 1 85] ; [ 11 342],[ 2.35079727 83.64920273] ; [  9.64920273 343.35079727],0
s1,1,0.370973,0.800404,[ 1 85] ; [ 10 341],[ 2.16475973 83.83524027] ; [  8.83524027 342.16475973],0
r3,1,0.372608,0.79495,[85  1] ; [342  10],[83.84018265  2.15981735] ; [343.15981735   8.84018265],0
d3,1,0.399055,0.711173,[65 21] ; [250 102],[61.84931507 24.15068493] ; [253.15068493  98.84931507],0
a1,1,0.470349,0.521157,[ 3 83] ; [ 19 334],[ 4.30979499 81.69020501] ; [ 17.69020501 335.30979499],0
u2,1,0.562409,0.33555,[22 15] ; [49 42],[20.5234375 16.4765625] ; [50.4765625 40.5234375],0
v2,1,0.614877,0.253133,[47 35] ; [207 136],[49.00705882 32.99294118] ; [204.99294118 138.00705882],0
a6,1,0.708231,0.140051,[56 30] ; [236 115],[57.46453089 28.53546911] ; [234.53546911 116.46453089],0
n3,1,0.714277,0.134043,[14  4] ; [33 12],[13.42857143  4.57142857] ; [33.57142857 11.42857143],0
b4,1,0.726496,0.122354,[51 35] ; [202 151],[49.56264237 36.43735763] ; [203.43735763 149.56264237],0
s6,1,0.775878,0.081051,[60 25] ; [246  95],[61.05633803 23.94366197] ; [244.94366197  96.05633803],0
b3,1,0.79201,0.069538,[14 25] ; [ 85 138],[14.73664122 24.26335878] ; [ 84.26335878 138.73664122],0
b2,1,0.79201,0.069538,[14 25] ; [ 85 138],[14.73664122 24.26335878] ; [ 84.26335878 138.73664122],0
d4,1,0.837506,0.04206,[72 14] ; [297  54],[72.61784897 13.38215103] ; [296.38215103  54.61784897],0
u3,1,0.960154,0.002496,[20 16] ; [51 40],[20.12598425 15.87401575] ; [50.87401575 40.12598425],0
n2,1,0.966473,0.001767,[14  4] ; [36 10],[14.0625  3.9375] ; [35.9375 10.0625],0
