Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.008642,6.895302,[27 37] ; [8 1],[30.68493151 33.31506849] ; [4.31506849 4.68493151],0
d1,1,0.065609,3.389601,[37 28] ; [8 1],[39.52702703 25.47297297] ; [5.47297297 3.52702703],0
s8,1,0.089162,2.889439,[37 25] ; [8 1],[39.29577465 22.70422535] ; [5.70422535 3.29577465],0
p11,1,0.096555,2.76155,[57  8] ; [6 3],[55.33783784  9.66216216] ; [7.66216216 1.33783784],0
u4,1,0.096963,2.754796,[ 1 64] ; [1 8],[ 1.75675676 63.24324324] ; [0.24324324 8.75675676],0
v1,1,0.151858,2.053492,[41 22] ; [8 1],[42.875 20.125] ; [6.125 2.875],0
s2,1,0.219045,1.510616,[36 28] ; [7 2],[37.69863014 26.30136986] ; [5.30136986 3.69863014],0
b5,1,0.248533,1.331534,[30 35] ; [6 3],[31.62162162 33.37837838] ; [4.37837838 4.62162162],0
b3,1,0.290028,1.11949,[23 23] ; [2 5],[21.69811321 24.30188679] ; [3.30188679 3.69811321],0
b2,1,0.290028,1.11949,[23 23] ; [2 5],[21.69811321 24.30188679] ; [3.30188679 3.69811321],0
v2,1,0.295902,1.092573,[37 25] ; [7 2],[38.42253521 23.57746479] ; [5.57746479 3.42253521],0
p12,1,0.317777,0.998075,[18 46] ; [4 5],[19.28767123 44.71232877] ; [2.71232877 6.28767123],0
p6,1,0.353736,0.86001,[39 24] ; [7 2],[40.25 22.75] ; [5.75 3.25],0
p3,1,0.355985,0.852007,[48 16] ; [8 1],[49.09589041 14.90410959] ; [6.90410959 2.09589041],0
a3,1,0.36673,0.814716,[49 16] ; [8 1],[50.06756757 14.93243243] ; [6.93243243 2.06756757],0
a6,1,0.416866,0.659133,[41 23] ; [7 2],[42.08219178 21.91780822] ; [5.91780822 3.08219178],0
u1,1,0.430486,0.621513,[14 51] ; [3 6],[14.93243243 50.06756757] ; [2.06756757 6.93243243],0
p7,1,0.430881,0.620447,[48 14] ; [8 1],[48.90140845 13.09859155] ; [7.09859155 1.90140845],0
p1,1,0.485076,0.48743,[22 43] ; [2 7],[21.08108108 43.91891892] ; [2.91891892 6.08108108],0
v3,1,0.498712,0.457677,[35 27] ; [4 5],[34.05633803 27.94366197] ; [4.94366197 4.05633803],0
s7,1,0.555298,0.347911,[44 14] ; [6 3],[43.28358209 14.71641791] ; [6.71641791 2.28358209],0
r1,1,0.58707,0.294944,[53 12] ; [8 1],[53.58108108 11.41891892] ; [7.41891892 1.58108108],0
n6,1,0.599115,0.276333,[59  4] ; [8 1],[58.625  4.375] ; [8.375 0.625],0
p8,1,0.617068,0.250009,[54 10] ; [7 2],[53.47945205 10.52054795] ; [7.52054795 1.47945205],0
s3,1,0.714748,0.133581,[38 25] ; [6 3],[38.5 24.5] ; [5.5 3.5],0
n5,1,0.735542,0.114083,[55 10] ; [8 1],[55.33783784  9.66216216] ; [7.66216216 1.33783784],0
a8,1,0.749891,0.101623,[10 49] ; [1 7],[ 9.68656716 49.31343284] ; [1.31343284 6.68656716],0
b1,1,0.766234,0.08839,[25 40] ; [3 6],[24.59459459 40.40540541] ; [3.40540541 5.59459459],0
d3,1,0.781125,0.077203,[47 17] ; [7 2],[47.34246575 16.65753425] ; [6.65753425 2.34246575],0
d4,1,0.809464,0.058138,[55  9] ; [8 1],[55.23287671  8.76712329] ; [7.76712329 1.23287671],0
n4,1,0.822025,0.050598,[56  9] ; [8 1],[56.21621622  8.78378378] ; [7.78378378 1.21621622],0
s1,1,0.85664,0.032635,[ 6 59] ; [1 8],[ 6.14864865 58.85135135] ; [0.85135135 8.14864865],0
b4,1,0.868468,0.027425,[38 27] ; [5 4],[37.77027027 27.22972973] ; [5.22972973 3.77027027],0
p2,1,0.918016,0.010595,[57  8] ; [8 1],[57.09459459  7.90540541] ; [7.90540541 1.09459459],0
a4,1,0.938137,0.006024,[28 37] ; [4 5],[28.10810811 36.89189189] ; [3.89189189 5.10810811],0
a2,1,0.954444,0.003264,[15 50] ; [2 7],[14.93243243 50.06756757] ; [2.06756757 6.93243243],0
a5,1,0.962752,0.002181,[51 14] ; [7 2],[50.94594595 14.05405405] ; [7.05405405 1.94594595],0
a1,1,0.975304,0.000958,[ 7 58] ; [1 8],[ 7.02702703 57.97297297] ; [0.97297297 8.02702703],0
d5,1,0.98119,0.000556,[50 14] ; [7 2],[49.97260274 14.02739726] ; [7.02739726 1.97260274],0
