Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.002912,8.862113,[6 6] ; [ 54 272],[2.13017751 9.86982249] ; [ 57.86982249 268.13017751],0
p1,1,0.003225,8.675665,[ 3 10] ; [ 15 316],[ 0.68023256 12.31976744] ; [ 17.31976744 313.68023256],0
p12,1,0.011498,6.386666,[ 2 10] ; [ 10 321],[ 0.41982507 11.58017493] ; [ 11.58017493 319.41982507],0
p8,1,0.019175,5.485529,[8 5] ; [100 226],[4.14159292 8.85840708] ; [103.85840708 222.14159292],0
p9,1,0.065289,3.397668,[12  1] ; [219 102],[8.99101796 4.00898204] ; [222.00898204  98.99101796],0
v1,1,0.073265,3.208322,[7 4] ; [121 206],[4.16568047 6.83431953] ; [123.83431953 203.16568047],0
p4,1,0.10329,2.654002,[6 6] ; [ 93 236],[3.48387097 8.51612903] ; [ 95.51612903 233.48387097],0
s6,1,0.1065,2.605402,[8 4] ; [141 186],[5.27433628 6.72566372] ; [143.72566372 183.27433628],0
n5,1,0.110473,2.547444,[11  2] ; [207 122],[8.28654971 4.71345029] ; [209.71345029 119.28654971],0
p6,1,0.119254,2.427087,[4 8] ; [ 53 274],[2.01769912 9.98230088] ; [ 54.98230088 272.01769912],0
b1,1,0.145757,2.116099,[7 6] ; [114 219],[4.54624277 8.45375723] ; [116.45375723 216.54624277],0
b2,1,0.172859,1.857969,[4 3] ; [ 56 117],[2.33333333 4.66666667] ; [ 57.66666667 115.33333333],0
b3,1,0.172859,1.857969,[4 3] ; [ 56 117],[2.33333333 4.66666667] ; [ 57.66666667 115.33333333],0
d5,1,0.193231,1.692812,[7 6] ; [234  97],[9.10755814 3.89244186] ; [231.89244186  99.10755814],0
v3,1,0.19403,1.686751,[5 7] ; [ 80 240],[3.07228916 8.92771084] ; [ 81.92771084 238.07228916],0
a5,1,0.199957,1.642692,[10  3] ; [197 136],[7.77745665 5.22254335] ; [199.22254335 133.77745665],0
d3,1,0.20904,1.578059,[6 7] ; [209 121],[8.14868805 4.85131195] ; [206.85131195 123.14868805],0
d2,1,0.249513,1.326029,[7 6] ; [125 204],[5.01754386 7.98245614] ; [126.98245614 202.01754386],0
r1,1,0.253034,1.306476,[7 6] ; [228 103],[8.88081395 4.11918605] ; [226.11918605 104.88081395],0
b5,1,0.254095,1.300649,[10  3] ; [204 129],[8.04046243 4.95953757] ; [205.95953757 127.04046243],0
n4,1,0.301212,1.068822,[10  3] ; [208 123],[8.23837209 4.76162791] ; [209.76162791 121.23837209],0
n6,1,0.319053,0.992823,[11  2] ; [237  92],[9.42690058 3.57309942] ; [238.57309942  90.42690058],0
s3,1,0.345401,0.890282,[3 9] ; [125 200],[4.5578635 7.4421365] ; [123.4421365 201.5578635],0
a8,1,0.402534,0.700743,[2 9] ; [ 32 279],[1.16149068 9.83850932] ; [ 32.83850932 278.16149068],0
b4,1,0.418559,0.654356,[9 4] ; [193 140],[7.58959538 5.41040462] ; [194.41040462 138.58959538],0
p11,1,0.46541,0.532853,[10  3] ; [224 109],[8.79190751 4.20809249] ; [225.20809249 107.79190751],0
a2,1,0.491628,0.472962,[ 3 10] ; [ 53 280],[ 2.10404624 10.89595376] ; [ 53.89595376 279.10404624],0
u3,1,0.497574,0.460107,[3 2] ; [58 72],[2.25925926 2.74074074] ; [58.74074074 71.25925926],0
p7,1,0.53387,0.387019,[6 6] ; [132 190],[4.95808383 7.04191617] ; [133.04191617 188.95808383],0
s2,1,0.552799,0.352326,[5 8] ; [101 228],[4.02923977 8.97076023] ; [101.97076023 227.02923977],0
u2,1,0.57657,0.311813,[3 2] ; [61 68],[2.3880597 2.6119403] ; [61.6119403 67.3880597],0
