Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,39.087555,[38 25] ; [16 94],[19.66473988 43.33526012] ; [34.33526012 75.66473988],1
s2,1,4e-06,21.501112,[42 21] ; [33 76],[27.47093023 35.52906977] ; [47.52906977 61.47093023],1
s3,1,9.3e-05,15.279214,[46 17] ; [45 62],[33.72352941 29.27647059] ; [57.27647059 49.72352941],1
p5,1,0.000588,11.813243,[11 51] ; [  3 106],[ 5.07602339 56.92397661] ; [  8.92397661 100.07602339],1
s5,1,0.000594,11.79585,[21 38] ; [14 94],[12.36526946 46.63473054] ; [22.63473054 85.36526946],1
s6,1,0.001083,10.680045,[47 16] ; [53 55],[36.84210526 26.15789474] ; [63.15789474 44.84210526],0
v3,1,0.00181,9.732972,[29 30] ; [27 80],[19.90361446 39.09638554] ; [36.09638554 70.90361446],0
p6,1,0.006026,7.542639,[25 33] ; [25 85],[17.26190476 40.73809524] ; [32.73809524 77.26190476],0
p1,1,0.012173,6.285485,[10 53] ; [  5 103],[ 5.52631579 57.47368421] ; [ 9.47368421 98.52631579],0
b5,1,0.016796,5.717607,[32 31] ; [76 34],[39.32947977 23.67052023] ; [68.67052023 41.32947977],0
p8,1,0.022451,5.210529,[34 27] ; [41 68],[26.91176471 34.08823529] ; [48.08823529 60.91176471],0
d4,1,0.027555,4.855677,[54  9] ; [78 32],[48.06936416 14.93063584] ; [83.93063584 26.06936416],0
s4,1,0.036742,4.362329,[17 46] ; [15 92],[11.85882353 51.14117647] ; [20.14117647 86.85882353],0
p3,1,0.043636,4.070592,[31 32] ; [37 73],[24.76300578 38.23699422] ; [43.23699422 66.76300578],0
p4,1,0.044962,4.020081,[33 30] ; [40 69],[26.73837209 36.26162791] ; [46.26162791 62.73837209],0
a3,1,0.045923,3.984406,[36 26] ; [46 63],[29.73099415 32.26900585] ; [52.26900585 56.73099415],0
u3,1,0.064078,3.428571,[19  8] ; [31 32],[15. 12.] ; [35. 28.],0
p10,1,0.070227,3.277718,[49 12] ; [72 35],[43.93452381 17.06547619] ; [77.06547619 29.93452381],0
r2,1,0.076838,3.130556,[60  2] ; [98 12],[56.95348837  5.04651163] ; [101.04651163   8.95348837],0
