Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.058274,3.585835,[13  4] ; [3 5],[10.88  6.12] ; [5.12 2.88],0
s8,1,0.058274,3.585835,[ 4 13] ; [5 3],[ 6.12 10.88] ; [2.88 5.12],0
p9,1,0.115184,2.481618,[12  5] ; [3 5],[10.2  6.8] ; [4.8 3.2],0
b4,1,0.151623,2.05585,[10  7] ; [7 1],[11.56  5.44] ; [5.44 2.56],0
a2,1,0.170016,1.882799,[ 1 16] ; [2 6],[ 2.04 14.96] ; [0.96 7.04],0
a6,1,0.201134,1.63412,[ 6 11] ; [5 3],[7.48 9.52] ; [3.52 4.48],0
s5,1,0.236386,1.402019,[ 6 11] ; [1 7],[ 4.76 12.24] ; [2.24 5.76],0
s7,1,0.241696,1.370677,[ 5 11] ; [4 3],[6.26086957 9.73913043] ; [2.73913043 4.26086957],0
s2,1,0.319499,0.990997,[ 7 10] ; [5 3],[8.16 8.84] ; [3.84 4.16],0
r3,1,0.399765,0.709034,[15  2] ; [6 2],[14.28  2.72] ; [6.72 1.28],0
v2,1,0.431847,0.617851,[10  7] ; [6 2],[10.88  6.12] ; [5.12 2.88],0
a3,1,0.431847,0.617851,[10  7] ; [6 2],[10.88  6.12] ; [5.12 2.88],0
b5,1,0.431847,0.617851,[10  7] ; [6 2],[10.88  6.12] ; [5.12 2.88],0
a8,1,0.438578,0.6,[ 2 14] ; [2 6],[ 2.66666667 13.33333333] ; [1.33333333 6.66666667],0
s3,1,0.470989,0.519655,[8 9] ; [5 3],[8.84 8.16] ; [4.16 3.84],0
v1,1,0.48384,0.490196,[ 6 11] ; [4 4],[ 6.8 10.2] ; [3.2 4.8],0
r1,1,0.48384,0.490196,[11  6] ; [4 4],[10.2  6.8] ; [4.8 3.2],0
p4,1,0.48384,0.490196,[11  6] ; [4 4],[10.2  6.8] ; [4.8 3.2],0
d3,1,0.48384,0.490196,[11  6] ; [4 4],[10.2  6.8] ; [4.8 3.2],0
p10,1,0.48384,0.490196,[11  6] ; [4 4],[10.2  6.8] ; [4.8 3.2],0
p8,1,0.558185,0.342857,[ 6 10] ; [4 4],[6.66666667 9.33333333] ; [3.33333333 4.66666667],0
u3,1,0.57075,0.321429,[2 5] ; [1 1],[2.33333333 4.66666667] ; [0.66666667 1.33333333],0
p3,1,0.67844,0.171887,[ 7 10] ; [4 4],[7.48 9.52] ; [3.52 4.48],0
p7,1,0.67844,0.171887,[ 7 10] ; [4 4],[7.48 9.52] ; [3.52 4.48],0
b1,1,0.67844,0.171887,[ 7 10] ; [4 4],[7.48 9.52] ; [3.52 4.48],0
r2,1,0.67844,0.171887,[10  7] ; [4 4],[9.52 7.48] ; [4.48 3.52],0
r4,1,0.67844,0.171887,[ 7 10] ; [4 4],[7.48 9.52] ; [3.52 4.48],0
p5,1,0.74332,0.10723,[ 3 14] ; [1 7],[ 2.72 14.28] ; [1.28 6.72],0
d5,1,0.818733,0.052521,[12  5] ; [6 2],[12.24  4.76] ; [5.76 2.24],0
a4,1,0.818733,0.052521,[ 5 12] ; [2 6],[ 4.76 12.24] ; [2.24 5.76],0
d1,1,0.861052,0.030637,[ 7 10] ; [3 5],[ 6.8 10.2] ; [3.2 4.8],0
d2,1,0.890787,0.018854,[9 8] ; [4 4],[8.84 8.16] ; [4.16 3.84],0
a7,1,0.890787,0.018854,[9 8] ; [4 4],[8.84 8.16] ; [4.16 3.84],0
n5,1,0.914641,0.011489,[11  6] ; [5 3],[10.88  6.12] ; [5.12 2.88],0
n4,1,0.914641,0.011489,[11  6] ; [5 3],[10.88  6.12] ; [5.12 2.88],0
p6,1,0.914641,0.011489,[ 6 11] ; [3 5],[ 6.12 10.88] ; [2.88 5.12],0
a5,1,0.914641,0.011489,[11  6] ; [5 3],[10.88  6.12] ; [5.12 2.88],0
p11,1,0.914641,0.011489,[11  6] ; [5 3],[10.88  6.12] ; [5.12 2.88],0
n6,1,0.935989,0.00645,[13  4] ; [6 2],[12.92  4.08] ; [6.08 1.92],0
b2,1,0.936802,0.006287,[ 3 10] ; [1 3],[3.05882353 9.94117647] ; [0.94117647 3.05882353],0
b3,1,0.936802,0.006287,[ 3 10] ; [1 3],[3.05882353 9.94117647] ; [0.94117647 3.05882353],0
