Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,41.57793,[26 26] ; [ 14 140],[10.09708738 41.90291262] ; [ 29.90291262 124.09708738],1
s6,1,0.000153,14.337265,[32 20] ; [ 48 103],[20.49261084 31.50738916] ; [59.50738916 91.49261084],1
p10,1,0.000386,12.598557,[46  6] ; [93 57],[35.78217822 16.21782178] ; [103.21782178  46.78217822],1
p4,1,0.002688,9.007794,[32 20] ; [58 96],[22.7184466 29.2815534] ; [67.2815534 86.7184466],0
s5,1,0.003436,8.560247,[17 35] ; [ 21 127],[ 9.88 42.12] ; [ 28.12 119.88],0
p6,1,0.004085,8.245722,[22 29] ; [ 34 118],[14.06896552 36.93103448] ; [ 41.93103448 110.06896552],0
p2,1,0.005494,7.709306,[45  7] ; [103  52],[37.17874396 14.82125604] ; [110.82125604  44.17874396],0
p5,1,0.011372,6.406166,[ 9 43] ; [  9 145],[ 4.54368932 47.45631068] ; [ 13.45631068 140.54368932],0
s2,1,0.0223,5.222198,[11 41] ; [ 14 139],[ 6.34146341 45.65853659] ; [ 18.65853659 134.34146341],0
p9,1,0.022457,5.210053,[44  8] ; [103  48],[37.65517241 14.34482759] ; [109.34482759  41.65517241],0
p7,1,0.039019,4.260056,[31 21] ; [65 86],[24.591133 27.408867] ; [71.408867 79.591133],0
u2,1,0.039434,4.24209,[14  6] ; [34 43],[ 9.89690722 10.10309278] ; [38.10309278 38.89690722],0
a5,1,0.059281,3.557386,[34 18] ; [78 77],[28.1352657 23.8647343] ; [83.8647343 71.1352657],0
n5,1,0.072774,3.219324,[39 12] ; [96 57],[33.75 17.25] ; [101.25  51.75],0
p3,1,0.073817,3.196032,[25 27] ; [ 53 102],[19.5942029 32.4057971] ; [58.4057971 96.5942029],0
r4,1,0.080556,3.053651,[43  9] ; [109  46],[38.18357488 13.81642512] ; [113.81642512  41.18357488],0
u3,1,0.096539,2.761806,[13  7] ; [34 43],[ 9.69072165 10.30927835] ; [37.30927835 39.69072165],0
v3,1,0.10274,2.662484,[19 32] ; [ 38 112],[14.46268657 36.53731343] ; [ 42.53731343 107.46268657],0
b2,1,0.118493,2.437126,[17 17] ; [29 55],[13.25423729 20.74576271] ; [32.74576271 51.25423729],0
b3,1,0.118493,2.437126,[17 17] ; [29 55],[13.25423729 20.74576271] ; [32.74576271 51.25423729],0
n4,1,0.121,2.404323,[37 15] ; [91 63],[32.31067961 19.68932039] ; [95.68932039 58.31067961],0
n6,1,0.143824,2.136561,[42  9] ; [111  43],[38.06341463 12.93658537] ; [114.93658537  39.06341463],0
v1,1,0.145294,2.120975,[26 24] ; [62 92],[21.56862745 28.43137255] ; [66.43137255 87.56862745],0
a3,1,0.149509,2.07725,[32 20] ; [77 77],[27.51456311 24.48543689] ; [81.48543689 72.51456311],0
r3,1,0.199507,1.645979,[47  5] ; [127  26],[44.13658537  7.86341463] ; [129.86341463  23.13658537],0
d4,1,0.213904,1.544805,[32 20] ; [80 75],[28.1352657 23.8647343] ; [83.8647343 71.1352657],0
a4,1,0.223654,1.480768,[10 42] ; [ 43 112],[13.31400966 38.68599034] ; [ 39.68599034 115.31400966],0
a7,1,0.24175,1.370363,[36 16] ; [92 61],[32.46829268 19.53170732] ; [95.53170732 57.46829268],0
u1,1,0.271008,1.21164,[ 3 49] ; [  4 151],[ 1.75845411 50.24154589] ; [  5.24154589 149.75845411],0
n2,1,0.277678,1.178422,[11  8] ; [33 13],[12.86153846  6.13846154] ; [31.13846154 14.86153846],0
n1,1,0.289315,1.122807,[ 9 10] ; [15 30],[ 7.125 11.875] ; [16.875 28.125],0
r1,1,0.289821,1.120454,[36 16] ; [94 60],[32.81553398 19.18446602] ; [97.18446602 56.81553398],0
b4,1,0.313308,1.016677,[25 27] ; [87 68],[28.1352657 23.8647343] ; [83.8647343 71.1352657],0
p1,1,0.386771,0.749069,[ 3 49] ; [ 15 140],[ 4.52173913 47.47826087] ; [ 13.47826087 141.52173913],0
n3,1,0.397522,0.71581,[11  8] ; [31 14],[12.46875  6.53125] ; [29.53125 15.46875],0
p8,1,0.398178,0.713823,[24 28] ; [60 92],[21.41176471 30.58823529] ; [62.58823529 89.41176471],0
d5,1,0.424915,0.636681,[31 21] ; [82 72],[28.52427184 23.47572816] ; [84.47572816 69.52427184],0
v4,1,0.474514,0.511445,[46  6] ; [130  24],[44.42718447  7.57281553] ; [131.57281553  22.42718447],0
