Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,3e-06,21.789392,[73  2] ; [11  7],[67.74193548  7.25806452] ; [16.25806452  1.74193548],1
n4,1,0.00877,6.869055,[57 18] ; [ 8 10],[52.41935484 22.58064516] ; [12.58064516  5.41935484],0
r3,1,0.009125,6.798254,[71  3] ; [14  4],[68.36956522  5.63043478] ; [16.63043478  1.36956522],0
n3,1,0.010675,6.518571,[14  1] ; [6 6],[11.11111111  3.88888889] ; [8.88888889 3.11111111],0
a2,1,0.011452,6.393835,[27 48] ; [ 1 17],[22.58064516 52.41935484] ; [ 5.41935484 12.58064516],0
n6,1,0.015735,5.83226,[67  8] ; [12  6],[63.70967742 11.29032258] ; [15.29032258  2.70967742],0
v4,1,0.018036,5.592682,[73  2] ; [15  3],[70.96774194  4.03225806] ; [17.03225806  0.96774194],0
u1,1,0.018363,5.561137,[25 50] ; [ 1 17],[20.96774194 54.03225806] ; [ 5.03225806 12.96774194],0
a6,1,0.018545,5.543915,[55 20] ; [ 8 10],[50.80645161 24.19354839] ; [12.19354839  5.80645161],0
p4,1,0.020315,5.384604,[58 17] ; [9 9],[54.03225806 20.96774194] ; [12.96774194  5.03225806],0
b2,1,0.030854,4.661064,[10 30] ; [7 5],[13.07692308 26.92307692] ; [3.92307692 8.07692308],0
b3,1,0.030854,4.661064,[10 30] ; [7 5],[13.07692308 26.92307692] ; [3.92307692 8.07692308],0
n5,1,0.035466,4.422582,[53 22] ; [ 8 10],[49.19354839 25.80645161] ; [11.80645161  6.19354839],0
s6,1,0.050371,3.829062,[68  5] ; [14  4],[65.78021978  7.21978022] ; [16.21978022  1.78021978],0
p7,1,0.052048,3.774215,[53 21] ; [8 9],[49.6043956 24.3956044] ; [11.3956044  5.6043956],0
s3,1,0.121074,2.403366,[59 16] ; [11  7],[56.4516129 18.5483871] ; [13.5483871  4.4516129],0
p2,1,0.130548,2.285974,[62 13] ; [12  6],[59.67741935 15.32258065] ; [14.32258065  3.67741935],0
p10,1,0.134456,2.240287,[67  7] ; [14  4],[65.15217391  8.84782609] ; [15.84782609  2.15217391],0
d3,1,0.174212,1.846324,[70  5] ; [15  3],[68.5483871  6.4516129] ; [16.4516129  1.5483871],0
p11,1,0.176214,1.829267,[54 21] ; [10  8],[51.61290323 23.38709677] ; [12.38709677  5.61290323],0
p9,1,0.197298,1.662262,[66  8] ; [14  4],[64.34782609  9.65217391] ; [15.65217391  2.34782609],0
v2,1,0.205455,1.603167,[40 32] ; [ 7 11],[37.6 34.4] ; [9.4 8.6],0
r2,1,0.223304,1.48301,[74  1] ; [15  1],[73.35164835  1.64835165] ; [15.64835165  0.35164835],0
a3,1,0.245633,1.347972,[63 12] ; [13  5],[61.29032258 13.70967742] ; [14.70967742  3.29032258],0
a5,1,0.261375,1.261462,[66  9] ; [14  4],[64.51612903 10.48387097] ; [15.48387097  2.51612903],0
a4,1,0.275099,1.191144,[44 31] ; [ 8 10],[41.93548387 33.06451613] ; [10.06451613  7.93548387],0
p8,1,0.294619,1.098395,[43 31] ; [7 9],[41.11111111 32.88888889] ; [8.88888889 7.11111111],0
v1,1,0.317734,0.998252,[39 36] ; [ 7 11],[37.09677419 37.90322581] ; [8.90322581 9.09677419],0
p5,1,0.35882,0.842018,[10 65] ; [ 1 17],[ 8.87096774 66.12903226] ; [ 2.12903226 15.87096774],0
p1,1,0.367096,0.81347,[ 7 68] ; [ 3 15],[ 8.06451613 66.93548387] ; [ 1.93548387 16.06451613],0
s1,1,0.370224,0.802912,[ 4 71] ; [ 2 16],[ 4.83870968 70.16129032] ; [ 1.16129032 16.83870968],0
p3,1,0.379726,0.771589,[46 29] ; [9 9],[44.35483871 30.64516129] ; [10.64516129  7.35483871],0
p6,1,0.503979,0.446548,[42 33] ; [8 9],[40.76086957 34.23913043] ; [9.23913043 7.76086957],0
s8,1,0.506628,0.441025,[48 27] ; [10  8],[46.77419355 28.22580645] ; [11.22580645  6.77419355],0
b1,1,0.506628,0.441025,[27 48] ; [ 8 10],[28.22580645 46.77419355] ; [ 6.77419355 11.22580645],0
a1,1,0.533313,0.388074,[ 2 73] ; [ 1 17],[ 2.41935484 72.58064516] ; [ 0.58064516 17.41935484],0
u3,1,0.582493,0.302222,[8 4] ; [4 1],[8.47058824 3.52941176] ; [3.52941176 1.47058824],0
v3,1,0.653424,0.20161,[26 48] ; [ 5 12],[25.20879121 48.79120879] ; [ 5.79120879 11.20879121],0
u2,1,0.70663,0.141667,[6 6] ; [3 2],[6.35294118 5.64705882] ; [2.64705882 2.35294118],0
n2,1,0.721501,0.127059,[9 6] ; [8 4],[9.44444444 5.55555556] ; [7.55555556 4.44444444],0
a7,1,0.739719,0.110374,[53 22] ; [12  6],[52.41935484 22.58064516] ; [12.58064516  5.41935484],0
b5,1,0.751662,0.10014,[47 28] ; [12  6],[47.58064516 27.41935484] ; [11.41935484  6.58064516],0
s5,1,0.838956,0.041302,[40 30] ; [9 6],[40.35294118 29.64705882] ; [8.64705882 6.35294118],0
b4,1,0.849733,0.035895,[44 31] ; [11  7],[44.35483871 30.64516129] ; [10.64516129  7.35483871],0
s2,1,0.873366,0.025403,[57 18] ; [14  4],[57.25806452 17.74193548] ; [13.74193548  4.25806452],0
s7,1,0.907244,0.013576,[47 24] ; [11  6],[46.79545455 24.20454545] ; [11.20454545  5.79545455],0
d2,1,0.984948,0.000356,[54 21] ; [13  5],[54.03225806 20.96774194] ; [12.96774194  5.03225806],0
n1,1,1.0,0.0,[ 5 10] ; [4 8],[ 5. 10.] ; [4. 8.],0
