Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000827,11.180723,[ 3 36] ; [10 13],[ 8.17741935 30.82258065] ; [ 4.82258065 18.17741935],1
p6,1,0.001698,9.850815,[ 7 32] ; [13 10],[12.58064516 26.41935484] ; [ 7.41935484 15.58064516],0
a2,1,0.005076,7.852049,[14 25] ; [ 1 22],[ 9.43548387 29.56451613] ; [ 5.56451613 17.43548387],0
v2,1,0.014301,6.000612,[16 20] ; [17  5],[20.48275862 15.51724138] ; [12.51724138  9.48275862],0
a5,1,0.014603,5.963792,[33  6] ; [13 10],[28.93548387 10.06451613] ; [17.06451613  5.93548387],0
v1,1,0.036352,4.380522,[15 21] ; [16  7],[18.91525424 17.08474576] ; [12.08474576 10.91525424],0
a8,1,0.060814,3.515037,[ 2 34] ; [ 5 18],[ 4.27118644 31.72881356] ; [ 2.72881356 20.27118644],0
u2,1,0.088676,2.898254,[9 1] ; [5 4],[7.36842105 2.63157895] ; [6.63157895 2.36842105],0
u1,1,0.1028,2.661553,[10 29] ; [ 2 21],[ 7.5483871 31.4516129] ; [ 4.4516129 18.5483871],0
p4,1,0.113609,2.503288,[14 25] ; [13 10],[16.98387097 22.01612903] ; [10.01612903 12.98387097],0
n5,1,0.115406,2.478588,[27 12] ; [20  3],[29.56451613  9.43548387] ; [17.43548387  5.56451613],0
b3,1,0.118783,2.433291,[14 19] ; [ 4 15],[11.42307692 21.57692308] ; [ 6.57692308 12.42307692],0
b2,1,0.118783,2.433291,[14 19] ; [ 4 15],[11.42307692 21.57692308] ; [ 6.57692308 12.42307692],0
d4,1,0.159649,1.977549,[33  6] ; [16  7],[30.82258065  8.17741935] ; [18.17741935  4.82258065],0
r1,1,0.159649,1.977549,[33  6] ; [16  7],[30.82258065  8.17741935] ; [18.17741935  4.82258065],0
n1,1,0.211088,1.563946,[10  4] ; [2 3],[8.84210526 5.15789474] ; [3.15789474 1.84210526],0
s4,1,0.214818,1.538655,[ 8 31] ; [ 8 15],[10.06451613 28.93548387] ; [ 5.93548387 17.06451613],0
p10,1,0.219897,1.505046,[28 10] ; [20  3],[29.90163934  8.09836066] ; [18.09836066  4.90163934],0
s3,1,0.234999,1.410348,[23 16] ; [17  6],[25.16129032 13.83870968] ; [14.83870968  8.16129032],0
a4,1,0.237485,1.395458,[23 16] ; [10 13],[20.75806452 18.24193548] ; [12.24193548 10.75806452],0
d2,1,0.257745,1.280829,[26 13] ; [12 11],[23.90322581 15.09677419] ; [14.09677419  8.90322581],0
d1,1,0.257745,1.280829,[26 13] ; [12 11],[23.90322581 15.09677419] ; [14.09677419  8.90322581],0
a3,1,0.265732,1.238648,[29 10] ; [14  9],[27.0483871 11.9516129] ; [15.9516129  7.0483871],0
s1,1,0.277096,1.181276,[ 1 38] ; [ 2 21],[ 1.88709677 37.11290323] ; [ 1.11290323 21.88709677],0
p5,1,0.287366,1.131923,[ 2 34] ; [ 3 19],[ 3.10344828 32.89655172] ; [ 1.89655172 20.10344828],0
v3,1,0.308034,1.039087,[16 17] ; [ 8 15],[14.14285714 18.85714286] ; [ 9.85714286 13.14285714],0
s2,1,0.319961,0.989104,[24 15] ; [17  6],[25.79032258 13.20967742] ; [15.20967742  7.79032258],0
