Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,131.318837,[200  48] ; [19 93],[150.86666667  97.13333333] ; [68.13333333 43.86666667],1
s7,1,0.0,29.527268,[154  86] ; [35 72],[130.7204611 109.2795389] ; [58.2795389 48.7204611],1
s8,1,0.0,27.345452,[145 102] ; [32 79],[122.12011173 124.87988827] ; [54.87988827 56.12011173],1
r2,1,0.000667,11.579096,[236   9] ; [97 15],[228.52941176  16.47058824] ; [104.47058824   7.52941176],1
r3,1,0.004944,7.899804,[240   7] ; [101  11],[234.61559889  12.38440111] ; [106.38440111   5.61559889],0
v4,1,0.005865,7.591347,[240   6] ; [102  10],[235.00558659  10.99441341] ; [106.99441341   5.00558659],0
u3,1,0.015742,5.831484,[46 21] ; [18 22],[40.07476636 26.92523364] ; [23.92523364 16.07476636],0
r4,1,0.022084,5.239175,[228  20] ; [94 18],[221.82222222  26.17777778] ; [100.17777778  11.82222222],0
r1,1,0.02595,4.959375,[206  39] ; [83 29],[198.33333333  46.66666667] ; [90.66666667 21.33333333],0
a1,1,0.071306,3.252694,[  6 242] ; [  7 105],[  8.95555556 239.04444444] ; [  4.04444444 107.95555556],0
s4,1,0.077253,3.121759,[ 56 191] ; [16 94],[ 49.81512605 197.18487395] ; [22.18487395 87.81512605],0
p11,1,0.079745,3.070097,[192  56] ; [77 35],[185.31111111  62.68888889] ; [83.68888889 28.31111111],0
p9,1,0.114329,2.493333,[209  36] ; [88 24],[203.82352941  41.17647059] ; [93.17647059 18.82352941],0
s5,1,0.120242,2.414168,[ 96 145] ; [35 77],[ 89.43626062 151.56373938] ; [41.56373938 70.43626062],0
v3,1,0.125441,2.34804,[100 138] ; [36 72],[ 93.54913295 144.45086705] ; [42.45086705 65.54913295],0
a3,1,0.131372,2.276217,[179  69] ; [72 40],[172.91111111  75.08888889] ; [78.08888889 33.91111111],0
n3,1,0.150627,2.06589,[46 14] ; [20 12],[43.04347826 16.95652174] ; [22.95652174  9.04347826],0
p5,1,0.164623,1.931235,[ 16 229] ; [12 99],[ 19.26966292 225.73033708] ; [  8.73033708 102.26966292],0
b4,1,0.16821,1.898824,[152  96] ; [60 52],[146.04444444 101.95555556] ; [65.95555556 46.04444444],0
u4,1,0.189334,1.722793,[  8 240] ; [  1 111],[  6.2 241.8] ; [  2.8 109.2],0
a5,1,0.239305,1.384685,[178  70] ; [87 25],[182.55555556  65.44444444] ; [82.44444444 29.55555556],0
p1,1,0.265999,1.237263,[ 16 231] ; [  4 108],[ 13.76044568 233.23955432] ; [  6.23955432 105.76044568],0
d4,1,0.271094,1.211202,[204  43] ; [87 25],[200.21448468  46.78551532] ; [90.78551532 21.21448468],0
a2,1,0.279486,1.169588,[ 64 184] ; [23 89],[ 59.93333333 188.06666667] ; [27.06666667 84.93333333],0
a7,1,0.287284,1.132305,[186  62] ; [78 34],[181.86666667  66.13333333] ; [82.13333333 29.86666667],0
p2,1,0.335749,0.926595,[205  43] ; [87 24],[201.71587744  46.28412256] ; [90.28412256 20.71587744],0
n4,1,0.348729,0.878078,[183  63] ; [78 34],[179.34636872  66.65363128] ; [81.65363128 30.34636872],0
p10,1,0.349137,0.87659,[199  47] ; [85 26],[195.69747899  50.30252101] ; [88.30252101 22.69747899],0
b5,1,0.364405,0.822657,[165  83] ; [69 43],[161.2  86.8] ; [72.8 39.2],0
d1,1,0.417917,0.656166,[142 106] ; [59 53],[138.46666667 109.53333333] ; [62.53333333 49.46666667],0
d3,1,0.482368,0.493506,[165  82] ; [79 33],[167.87743733  79.12256267] ; [76.12256267 35.87743733],0
u2,1,0.497555,0.460147,[40 26] ; [21 18],[38.34285714 27.65714286] ; [22.65714286 16.34285714],0
p4,1,0.546105,0.364342,[125 122] ; [60 51],[127.6396648 119.3603352] ; [57.3603352 53.6396648],0
p7,1,0.564783,0.33149,[129 111] ; [56 55],[126.4957265 113.5042735] ; [58.5042735 52.4957265],0
p3,1,0.594302,0.283675,[108 140] ; [45 66],[105.69359331 142.30640669] ; [47.30640669 63.69359331],0
b1,1,0.657632,0.196413,[ 87 161] ; [42 70],[ 88.86666667 159.13333333] ; [40.13333333 71.86666667],0
a8,1,0.659648,0.193952,[ 34 195] ; [13 87],[ 32.71428571 196.28571429] ; [14.28571429 85.71428571],0
a4,1,0.669689,0.181966,[102 146] ; [43 68],[100.16713092 147.83286908] ; [44.83286908 66.16713092],0
p12,1,0.688634,0.160569,[ 17 231] ; [  9 103],[ 17.91111111 230.08888889] ; [  8.08888889 103.91111111],0
v1,1,0.695486,0.153211,[118 118] ; [58 53],[119.70028818 116.29971182] ; [56.29971182 54.70028818],0
v2,1,0.696498,0.152141,[127 104] ; [58 52],[125.32258065 105.67741935] ; [59.67741935 50.32258065],0
n1,1,0.790012,0.070913,[23 37] ; [11 20],[22.41758242 37.58241758] ; [11.58241758 19.41758242],0
d5,1,0.819359,0.052153,[201  46] ; [90 22],[200.21448468  46.78551532] ; [90.78551532 21.21448468],0
n5,1,0.8524,0.034617,[180  66] ; [83 29],[180.72067039  65.27932961] ; [82.27932961 29.72067039],0
u1,1,0.857332,0.032318,[ 44 204] ; [19 93],[ 43.4 204.6] ; [19.6 92.4],0
p8,1,0.865034,0.02889,[103 143] ; [45 65],[102.26966292 143.73033708] ; [45.73033708 64.26966292],0
n2,1,0.873881,0.025196,[46 14] ; [25  7],[46.30434783 13.69565217] ; [24.69565217  7.30434783],0
b2,1,0.876452,0.024171,[ 46 104] ; [20 43],[ 46.47887324 103.52112676] ; [19.52112676 43.47887324],0
b3,1,0.876452,0.024171,[ 46 104] ; [20 43],[ 46.47887324 103.52112676] ; [19.52112676 43.47887324],0
a6,1,0.937455,0.006157,[171  76] ; [78 34],[171.31754875  75.68245125] ; [77.68245125 34.31754875],0
d2,1,0.961422,0.00234,[114 133] ; [52 60],[114.21169916 132.78830084] ; [51.78830084 60.21169916],0
n6,1,0.979731,0.000645,[204  42] ; [93 19],[204.08379888  41.91620112] ; [92.91620112 19.08379888],0
s1,1,0.986267,0.000296,[  9 236] ; [  4 106],[  8.97183099 236.02816901] ; [  4.02816901 105.97183099],0
