Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,50.378447,[78  9] ; [22 42],[57.61589404 29.38410596] ; [42.38410596 21.61589404],1
p11,1,4e-06,21.37699,[64 23] ; [23 41],[50.12582781 36.87417219] ; [36.87417219 27.12582781],1
v4,1,0.000243,13.466669,[82  4] ; [47 16],[74.45637584 11.54362416] ; [54.54362416  8.45637584],1
s8,1,0.001722,9.824888,[34 53] ; [10 54],[25.35099338 61.64900662] ; [18.64900662 45.35099338],0
p8,1,0.001877,9.666455,[40 46] ; [14 50],[30.96 55.04] ; [23.04 40.96],0
p2,1,0.002568,9.09145,[67 19] ; [35 29],[58.48 27.52] ; [43.52 20.48],0
d3,1,0.008553,6.913936,[63 23] ; [33 30],[55.40939597 30.59060403] ; [40.59060403 22.40939597],0
p7,1,0.011079,6.452653,[45 36] ; [22 42],[37.42758621 43.57241379] ; [29.57241379 34.42758621],0
s7,1,0.011153,6.440747,[34 50] ; [12 47],[27.02097902 56.97902098] ; [18.97902098 40.02097902],0
u2,1,0.017779,5.617779,[23  6] ; [11 12],[18.96153846 10.03846154] ; [15.03846154  7.96153846],0
p4,1,0.02138,5.295567,[43 43] ; [20 44],[36.12 49.88] ; [26.88 37.12],0
d5,1,0.021594,5.278205,[71 16] ; [41 22],[64.96 22.04] ; [47.04 15.96],0
d1,1,0.022188,5.230977,[49 38] ; [24 40],[42.05960265 44.94039735] ; [30.94039735 33.05960265],0
s2,1,0.026145,4.946403,[41 45] ; [19 45],[34.4 51.6] ; [25.6 38.4],0
a7,1,0.026219,4.941532,[64 23] ; [36 28],[57.61589404 29.38410596] ; [42.38410596 21.61589404],0
s6,1,0.036035,4.395437,[49 38] ; [25 39],[42.63576159 44.36423841] ; [31.36423841 32.63576159],0
n2,1,0.03659,4.369387,[21  3] ; [18 11],[17.66037736  6.33962264] ; [21.33962264  7.66037736],0
p5,1,0.076217,3.143776,[ 7 79] ; [ 1 63],[ 4.58666667 81.41333333] ; [ 3.41333333 60.58666667],0
s3,1,0.101891,2.675697,[50 35] ; [29 35],[45.06711409 39.93288591] ; [33.93288591 30.06711409],0
u3,1,0.114952,2.484788,[22  6] ; [14 10],[19.38461538  8.61538462] ; [16.61538462  7.38461538],0
d4,1,0.118548,2.436397,[70 17] ; [43 19],[65.97986577 21.02013423] ; [47.02013423 14.97986577],0
a1,1,0.128472,2.310866,[ 3 84] ; [ 6 58],[ 5.18543046 81.81456954] ; [ 3.81456954 60.18543046],0
v2,1,0.132018,2.268615,[39 41] ; [22 39],[34.60992908 45.39007092] ; [26.39007092 34.60992908],0
r3,1,0.140202,2.175739,[78  9] ; [52 12],[74.90066225 12.09933775] ; [55.09933775  8.90066225],0
s5,1,0.167184,1.908012,[20 63] ; [ 9 52],[16.71527778 66.28472222] ; [12.28472222 48.71527778],0
b1,1,0.197332,1.662009,[37 50] ; [34 30],[40.90728477 46.09271523] ; [30.09271523 33.90728477],0
p3,1,0.202879,1.621527,[36 51] ; [20 44],[32.26490066 54.73509934] ; [23.73509934 40.26490066],0
b5,1,0.229656,1.442988,[56 31] ; [35 29],[52.43046358 34.56953642] ; [38.56953642 25.43046358],0
d2,1,0.235411,1.407864,[33 54] ; [30 33],[36.54 50.46] ; [26.46 36.54],0
s1,1,0.24106,1.374384,[ 3 82] ; [ 5 58],[ 4.59459459 80.40540541] ; [ 3.40540541 59.59459459],0
a6,1,0.244963,1.351805,[63 24] ; [40 23],[59.74 27.26] ; [43.26 19.74],0
p6,1,0.272982,1.201698,[21 63] ; [11 52],[18.28571429 65.71428571] ; [13.71428571 49.28571429],0
r4,1,0.32607,0.964443,[71 16] ; [48 16],[68.56291391 18.43708609] ; [50.43708609 13.56291391],0
v1,1,0.344528,0.893509,[38 46] ; [24 40],[35.18918919 48.81081081] ; [26.81081081 37.18918919],0
a8,1,0.414463,0.665962,[ 5 75] ; [ 6 54],[ 6.28571429 73.71428571] ; [ 4.71428571 55.28571429],0
a4,1,0.440018,0.596236,[30 57] ; [26 38],[32.26490066 54.73509934] ; [23.73509934 40.26490066],0
a5,1,0.440018,0.596236,[57 30] ; [38 26],[54.73509934 32.26490066] ; [40.26490066 23.73509934],0
s4,1,0.536412,0.38223,[14 73] ; [ 8 56],[12.67549669 74.32450331] ; [ 9.32450331 54.67549669],0
a3,1,0.596027,0.281029,[58 29] ; [40 24],[56.46357616 30.53642384] ; [41.53642384 22.46357616],0
n4,1,0.617055,0.250028,[44 43] ; [35 29],[45.51655629 41.48344371] ; [33.48344371 30.51655629],0
n5,1,0.618389,0.248139,[38 47] ; [26 38],[36.51006711 48.48993289] ; [27.48993289 36.51006711],0
r1,1,0.642173,0.215911,[66 20] ; [47 17],[64.78666667 21.21333333] ; [48.21333333 15.78666667],0
b4,1,0.664656,0.187917,[52 35] ; [36 28],[50.70198675 36.29801325] ; [37.29801325 26.70198675],0
v3,1,0.741095,0.109167,[23 58] ; [15 43],[22.14388489 58.85611511] ; [15.85611511 42.14388489],0
p12,1,0.75867,0.094389,[ 2 85] ; [ 1 62],[ 1.74 85.26] ; [ 1.26 61.74],0
u1,1,0.764652,0.089627,[ 8 79] ; [ 5 59],[ 7.49006623 79.50993377] ; [ 5.50993377 58.49006623],0
n1,1,0.787867,0.072405,[ 9 14] ; [12 16],[ 9.47058824 13.52941176] ; [11.52941176 16.47058824],0
b3,1,0.836123,0.042789,[15 33] ; [13 26],[15.44827586 32.55172414] ; [12.55172414 26.44827586],0
b2,1,0.836123,0.042789,[15 33] ; [13 26],[15.44827586 32.55172414] ; [12.55172414 26.44827586],0
p1,1,0.945593,0.004657,[ 8 79] ; [ 6 57],[ 8.12 78.88] ; [ 5.88 57.12],0
a2,1,0.993086,7.5e-05,[15 72] ; [11 53],[14.98013245 72.01986755] ; [11.01986755 52.98013245],0
n3,1,1.0,0.0,[16  8] ; [18  9],[16.  8.] ; [18.  9.],0
