Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,33.917174,[181  47] ; [53 57],[157.84615385  70.15384615] ; [76.15384615 33.84615385],1
r3,1,0.0,31.269785,[217  11] ; [85 29],[201.33333333  26.66666667] ; [100.66666667  13.33333333],1
p10,1,0.0,29.044413,[168  59] ; [50 63],[145.54705882  81.45294118] ; [72.45294118 40.54705882],1
v4,1,0.0,25.731186,[212  15] ; [84 30],[197.04398827  29.95601173] ; [98.95601173 15.04398827],1
p4,1,0.0,25.349086,[106 123] ; [21 93],[ 84.79008746 144.20991254] ; [42.20991254 71.79008746],1
p11,1,3e-06,21.884254,[173  56] ; [58 57],[153.77616279  75.22383721] ; [77.22383721 37.77616279],1
p7,1,1.9e-05,18.261035,[107 121] ; [25 85],[ 89.04142012 138.95857988] ; [42.95857988 67.04142012],1
r4,1,2.3e-05,17.946004,[192  37] ; [73 42],[176.40988372  52.59011628] ; [88.59011628 26.40988372],1
p6,1,0.000369,12.680511,[ 52 176] ; [  8 104],[ 40.23529412 187.76470588] ; [19.76470588 92.23529412],1
a6,1,0.001123,10.613253,[165  64] ; [62 52],[151.55393586  77.44606414] ; [75.44606414 38.55393586],0
p3,1,0.003623,8.463702,[ 79 150] ; [22 92],[ 67.43148688 161.56851312] ; [33.56851312 80.43148688],0
a1,1,0.004714,7.986082,[  7 222] ; [ 12 103],[ 12.64825581 216.35174419] ; [  6.35174419 108.64825581],0
s6,1,0.004787,7.958251,[126 102] ; [45 70],[113.66763848 114.33236152] ; [57.33236152 57.66763848],0
b1,1,0.007443,7.162932,[ 83 146] ; [59 56],[ 94.52906977 134.47093023] ; [47.47093023 67.52906977],0
r1,1,0.009368,6.751202,[171  57] ; [70 44],[160.66666667  67.33333333] ; [80.33333333 33.66666667],0
d3,1,0.013147,6.149264,[149  78] ; [59 55],[138.46334311  88.53665689] ; [69.53665689 44.46334311],0
v1,1,0.013526,6.099021,[103 118] ; [36 75],[ 92.52710843 128.47289157] ; [46.47289157 64.52710843],0
