Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,92.791423,[28 88] ; [110  19],[65.33877551 50.66122449] ; [72.66122449 56.33877551],1
s6,1,0.0,41.209581,[56 59] ; [112  17],[79.18032787 35.81967213] ; [88.81967213 40.18032787],1
s5,1,0.0,34.313665,[21 94] ; [70 58],[43.06584362 71.93415638] ; [47.93415638 80.06584362],1
s7,1,0.0,29.022341,[40 69] ; [91 36],[60.50423729 48.49576271] ; [70.49576271 56.50423729],1
s8,1,4e-06,21.334862,[38 79] ; [81 50],[56.14112903 60.85887097] ; [62.85887097 68.14112903],1
u1,1,0.002924,8.854101,[19 99] ; [43 90],[29.14741036 88.85258964] ; [ 32.85258964 100.14741036],0
p12,1,0.003631,8.459686,[ 10 107] ; [ 29 103],[18.3253012 98.6746988] ; [ 20.6746988 111.3253012],0
d1,1,0.007285,7.201199,[70 48] ; [100  33],[79.92031873 38.07968127] ; [90.07968127 42.92031873],0
r1,1,0.008032,7.026344,[92 26] ; [119  13],[99.592 18.408] ; [111.408  20.592],0
a5,1,0.013726,6.073015,[82 36] ; [110  23],[90.26294821 27.73705179] ; [101.73705179  31.26294821],0
d2,1,0.015115,5.903032,[53 65] ; [79 52],[62.55421687 55.44578313] ; [69.44578313 61.55421687],0
d4,1,0.019708,5.437595,[94 24] ; [119  13],[100.536  17.464] ; [112.464  19.536],0
n2,1,0.031833,4.607447,[11  8] ; [24  4],[14.14893617  4.85106383] ; [20.85106383  7.14893617],0
r2,1,0.03745,4.329822,[112   6] ; [132   1],[114.70916335   3.29083665] ; [129.29083665   3.70916335],0
n5,1,0.041182,4.168493,[85 32] ; [110  22],[91.62650602 25.37349398] ; [103.37349398  28.62650602],0
u3,1,0.048381,3.896717,[18 16] ; [23  7],[21.78125 12.21875] ; [19.21875 10.78125],0
p10,1,0.062228,3.476973,[94 22] ; [118  14],[99.16129032 16.83870968] ; [112.83870968  19.16129032],0
r4,1,0.071784,3.241759,[107  11] ; [128   5],[110.47808765   7.52191235] ; [124.52191235   8.47808765],0
p4,1,0.073214,3.209461,[66 50] ; [89 42],[72.79352227 43.20647773] ; [82.20647773 48.79352227],0
s4,1,0.078001,3.106069,[  9 106] ; [ 20 113],[ 13.44758065 101.55241935] ; [ 15.55241935 117.44758065],0
s1,1,0.080739,3.049957,[  1 114] ; [  6 125],[  3.27235772 111.72764228] ; [  3.72764228 127.27235772],0
a2,1,0.081969,3.025426,[33 85] ; [51 82],[39.49003984 78.50996016] ; [44.50996016 88.49003984],0
n6,1,0.102266,2.669845,[99 19] ; [118  12],[103.25  14.75] ; [113.75  16.25],0
p9,1,0.10683,2.600506,[97 20] ; [116  13],[101.30487805  15.69512195] ; [111.69512195  17.30487805],0
v4,1,0.109399,2.56288,[112   6] ; [130   2],[114.224   3.776] ; [127.776   4.224],0
p1,1,0.119643,2.42199,[ 11 107] ; [ 21 111],[ 15.104 102.896] ; [ 16.896 115.104],0
n4,1,0.144368,2.130767,[90 27] ; [112  21],[94.536 22.464] ; [107.464  25.536],0
p8,1,0.145636,2.117374,[62 54] ; [82 49],[67.62753036 48.37246964] ; [76.37246964 54.62753036],0
a4,1,0.158343,1.989976,[52 65] ; [71 62],[57.564 59.436] ; [65.436 67.564],0
a6,1,0.167734,1.903082,[96 22] ; [97 34],[91.46184739 26.53815261] ; [101.53815261  29.46184739],0
p2,1,0.213696,1.546206,[94 24] ; [113  19],[97.704 20.296] ; [109.296  22.704],0
d5,1,0.215012,1.537352,[93 25] ; [112  20],[96.76 21.24] ; [108.24  23.76],0
