Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,3e-06,21.877284,[25 84] ; [31 20],[38.15 70.85] ; [17.85 33.15],1
s6,1,2.9e-05,17.506998,[50 59] ; [42 10],[62.28571429 46.71428571] ; [29.71428571 22.28571429],1
s2,1,0.000139,14.515746,[35 75] ; [33 19],[46.17283951 63.82716049] ; [21.82716049 30.17283951],1
s3,1,0.000593,11.798871,[39 68] ; [34 18],[49.12578616 57.87421384] ; [23.87421384 28.12578616],1
a3,1,0.001772,9.771627,[61 49] ; [42 10],[69.9382716 40.0617284] ; [33.0617284 18.9382716],0
n4,1,0.002236,9.344576,[38 73] ; [31 21],[46.98773006 64.01226994] ; [22.01226994 29.98773006],0
a8,1,0.00308,8.759345,[ 5 96] ; [10 39],[10.1 90.9] ; [ 4.9 44.1],0
a2,1,0.006268,7.471517,[ 10 101] ; [13 39],[15.66257669 95.33742331] ; [ 7.33742331 44.66257669],0
d2,1,0.006531,7.397503,[37 74] ; [29 23],[44.94478528 66.05521472] ; [21.05521472 30.94478528],0
u1,1,0.009703,6.688627,[  8 103] ; [11 41],[12.93865031 98.06134969] ; [ 6.06134969 45.93865031],0
p9,1,0.013681,6.078892,[76 32] ; [45  6],[82.18867925 25.81132075] ; [38.81132075 12.18867925],0
a5,1,0.014302,6.0005,[61 50] ; [39 13],[68.09815951 42.90184049] ; [31.90184049 20.09815951],0
r4,1,0.020325,5.383738,[89 22] ; [49  3],[93.97546012 17.02453988] ; [44.02453988  7.97546012],0
a4,1,0.022582,5.20039,[33 78] ; [25 27],[39.49693252 71.50306748] ; [18.50306748 33.49693252],0
p3,1,0.030748,4.666969,[34 77] ; [25 27],[40.17791411 70.82208589] ; [18.82208589 33.17791411],0
p10,1,0.035253,4.432889,[69 40] ; [40 10],[74.72327044 34.27672956] ; [34.27672956 15.72327044],0
v2,1,0.03632,4.382033,[52 56] ; [33 17],[58.10126582 49.89873418] ; [26.89873418 23.10126582],0
p1,1,0.060938,3.511671,[  3 106] ; [ 5 47],[  5.41614907 103.58385093] ; [ 2.58385093 49.41614907],0
p6,1,0.065969,3.380586,[26 83] ; [19 31],[30.8490566 78.1509434] ; [14.1509434 35.8490566],0
p4,1,0.077218,3.122512,[43 67] ; [28 24],[48.20987654 61.79012346] ; [22.79012346 29.20987654],0
d5,1,0.10731,2.5934,[78 32] ; [43  9],[82.16049383 27.83950617] ; [38.83950617 13.16049383],0
n3,1,0.115691,2.474702,[24 10] ; [12  1],[26.04255319  7.95744681] ; [9.95744681 3.04255319],0
