Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000324,12.927768,[12 22] ; [36 12],[19.90243902 14.09756098] ; [28.09756098 19.90243902],1
p8,1,0.001534,10.037706,[ 6 28] ; [25 23],[12.85365854 21.14634146] ; [18.14634146 29.85365854],0
b1,1,0.01811,5.585455,[22 13] ; [18 31],[16.66666667 18.33333333] ; [23.33333333 25.66666667],0
p2,1,0.023558,5.126847,[17 18] ; [35 13],[21.92771084 13.07228916] ; [30.07228916 17.92771084],0
n5,1,0.024136,5.084845,[ 8 27] ; [23 26],[12.91666667 22.08333333] ; [18.08333333 30.91666667],0
p9,1,0.036682,4.365115,[17 15] ; [37 12],[21.33333333 10.66666667] ; [32.66666667 16.33333333],0
s6,1,0.03958,4.235805,[11 24] ; [26 22],[15.60240964 19.39759036] ; [21.39759036 26.60240964],0
n2,1,0.058884,3.568535,[6 8] ; [17  6],[8.7027027 5.2972973] ; [14.2972973  8.7027027],0
p6,1,0.127701,2.320228,[ 6 28] ; [16 33],[ 9.01204819 24.98795181] ; [12.98795181 36.01204819],0
b4,1,0.159116,1.982609,[16 19] ; [30 19],[19.16666667 15.83333333] ; [26.83333333 22.16666667],0
s7,1,0.169047,1.891373,[ 6 26] ; [16 33],[ 8.69135802 23.30864198] ; [13.30864198 35.69135802],0
a6,1,0.172205,1.863642,[14 21] ; [27 22],[17.08333333 17.91666667] ; [23.91666667 25.08333333],0
r3,1,0.188486,1.729412,[26  9] ; [42  7],[28.33333333  6.66666667] ; [39.66666667  9.33333333],0
s8,1,0.225346,1.47,[ 6 29] ; [14 35],[ 8.33333333 26.66666667] ; [11.66666667 37.33333333],0
d5,1,0.257656,1.281308,[18 16] ; [32 17],[20.48192771 13.51807229] ; [29.51807229 19.48192771],0
a4,1,0.270428,1.214575,[10 25] ; [ 9 40],[ 7.91666667 27.08333333] ; [11.08333333 37.91666667],0
n3,1,0.286308,1.136902,[6 8] ; [14  9],[7.56756757 6.43243243] ; [12.43243243 10.56756757],0
n6,1,0.307921,1.039572,[19 16] ; [32 17],[21.25 13.75] ; [29.75 19.25],0
a2,1,0.310903,1.026835,[ 1 34] ; [ 4 45],[ 2.08333333 32.91666667] ; [ 2.91666667 46.08333333],0
u2,1,0.335782,0.926471,[ 6 11] ; [14 14],[7.55555556 9.44444444] ; [12.44444444 15.55555556],0
r2,1,0.356096,0.851613,[24 11] ; [38 11],[25.83333333  9.16666667] ; [36.16666667 12.83333333],0
r4,1,0.35632,0.850822,[15 20] ; [26 23],[17.08333333 17.91666667] ; [23.91666667 25.08333333],0
a3,1,0.365351,0.819416,[18 16] ; [21 28],[15.97590361 18.02409639] ; [23.02409639 25.97590361],0
a1,1,0.391206,0.73519,[ 3 32] ; [ 2 47],[ 2.08333333 32.91666667] ; [ 2.91666667 46.08333333],0
p1,1,0.40181,0.702903,[ 4 31] ; [ 3 45],[ 2.95180723 32.04819277] ; [ 4.04819277 43.95180723],0
d3,1,0.440699,0.594461,[16 17] ; [28 21],[17.70731707 15.29268293] ; [26.29268293 22.70731707],0
a7,1,0.452355,0.564744,[18 16] ; [30 19],[19.6626506 14.3373494] ; [28.3373494 20.6626506],0
d2,1,0.488422,0.48,[14 21] ; [16 33],[12.5 22.5] ; [17.5 31.5],0
n1,1,0.497465,0.46034,[ 3 11] ; [ 7 15],[ 3.88888889 10.11111111] ; [ 6.11111111 15.88888889],0
v3,1,0.541672,0.372449,[ 6 28] ; [ 6 41],[ 5.03703704 28.96296296] ; [ 6.96296296 40.03703704],0
d1,1,0.553617,0.350877,[10 25] ; [17 32],[11.25 23.75] ; [15.75 33.25],0
s2,1,0.598868,0.276706,[13 22] ; [21 28],[14.16666667 20.83333333] ; [19.83333333 29.16666667],0
p3,1,0.654345,0.200466,[12 22] ; [15 34],[11.06024096 22.93975904] ; [15.93975904 33.06024096],0
u3,1,0.671763,0.179547,[9 8] ; [13 15],[8.31111111 8.68888889] ; [13.68888889 14.31111111],0
v4,1,0.696731,0.151895,[28  7] ; [40  8],[28.6746988  6.3253012] ; [39.3253012  8.6746988],0
p7,1,0.702162,0.146232,[16 19] ; [23 23],[16.85185185 18.14814815] ; [22.14814815 23.85185185],0
b5,1,0.707114,0.141176,[20 15] ; [30 19],[20.83333333 14.16666667] ; [29.16666667 19.83333333],0
s5,1,0.715822,0.132531,[10 25] ; [12 36],[ 9.27710843 25.72289157] ; [12.72289157 35.27710843],0
v2,1,0.728565,0.120433,[ 9 26] ; [14 34],[ 9.69879518 25.30120482] ; [13.30120482 34.69879518],0
a8,1,0.757264,0.095528,[ 1 33] ; [ 2 45],[ 1.25925926 32.74074074] ; [ 1.74074074 45.25925926],0
u1,1,0.765594,0.088889,[ 1 34] ; [ 2 47],[ 1.25 33.75] ; [ 1.75 47.25],0
a5,1,0.794827,0.067625,[16 19] ; [21 28],[15.41666667 19.58333333] ; [21.58333333 27.41666667],0
b2,1,0.827886,0.047269,[ 6 11] ; [ 9 19],[ 5.66666667 11.33333333] ; [ 9.33333333 18.66666667],0
b3,1,0.827886,0.047269,[ 6 11] ; [ 9 19],[ 5.66666667 11.33333333] ; [ 9.33333333 18.66666667],0
v1,1,0.866472,0.028272,[11 23] ; [15 34],[10.65060241 23.34939759] ; [15.34939759 33.65060241],0
p4,1,0.909802,0.012834,[14 21] ; [19 30],[13.75 21.25] ; [19.25 29.75],0
s3,1,0.909802,0.012834,[14 21] ; [19 30],[13.75 21.25] ; [19.25 29.75],0
d4,1,0.969513,0.001461,[22 13] ; [31 18],[22.08333333 12.91666667] ; [30.91666667 18.08333333],0
s4,1,1.0,0.0,[10 25] ; [14 35],[10. 25.] ; [14. 35.],0
