Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.028081,4.823086,[ 2 42] ; [2 5],[ 3.45098039 40.54901961] ; [0.54901961 6.45098039],0
r2,1,0.052317,3.765597,[32 12] ; [2 4],[29.92 14.08] ; [4.08 1.92],0
s6,1,0.052662,3.754625,[10 35] ; [4 3],[12.11538462 32.88461538] ; [1.88461538 5.11538462],0
v2,1,0.064907,3.407341,[ 6 37] ; [3 4],[ 7.74 35.26] ; [1.26 5.74],0
a6,1,0.086384,2.940492,[22 23] ; [1 6],[19.90384615 25.09615385] ; [3.09615385 3.90384615],0
d1,1,0.10412,2.64127,[12 33] ; [4 3],[13.84615385 31.15384615] ; [2.15384615 4.84615385],0
a3,1,0.11492,2.485222,[26 17] ; [2 5],[24.08 18.92] ; [3.92 3.08],0
a4,1,0.163373,1.942722,[13 30] ; [4 3],[14.62 28.38] ; [2.38 4.62],0
p2,1,0.241318,1.37288,[15 29] ; [4 3],[16.39215686 27.60784314] ; [2.60784314 4.39215686],0
b4,1,0.274786,1.192698,[29 16] ; [3 4],[27.69230769 17.30769231] ; [4.30769231 2.69230769],0
d3,1,0.274786,1.192698,[16 29] ; [4 3],[17.30769231 27.69230769] ; [2.69230769 4.30769231],0
r4,1,0.298581,1.080519,[ 6 39] ; [2 5],[ 6.92307692 38.07692308] ; [1.07692308 5.92307692],0
d4,1,0.315815,1.006198,[23 22] ; [5 2],[24.23076923 20.76923077] ; [3.76923077 3.23076923],0
d5,1,0.315815,1.006198,[23 22] ; [5 2],[24.23076923 20.76923077] ; [3.76923077 3.23076923],0
d2,1,0.355439,0.853942,[17 27] ; [4 3],[18.11764706 25.88235294] ; [2.88235294 4.11764706],0
v1,1,0.360684,0.83551,[14 31] ; [1 6],[12.98076923 32.01923077] ; [2.01923077 4.98076923],0
v4,1,0.369867,0.804112,[24 21] ; [5 2],[25.09615385 19.90384615] ; [3.90384615 3.09615385],0
b5,1,0.393094,0.729351,[18 27] ; [4 3],[19.03846154 25.96153846] ; [2.96153846 4.03846154],0
s5,1,0.397113,0.71705,[ 7 38] ; [2 5],[ 7.78846154 37.21153846] ; [1.21153846 5.78846154],0
p7,1,0.42345,0.640721,[12 31] ; [3 4],[12.9 30.1] ; [2.1 4.9],0
b1,1,0.429084,0.625301,[25 20] ; [5 2],[25.96153846 19.03846154] ; [4.03846154 2.96153846],0
p9,1,0.437613,0.602535,[19 24] ; [2 5],[18.06 24.94] ; [2.94 4.06],0
p10,1,0.465668,0.532236,[19 25] ; [2 5],[18.11764706 25.88235294] ; [2.88235294 4.11764706],0
u3,1,0.549185,0.358779,[ 5 14] ; [2 3],[ 5.54166667 13.45833333] ; [1.45833333 3.54166667],0
n6,1,0.643464,0.214241,[21 23] ; [4 3],[21.56862745 22.43137255] ; [3.43137255 3.56862745],0
b2,1,0.664442,0.188172,[12 19] ; [2 2],[12.4 18.6] ; [1.6 2.4],0
b3,1,0.664442,0.188172,[12 19] ; [2 2],[12.4 18.6] ; [1.6 2.4],0
a5,1,0.684522,0.165079,[23 22] ; [3 4],[22.5 22.5] ; [3.5 3.5],0
n1,1,0.691545,0.157418,[10 12] ; [1 2],[ 9.68 12.32] ; [1.32 1.68],0
n2,1,0.691545,0.157418,[10 12] ; [1 2],[ 9.68 12.32] ; [1.32 1.68],0
v3,1,0.702587,0.145795,[ 9 35] ; [1 6],[ 8.62745098 35.37254902] ; [1.37254902 5.62745098],0
r1,1,0.717859,0.130553,[16 29] ; [2 5],[15.57692308 29.42307692] ; [2.42307692 4.57692308],0
a1,1,0.721199,0.127347,[ 9 36] ; [1 6],[ 8.65384615 36.34615385] ; [1.34615385 5.65384615],0
u2,1,0.722283,0.126316,[ 6 13] ; [2 3],[ 6.33333333 12.66666667] ; [1.66666667 3.33333333],0
n3,1,0.754293,0.097959,[ 9 12] ; [1 2],[ 8.75 12.25] ; [1.25 1.75],0
a7,1,0.797205,0.066032,[17 28] ; [3 4],[17.30769231 27.69230769] ; [2.69230769 4.30769231],0
n4,1,0.802703,0.062425,[30 15] ; [5 2],[30.28846154 14.71153846] ; [4.71153846 2.28846154],0
p3,1,0.942987,0.005115,[12 32] ; [2 5],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
p4,1,0.942987,0.005115,[12 32] ; [2 5],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
p8,1,0.942987,0.005115,[12 32] ; [2 5],[12.07843137 31.92156863] ; [1.92156863 5.07843137],0
s2,1,0.945247,0.004717,[ 6 39] ; [1 6],[ 6.05769231 38.94230769] ; [0.94230769 6.05769231],0
n5,1,0.98624,0.000297,[32 13] ; [5 2],[32.01923077 12.98076923] ; [4.98076923 2.01923077],0
p11,1,0.98624,0.000297,[13 32] ; [2 5],[12.98076923 32.01923077] ; [2.01923077 4.98076923],0
