Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,263.561577,[545  29] ; [49 81],[484.3125  89.6875] ; [109.6875  20.3125],1
p11,1,0.0,50.558753,[490  85] ; [77 56],[460.48728814 114.51271186] ; [106.51271186  26.48728814],1
p2,1,0.0,30.926877,[501  72] ; [90 43],[479.66430595  93.33569405] ; [111.33569405  21.66430595],1
n6,1,0.0,30.911082,[505  67] ; [91 41],[484.25  87.75] ; [111.75  20.25],1
p7,1,0.0,28.559409,[395 166] ; [60 71],[368.86560694 192.13439306] ; [86.13439306 44.86560694],1
n5,1,0.0,28.486242,[456 116] ; [76 56],[432.25 139.75] ; [99.75 32.25],1
p4,1,0.0,27.421758,[377 195] ; [55 78],[350.50212766 221.49787234] ; [81.49787234 51.50212766],1
p8,1,2e-06,22.921136,[335 233] ; [47 84],[310.40915594 257.59084406] ; [71.59084406 59.40915594],1
p3,1,9e-06,19.624772,[316 257] ; [45 88],[292.99291785 280.00708215] ; [68.00708215 64.99291785],1
s8,1,0.000105,15.052348,[288 284] ; [41 89],[268.07407407 303.92592593] ; [60.92592593 69.07407407],1
s5,1,0.000193,13.893511,[214 341] ; [ 27 101],[195.83455344 359.16544656] ; [45.16544656 82.83455344],1
v2,1,0.000271,13.262855,[343 206] ; [58 71],[324.70353982 224.29646018] ; [76.29646018 52.70353982],1
s7,1,0.000299,13.079363,[299 251] ; [46 80],[280.69526627 269.30473373] ; [64.30473373 61.69526627],1
n4,1,0.000653,11.61771,[469 106] ; [90 42],[454.63224894 120.36775106] ; [104.36775106  27.63224894],1
s6,1,0.000971,10.881399,[410 156] ; [75 55],[394.41091954 171.58908046] ; [90.58908046 39.41091954],1
v4,1,0.00116,10.552961,[566   8] ; [124   8],[560.99150142  13.00849858] ; [129.00849858   2.99150142],0
p12,1,0.001399,10.207316,[ 58 515] ; [  2 130],[ 48.76595745 524.23404255] ; [ 11.23404255 120.76595745],0
s2,1,0.001664,9.887688,[315 255] ; [52 78],[298.84285714 271.15714286] ; [68.15714286 61.84285714],0
p6,1,0.001817,9.725786,[226 342] ; [33 98],[210.46065808 357.53934192] ; [48.53934192 82.46065808],0
a5,1,0.001885,9.658091,[457 118] ; [89 44],[443.43220339 131.56779661] ; [102.56779661  30.43220339],0
a3,1,0.002588,9.07713,[434 139] ; [83 49],[420.2 152.8] ; [96.8 35.2],0
