Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,44.226771,[301  58] ; [28 33],[281.21666667  77.78333333] ; [47.78333333 13.21666667],1
n4,1,0.0,42.5797,[302  56] ; [29 32],[282.81145585  75.18854415] ; [48.18854415 12.81145585],1
r4,1,7.1e-05,15.770993,[340  19] ; [49 12],[332.50238095  26.49761905] ; [56.49761905  4.50238095],1
d2,1,0.000263,13.316843,[199 160] ; [18 42],[185.92601432 173.07398568] ; [31.07398568 28.92601432],1
p10,1,0.000411,12.482841,[307  48] ; [41 19],[297.68674699  57.31325301] ; [50.31325301  9.68674699],1
a4,1,0.001788,9.755356,[177 181] ; [17 44],[165.75656325 192.24343675] ; [28.24343675 32.75656325],0
s7,1,0.001916,9.628263,[252  95] ; [31 28],[241.87438424 105.12561576] ; [41.12561576 17.87438424],0
p11,1,0.003496,8.528825,[294  65] ; [40 21],[285.49047619  73.50952381] ; [48.50952381 12.49047619],0
u1,1,0.00357,8.490686,[ 82 277] ; [ 4 57],[ 73.50952381 285.49047619] ; [12.49047619 48.50952381],0
a3,1,0.0045,8.069994,[278  80] ; [37 24],[269.14081146  88.85918854] ; [45.85918854 15.14081146],0
p9,1,0.004696,7.992914,[319  37] ; [46 14],[312.35576923  43.64423077] ; [52.64423077  7.35576923],0
s8,1,0.005918,7.575116,[236 122] ; [29 32],[226.42004773 131.57995227] ; [38.57995227 22.42004773],0
p4,1,0.009284,6.767267,[238 120] ; [30 31],[228.98329356 129.01670644] ; [39.01670644 21.98329356],0
v3,1,0.011748,6.348491,[152 198] ; [14 41],[143.45679012 206.54320988] ; [22.54320988 32.45679012],0
a5,1,0.015442,5.865274,[271  88] ; [37 24],[263.26666667  95.73333333] ; [44.73333333 16.26666667],0
a2,1,0.020633,5.357552,[104 255] ; [ 9 52],[ 96.58809524 262.41190476] ; [16.41190476 44.58809524],0
r2,1,0.030358,4.688925,[347  10] ; [54  5],[344.12740385  12.87259615] ; [56.87259615  2.12740385],0
p5,1,0.031139,4.645306,[ 55 302] ; [ 3 57],[ 49.65467626 307.34532374] ; [ 8.34532374 51.65467626],0
p6,1,0.031496,4.62572,[151 204] ; [16 42],[143.5472155 211.4527845] ; [23.4527845 34.5472155],0
p2,1,0.04437,4.042434,[311  47] ; [47 14],[305.88066826  52.11933174] ; [52.11933174  8.88066826],0
u2,1,0.044593,4.033958,[44 36] ; [18  5],[48.15533981 31.84466019] ; [13.84466019  9.15533981],0
d5,1,0.084805,2.970316,[301  57] ; [45 15],[296.33492823  61.66507177] ; [49.66507177 10.33492823],0
r1,1,0.085145,2.963853,[305  52] ; [46 14],[300.49640288  56.50359712] ; [50.50359712  9.49640288],0
p8,1,0.099223,2.71798,[198 158] ; [26 33],[192.15421687 163.84578313] ; [31.84578313 27.15421687],0
a7,1,0.102672,2.663537,[265  93] ; [39 22],[259.74224344  98.25775656] ; [44.25775656 16.74224344],0
p12,1,0.112112,2.524195,[ 42 316] ; [ 3 58],[ 38.44868735 319.55131265] ; [ 6.55131265 54.44868735],0
n2,1,0.118226,2.440661,[52 17] ; [20  2],[54.59340659 14.40659341] ; [17.40659341  4.59340659],0
v4,1,0.121513,2.397716,[349  10] ; [56  4],[347.00477327  11.99522673] ; [57.99522673  2.00477327],0
s2,1,0.137015,2.211168,[304  55] ; [47 14],[300.02142857  58.97857143] ; [50.97857143 10.02142857],0
v1,1,0.14729,2.100098,[197 150] ; [27 31],[191.92098765 155.07901235] ; [32.07901235 25.92098765],0
s5,1,0.173764,1.850164,[165 182] ; [22 36],[160.21975309 186.78024691] ; [26.78024691 31.21975309],0
p3,1,0.208238,1.583634,[196 163] ; [28 33],[191.46666667 167.53333333] ; [32.53333333 28.46666667],0
d1,1,0.229543,1.443691,[229 130] ; [34 27],[224.80238095 134.19761905] ; [38.19761905 22.80238095],0
p7,1,0.274793,1.192664,[237 111] ; [34 22],[233.43564356 114.56435644] ; [37.56435644 18.43564356],0
b2,1,0.275777,1.187782,[ 84 136] ; [11 27],[ 81.00775194 138.99224806] ; [13.99224806 24.00775194],0
b3,1,0.275777,1.187782,[ 84 136] ; [11 27],[ 81.00775194 138.99224806] ; [13.99224806 24.00775194],0
a8,1,0.300993,1.069789,[ 52 282] ; [ 6 52],[ 49.41836735 284.58163265] ; [ 8.58163265 49.41836735],0
v2,1,0.316864,1.001846,[197 147] ; [27 27],[193.6080402 150.3919598] ; [30.3919598 23.6080402],0
b1,1,0.41873,0.653878,[145 214] ; [28 33],[147.87380952 211.12619048] ; [25.12619048 35.87380952],0
s4,1,0.448533,0.574355,[ 83 272] ; [17 44],[ 85.33653846 269.66346154] ; [14.66346154 46.33653846],0
u3,1,0.487619,0.481777,[53 27] ; [17  6],[54.36893204 25.63106796] ; [15.63106796  7.36893204],0
d3,1,0.493046,0.469873,[255 104] ; [40 20],[252.75656325 106.24343675] ; [42.24343675 17.75656325],0
a1,1,0.546073,0.3644,[ 17 342] ; [ 4 57],[ 17.95 341.05] ; [ 3.05 57.95],0
