Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.75444,[354   9] ; [51 24],[335.65068493  27.34931507] ; [69.34931507  5.65068493],1
v4,1,0.0,25.956921,[355   7] ; [63 11],[347.05504587  14.94495413] ; [70.94495413  3.05504587],1
r2,1,0.0,25.325835,[350  11] ; [60 13],[341.03686636  19.96313364] ; [68.96313364  4.03686636],1
r3,1,5e-06,21.026602,[352   9] ; [64 11],[344.44036697  16.55963303] ; [71.55963303  3.44036697],1
u1,1,0.000117,14.836457,[ 93 270] ; [ 4 71],[ 80.39041096 282.60958904] ; [16.60958904 58.39041096],1
d3,1,0.000165,14.192527,[276  87] ; [41 34],[262.71917808 100.28082192] ; [54.28082192 20.71917808],1
d1,1,0.000547,11.948106,[250 113] ; [36 39],[237.02739726 125.97260274] ; [48.97260274 26.02739726],1
a7,1,0.000637,11.664993,[277  85] ; [43 32],[265.08009153  96.91990847] ; [54.91990847 20.08009153],1
a2,1,0.001179,10.523261,[110 253] ; [ 9 66],[ 98.62328767 264.37671233] ; [20.37671233 54.62328767],0
s6,1,0.002447,9.179679,[277  78] ; [44 28],[266.8735363  88.1264637] ; [54.1264637 17.8735363],0
d2,1,0.002545,9.108312,[209 153] ; [29 46],[197.15331808 164.84668192] ; [40.84668192 34.15331808],0
a5,1,0.002741,8.972618,[294  69] ; [49 26],[284.26712329  78.73287671] ; [58.73287671 16.26712329],0
d5,1,0.004022,8.273763,[317  45] ; [56 19],[308.98398169  53.01601831] ; [64.01601831 10.98398169],0
n6,1,0.006444,7.421851,[341  21] ; [63 11],[335.43119266  26.56880734] ; [68.56880734  5.43119266],0
d4,1,0.007195,7.223598,[311  51] ; [55 20],[303.18535469  58.81464531] ; [62.81464531 12.18535469],0
v3,1,0.012207,6.280568,[168 179] ; [24 50],[158.25178147 188.74821853] ; [33.74821853 40.25178147],0
p7,1,0.012626,6.220709,[274  84] ; [47 28],[265.39953811  92.60046189] ; [55.60046189 19.39953811],0
s5,1,0.01578,5.827207,[146 205] ; [18 51],[137.05714286 213.94285714] ; [26.94285714 42.05714286],0
n4,1,0.030135,4.701573,[334  29] ; [63 12],[329.02054795  33.97945205] ; [67.97945205  7.02054795],0
s8,1,0.032687,4.562105,[197 162] ; [31 44],[188.59907834 170.40092166] ; [39.40092166 35.59907834],0
a6,1,0.034501,4.469713,[258 105] ; [44 31],[250.28767123 112.71232877] ; [51.71232877 23.28767123],0
p2,1,0.039574,4.236067,[335  27] ; [63 11],[330.44954128  31.55045872] ; [67.55045872  6.44954128],0
p8,1,0.040117,4.212938,[248 111] ; [42 32],[240.43879908 118.56120092] ; [49.56120092 24.43879908],0
s2,1,0.043042,4.093736,[212 145] ; [35 40],[204.11805556 152.88194444] ; [42.88194444 32.11805556],0
a4,1,0.046493,3.963636,[190 171] ; [30 45],[182.1559633 178.8440367] ; [37.8440367 37.1559633],0
u3,1,0.047027,3.944415,[53 32] ; [10 15],[48.68181818 36.31818182] ; [14.31818182 10.68181818],0
b1,1,0.05212,3.771899,[140 223] ; [38 37],[147.52054795 215.47945205] ; [30.47945205 44.52054795],0
a3,1,0.065012,3.404683,[278  84] ; [50 25],[271.70709382  90.29290618] ; [56.29290618 18.70709382],0
p10,1,0.06627,3.373072,[325  36] ; [62 13],[320.42889908  40.57110092] ; [66.57110092  8.42889908],0
s3,1,0.066628,3.364207,[221 135] ; [38 37],[213.93039443 142.06960557] ; [45.06960557 29.93039443],0
v1,1,0.087835,2.913609,[232 123] ; [40 33],[225.60747664 129.39252336] ; [46.39252336 26.60747664],0
s7,1,0.109065,2.567716,[209 133] ; [35 34],[203.03649635 138.96350365] ; [40.96350365 28.03649635],0
p1,1,0.120148,2.415395,[ 41 321] ; [ 4 71],[ 37.27688787 324.72311213] ; [ 7.72311213 67.27688787],0
v2,1,0.130384,2.287925,[218 136] ; [38 35],[212.23419204 141.76580796] ; [43.76580796 29.23419204],0
p12,1,0.23143,1.43205,[ 41 321] ; [ 5 70],[ 38.10526316 323.89473684] ; [ 7.89473684 67.10526316],0
u2,1,0.25849,1.276825,[51 33] ; [12 13],[48.55045872 35.44954128] ; [14.44954128 10.55045872],0
n1,1,0.312808,1.018784,[24 30] ; [11  8],[25.89041096 28.10958904] ; [9.10958904 9.89041096],0
p3,1,0.316027,1.005317,[253 109] ; [48 27],[249.3409611 112.6590389] ; [51.6590389 23.3409611],0
s1,1,0.330315,0.947662,[ 11 347] ; [ 4 71],[ 12.40184758 345.59815242] ; [ 2.59815242 72.40184758],0
n2,1,0.381829,0.764805,[43 11] ; [14  6],[41.59459459 12.40540541] ; [15.40540541  4.59459459],0
p11,1,0.547002,0.362715,[310  53] ; [62 13],[308.30136986  54.69863014] ; [63.69863014 11.30136986],0
b3,1,0.603002,0.270491,[ 96 137] ; [19 32],[ 94.34859155 138.65140845] ; [20.65140845 30.34859155],0
b2,1,0.603002,0.270491,[ 96 137] ; [19 32],[ 94.34859155 138.65140845] ; [20.65140845 30.34859155],0
p9,1,0.62269,0.242104,[329  32] ; [67  8],[327.88073394  33.11926606] ; [68.11926606  6.88073394],0
p6,1,0.698994,0.149521,[183 175] ; [36 38],[181.48611111 176.51388889] ; [37.51388889 36.48611111],0
p5,1,0.785518,0.074058,[ 69 291] ; [15 58],[ 69.83833718 290.16166282] ; [14.16166282 58.83833718],0
b5,1,0.827475,0.047498,[208 155] ; [44 31],[208.84931507 154.15068493] ; [43.15068493 31.84931507],0
b4,1,0.827475,0.047498,[208 155] ; [44 31],[208.84931507 154.15068493] ; [43.15068493 31.84931507],0
n3,1,0.886333,0.020433,[38 15] ; [14  6],[37.75342466 15.24657534] ; [14.24657534  5.75342466],0
a1,1,0.892425,0.018289,[ 18 345] ; [ 4 71],[ 18.23287671 344.76712329] ; [ 3.76712329 71.23287671],0
s4,1,0.940191,0.005629,[ 63 293] ; [13 62],[ 62.774942 293.225058] ; [13.225058 61.774942],0
a8,1,0.996143,2.3e-05,[ 45 274] ; [10 61],[ 44.98717949 274.01282051] ; [10.01282051 60.98717949],0
