Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,82.163318,[194  98] ; [ 3 62],[161.13165266 130.86834734] ; [35.86834734 29.13165266],1
d3,1,0.0,55.33928,[221  71] ; [18 47],[195.48459384  96.51540616] ; [43.51540616 21.48459384],1
d5,1,0.0,37.867492,[254  38] ; [35 30],[236.38095238  55.61904762] ; [52.61904762 12.38095238],1
a3,1,7.8e-05,15.603869,[215  77] ; [31 33],[201.7752809  90.2247191] ; [44.2247191 19.7752809],1
d2,1,9.2e-05,15.297341,[150 142] ; [16 49],[135.77591036 156.22408964] ; [30.22408964 34.77591036],1
a5,1,0.000773,11.30436,[222  70] ; [36 29],[211.02521008  80.97478992] ; [46.97478992 18.02521008],1
a4,1,0.005105,7.841826,[135 157] ; [17 46],[125.02535211 166.97464789] ; [26.97464789 36.02535211],0
b3,1,0.005795,7.613101,[ 69 110] ; [ 6 33],[ 61.58256881 117.41743119] ; [13.41743119 25.58256881],0
b2,1,0.005795,7.613101,[ 69 110] ; [ 6 33],[ 61.58256881 117.41743119] ; [13.41743119 25.58256881],0
u1,1,0.006216,7.48662,[ 60 232] ; [ 4 61],[ 52.34733894 239.65266106] ; [11.65266106 53.34733894],0
a7,1,0.006914,7.295073,[223  69] ; [39 26],[214.29691877  77.70308123] ; [47.70308123 17.29691877],0
a2,1,0.012831,6.192292,[ 73 219] ; [ 7 58],[ 65.43417367 226.56582633] ; [14.56582633 50.43417367],0
r1,1,0.0272,4.878062,[239  52] ; [44 19],[232.63559322  58.36440678] ; [50.36440678 12.63559322],0
p6,1,0.027536,4.856905,[122 165] ; [18 47],[114.14772727 172.85227273] ; [25.85227273 39.14772727],0
r4,1,0.040266,4.206655,[264  28] ; [53 12],[259.28291317  32.71708683] ; [57.71708683  7.28291317],0
v2,1,0.051685,3.785931,[130 154] ; [20 42],[123.12138728 160.87861272] ; [26.87861272 35.12138728],0
s5,1,0.052901,3.747043,[125 156] ; [20 44],[118.10144928 162.89855072] ; [26.89855072 37.10144928],0
s2,1,0.056821,3.627825,[189 102] ; [34 31],[182.28370787 108.71629213] ; [40.71629213 24.28370787],0
v4,1,0.058717,3.573271,[279  11] ; [58  6],[276.07344633  13.92655367] ; [60.92655367  3.07344633],0
p4,1,0.064295,3.422987,[188 103] ; [34 31],[181.46629213 109.53370787] ; [40.53370787 24.46629213],0
r2,1,0.065774,3.385455,[272  14] ; [57  7],[268.84  17.16] ; [60.16  3.84],0
p1,1,0.08794,2.911679,[ 18 272] ; [ 8 57],[ 21.23943662 268.76056338] ; [ 4.76056338 60.23943662],0
p2,1,0.095693,2.775891,[252  39] ; [51 14],[247.67696629  43.32303371] ; [55.32303371  9.67696629],0
s3,1,0.107198,2.595054,[203  88] ; [38 26],[197.55211268  93.44788732] ; [43.44788732 20.55211268],0
u3,1,0.170545,1.878147,[50 25] ; [18 16],[46.78899083 28.21100917] ; [21.21100917 12.78899083],0
r3,1,0.172977,1.856954,[278  11] ; [60  5],[275.93785311  13.06214689] ; [62.06214689  2.93785311],0
p3,1,0.173846,1.849465,[144 148] ; [26 39],[139.04761905 152.95238095] ; [30.95238095 34.04761905],0
s1,1,0.217329,1.52192,[  9 280] ; [ 4 59],[ 10.67329545 278.32670455] ; [ 2.32670455 60.67329545],0
p12,1,0.21966,1.50659,[ 21 270] ; [ 2 63],[ 18.8005618 272.1994382] ; [ 4.1994382 60.8005618],0
n6,1,0.269718,1.21818,[244  46] ; [51 14],[240.98591549  49.01408451] ; [54.01408451 10.98591549],0
a1,1,0.273753,1.197844,[ 13 279] ; [ 1 64],[ 11.45098039 280.54901961] ; [ 2.54901961 62.45098039],0
