Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,35.032794,[150  16] ; [3 8],[143.49152542  22.50847458] ; [9.50847458 1.49152542],1
r3,1,6e-06,20.43293,[151  15] ; [5 6],[146.30508475  19.69491525] ; [9.69491525 1.30508475],1
p11,1,9e-06,19.673912,[130  36] ; [2 9],[123.79661017  42.20338983] ; [8.20338983 2.79661017],1
n6,1,1.3e-05,19.05132,[137  29] ; [3 8],[131.29943503  34.70056497] ; [8.70056497 2.29943503],1
p2,1,7.1e-05,15.771956,[122  42] ; [2 9],[116.20571429  47.79428571] ; [7.79428571 3.20571429],1
p9,1,0.001752,9.79321,[126  35] ; [4 7],[121.68604651  39.31395349] ; [8.31395349 2.68604651],0
a1,1,0.012419,6.250073,[  5 161] ; [2 9],[  6.56497175 159.43502825] ; [ 0.43502825 10.56497175],0
a7,1,0.014483,5.978329,[106  59] ; [3 8],[102.1875  62.8125] ; [6.8125 4.1875],0
p10,1,0.017243,5.671446,[114  47] ; [4 7],[110.45348837  50.54651163] ; [7.54651163 3.45348837],0
n2,1,0.019886,5.421832,[33  6] ; [2 3],[31.02272727  7.97727273] ; [3.97727273 1.02272727],0
a5,1,0.026496,4.923363,[87 78] ; [2 9],[83.4375 81.5625] ; [5.5625 5.4375],0
r1,1,0.034616,4.463999,[124  42] ; [5 6],[120.98305085  45.01694915] ; [8.01694915 2.98305085],0
b5,1,0.043503,4.075738,[97 69] ; [3 8],[93.78531073 72.21468927] ; [6.21468927 4.78531073],0
s1,1,0.046212,3.973854,[  7 154] ; [2 9],[  8.4244186 152.5755814] ; [ 0.5755814 10.4244186],0
p7,1,0.053259,3.735771,[91 68] ; [3 8],[87.91764706 71.08235294] ; [6.08235294 4.91764706],0
d1,1,0.063034,3.455697,[  8 158] ; [2 9],[  9.37853107 156.62146893] ; [ 0.62146893 10.37853107],0
n3,1,0.066955,3.356139,[29  8] ; [2 3],[27.30952381  9.69047619] ; [3.69047619 1.30952381],0
d2,1,0.091058,2.855576,[ 38 128] ; [5 6],[ 40.32768362 125.67231638] ; [2.67231638 8.32768362],0
a3,1,0.110246,2.550689,[85 78] ; [3 8],[82.43678161 80.56321839] ; [5.56321839 5.43678161],0
s7,1,0.115468,2.47774,[66 90] ; [2 9],[63.52095808 92.47904192] ; [4.47904192 6.52095808],0
u3,1,0.120887,2.405788,[43 37] ; [2 6],[40.90909091 39.09090909] ; [4.09090909 3.90909091],0
u2,1,0.147039,2.102708,[41 38] ; [2 6],[39.04597701 39.95402299] ; [3.95402299 4.04597701],0
b3,1,0.161539,1.959756,[37 62] ; [5 3],[38.85981308 60.14018692] ; [3.14018692 4.85981308],0
b2,1,0.161539,1.959756,[37 62] ; [5 3],[38.85981308 60.14018692] ; [3.14018692 4.85981308],0
s5,1,0.170414,1.879294,[ 44 113] ; [ 1 10],[ 42.05357143 114.94642857] ; [2.94642857 8.05357143],0
s6,1,0.193321,1.692123,[91 70] ; [4 7],[88.9244186 72.0755814] ; [6.0755814 4.9244186],0
p4,1,0.227787,1.454627,[74 87] ; [3 8],[72.0755814 88.9244186] ; [4.9244186 6.0755814],0
v2,1,0.253549,1.303642,[71 87] ; [3 8],[69.18343195 88.81656805] ; [4.81656805 6.18343195],0
s2,1,0.318531,0.99497,[69 93] ; [3 8],[67.42196532 94.57803468] ; [4.57803468 6.42196532],0
a6,1,0.321292,0.98368,[100  65] ; [5 6],[98.4375 66.5625] ; [6.5625 4.4375],0
d3,1,0.32336,0.975307,[70 95] ; [3 8],[68.4375 96.5625] ; [4.5625 6.4375],0
b1,1,0.369607,0.804986,[68 98] ; [3 8],[66.58757062 99.41242938] ; [4.41242938 6.58757062],0
p3,1,0.373429,0.792221,[67 97] ; [3 8],[65.6 98.4] ; [4.4 6.6],0
p8,1,0.425619,0.634749,[79 83] ; [4 7],[77.72254335 84.27745665] ; [5.27745665 5.72254335],0
b4,1,0.445563,0.581914,[95 71] ; [5 6],[93.78531073 72.21468927] ; [6.21468927 4.78531073],0
s3,1,0.44607,0.580618,[91 68] ; [5 6],[89.78823529 69.21176471] ; [6.21176471 4.78823529],0
v3,1,0.5404,0.374799,[ 59 103] ; [3 8],[ 58.05780347 103.94219653] ; [3.94219653 7.05780347],0
v1,1,0.547938,0.361024,[74 88] ; [4 7],[73.04046243 88.95953757] ; [4.95953757 6.04046243],0
p1,1,0.65636,0.197975,[ 22 142] ; [2 9],[ 22.49142857 141.50857143] ; [1.50857143 9.49142857],0
p6,1,0.708864,0.139415,[ 53 109] ; [3 8],[ 52.43930636 109.56069364] ; [3.56069364 7.43930636],0
n4,1,0.738165,0.111746,[113  52] ; [7 4],[112.5  52.5] ; [7.5 3.5],0
d4,1,0.785244,0.074252,[82 83] ; [5 6],[81.5625 83.4375] ; [5.4375 5.5625],0
n5,1,0.790344,0.070684,[113  51] ; [8 3],[113.39428571  50.60571429] ; [7.60571429 3.39428571],0
p5,1,0.796248,0.066671,[ 19 144] ; [ 1 10],[ 18.73563218 144.26436782] ; [1.26436782 9.73563218],0
s4,1,0.924754,0.00892,[ 28 136] ; [2 9],[ 28.11428571 135.88571429] ; [1.88571429 9.11428571],0
n1,1,0.981947,0.000512,[15 23] ; [2 3],[15.02325581 22.97674419] ; [1.97674419 3.02325581],0
