Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,33.559058,[ 33 122] ; [80 70],[57.42622951 97.57377049] ; [55.57377049 94.42622951],1
v1,1,0.0,30.403021,[ 51 104] ; [95 52],[74.93377483 80.06622517] ; [71.06622517 75.93377483],1
r3,1,8e-06,19.951785,[127  31] ; [146   5],[139.59223301  18.40776699] ; [133.40776699  17.59223301],1
p10,1,0.000297,13.086279,[101  55] ; [126  26],[114.97402597  41.02597403] ; [112.02597403  39.97402597],1
p7,1,0.000704,11.478957,[ 50 104] ; [77 72],[64.54785479 89.45214521] ; [62.45214521 86.54785479],1
r1,1,0.000749,11.363054,[102  56] ; [124  28],[115.18709677  42.81290323] ; [110.81290323  41.18709677],1
a7,1,0.001175,10.529934,[90 69] ; [112  39],[103.60645161  55.39354839] ; [98.39354839 52.60645161],0
d4,1,0.003244,8.665162,[108  50] ; [125  26],[119.13915858  38.86084142] ; [113.86084142  37.13915858],0
d5,1,0.003571,8.490202,[115  43] ; [131  21],[125.38064516  32.61935484] ; [120.61935484  31.38064516],0
v4,1,0.004621,8.022282,[132  27] ; [142  10],[140.08360129  18.91639871] ; [133.91639871  18.08360129],0
p9,1,0.007215,7.218583,[112  45] ; [127  24],[121.82792208  35.17207792] ; [117.17207792  33.82792208],0
r4,1,0.007347,7.186058,[119  40] ; [132  20],[128.32475884  30.67524116] ; [122.67524116  29.32475884],0
p2,1,0.007669,7.109127,[99 58] ; [117  35],[109.74757282  47.25242718] ; [106.25242718  45.74757282],0
p6,1,0.011081,6.452319,[ 26 131] ; [ 43 107],[ 35.28664495 121.71335505] ; [ 33.71335505 116.28664495],0
s8,1,0.011197,6.433813,[ 48 111] ; [67 85],[ 58.79421222 100.20578778] ; [56.20578778 95.79421222],0
p3,1,0.016854,5.711465,[ 46 112] ; [64 88],[ 56.06451613 101.93548387] ; [53.93548387 98.06451613],0
d1,1,0.018907,5.510133,[73 86] ; [90 62],[83.33440514 75.66559486] ; [79.66559486 72.33440514],0
p11,1,0.021235,5.307412,[100  59] ; [114  38],[109.40836013  49.59163987] ; [104.59163987  47.40836013],0
s7,1,0.022331,5.21983,[62 92] ; [77 67],[71.83221477 82.16778523] ; [67.16778523 76.83221477],0
p1,1,0.027235,4.875842,[ 15 144] ; [  5 147],[ 10.22508039 148.77491961] ; [  9.77491961 142.22508039],0
s6,1,0.029358,4.746515,[91 67] ; [105  46],[100.22006472  57.77993528] ; [95.77993528 55.22006472],0
n4,1,0.032333,4.580734,[129  29] ; [137  15],[135.57419355  22.42580645] ; [130.42580645  21.57419355],0
s2,1,0.047233,3.937059,[68 90] ; [81 68],[76.68403909 81.31596091] ; [72.31596091 76.68403909],0
n6,1,0.060563,3.521909,[127  31] ; [134  18],[133.02580645  24.97419355] ; [127.97419355  24.02580645],0
p4,1,0.0731,3.212013,[63 95] ; [76 76],[70.84516129 87.15483871] ; [68.15483871 83.84516129],0
d3,1,0.076394,3.140001,[90 67] ; [102  50],[97.55339806 59.44660194] ; [94.44660194 57.55339806],0
n3,1,0.079616,3.072732,[34 21] ; [30  8],[37.84946237 17.15053763] ; [26.15053763 11.84946237],0
b1,1,0.079775,3.069481,[72 87] ; [54 98],[64.41800643 94.58199357] ; [61.58199357 90.41800643],0
a5,1,0.10983,2.556672,[105  54] ; [113  39],[111.45337621  47.54662379] ; [106.54662379  45.45337621],0
s1,1,0.123186,2.376341,[ 10 146] ; [  4 144],[  7.18421053 148.81578947] ; [  6.81578947 141.18421053],0
n1,1,0.209777,1.572967,[25 31] ; [11 24],[22.15384615 33.84615385] ; [13.84615385 21.15384615],0
u1,1,0.231691,1.430447,[ 27 132] ; [ 34 118],[ 31.18649518 127.81350482] ; [ 29.81350482 122.18649518],0
s4,1,0.235438,1.407706,[ 26 130] ; [ 18 133],[ 22.35830619 133.64169381] ; [ 21.64169381 129.35830619],0
b2,1,0.243231,1.361768,[44 59] ; [34 64],[39.97014925 63.02985075] ; [38.02985075 59.97014925],0
b3,1,0.243231,1.361768,[44 59] ; [34 64],[39.97014925 63.02985075] ; [38.02985075 59.97014925],0
r2,1,0.27955,1.169275,[140  17] ; [140  11],[142.72727273  14.27272727] ; [137.27272727  13.72727273],0
p12,1,0.284623,1.144882,[  7 152] ; [ 11 141],[  9.20257235 149.79742765] ; [  8.79742765 143.20257235],0
u3,1,0.296117,1.091599,[22 27] ; [24 19],[24.5 24.5] ; [21.5 21.5],0
a6,1,0.327081,0.960421,[103  55] ; [107  45],[107.03225806  50.96774194] ; [102.96774194  49.03225806],0
b5,1,0.381548,0.76571,[97 62] ; [100  52],[100.7170418  58.2829582] ; [96.2829582 55.7170418],0
u2,1,0.407661,0.68561,[22 27] ; [22 19],[23.95555556 25.04444444] ; [20.04444444 20.95555556],0
b4,1,0.407839,0.68509,[91 68] ; [94 58],[94.58199357 64.41800643] ; [90.41800643 61.58199357],0
n2,1,0.447585,0.576761,[39 18] ; [28  9],[40.62765957 16.37234043] ; [26.37234043 10.62765957],0
a2,1,0.623134,0.241488,[ 38 121] ; [ 40 112],[ 39.8778135 119.1221865] ; [ 38.1221865 113.8778135],0
a8,1,0.628107,0.234637,[ 19 128] ; [ 20 114],[ 20.40213523 126.59786477] ; [ 18.59786477 115.40213523],0
a3,1,0.686206,0.163224,[110  48] ; [109  43],[111.61935484  46.38064516] ; [107.38064516  44.61935484],0
u4,1,0.688998,0.160172,[  3 156] ; [  2 150],[  2.5562701 156.4437299] ; [  2.4437299 149.5562701],0
a4,1,0.707776,0.140509,[70 87] ; [71 81],[71.6407767 85.3592233] ; [69.3592233 82.6407767],0
d2,1,0.822568,0.050285,[76 80] ; [75 75],[76.98039216 79.01960784] ; [74.01960784 75.98039216],0
s3,1,0.823359,0.04983,[85 74] ; [81 67],[85.97394137 73.02605863] ; [80.02605863 67.97394137],0
p5,1,0.847042,0.037208,[ 10 145] ; [  9 143],[  9.59283388 145.40716612] ; [  9.40716612 142.59283388],0
a1,1,0.9171,0.010834,[ 10 149] ; [ 10 142],[ 10.22508039 148.77491961] ; [  9.77491961 142.22508039],0
