Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,31.559493,[234  57] ; [28 33],[216.59659091  74.40340909] ; [45.40340909 15.59659091],1
r3,1,0.0,31.461586,[278  16] ; [46 18],[266.07821229  27.92178771] ; [57.92178771  6.07821229],1
v4,1,0.0,29.121519,[278  18] ; [45 18],[266.31754875  29.68245125] ; [56.68245125  6.31754875],1
n5,1,0.0,25.517611,[254  40] ; [38 26],[239.79888268  54.20111732] ; [52.20111732 11.79888268],1
r4,1,1e-06,23.607524,[262  34] ; [41 23],[249.13333333  46.86666667] ; [53.86666667 10.13333333],1
p9,1,5e-06,20.833226,[241  50] ; [35 27],[227.52407932  63.47592068] ; [48.47592068 13.52407932],1
p11,1,4.4e-05,16.671541,[241  55] ; [37 27],[228.57777778  67.42222222] ; [49.42222222 14.57777778],1
p4,1,0.001718,9.828711,[166 127] ; [22 41],[154.73033708 138.26966292] ; [33.26966292 29.73033708],0
r2,1,0.005048,7.862025,[270  19] ; [52 11],[264.36931818  24.63068182] ; [57.63068182  5.36931818],0
d1,1,0.006935,7.289767,[166 130] ; [24 40],[156.22222222 139.77777778] ; [33.77777778 30.22222222],0
p2,1,0.007756,7.089,[240  55] ; [41 21],[232.19887955  62.80112045] ; [48.80112045 13.19887955],0
p8,1,0.008009,7.031378,[151 137] ; [21 41],[141.53142857 146.46857143] ; [30.46857143 31.53142857],0
p3,1,0.009004,6.821936,[147 148] ; [20 43],[137.61173184 157.38826816] ; [29.38826816 33.61173184],0
d4,1,0.009391,6.746902,[230  65] ; [40 24],[221.86629526  73.13370474] ; [48.13370474 15.86629526],0
v3,1,0.010175,6.603923,[114 177] ; [13 47],[105.29059829 185.70940171] ; [21.70940171 38.29059829],0
n3,1,0.012808,6.195435,[47 12] ; [12 11],[42.45121951 16.54878049] ; [16.54878049  6.45121951],0
v2,1,0.017103,5.685794,[158 128] ; [23 37],[149.61271676 136.38728324] ; [31.38728324 28.61271676],0
a1,1,0.025532,4.987444,[ 12 284] ; [ 7 57],[ 15.62222222 280.37777778] ; [ 3.37777778 60.62222222],0
p6,1,0.028315,4.808811,[ 99 192] ; [12 49],[ 91.76420455 199.23579545] ; [19.23579545 41.76420455],0
p7,1,0.032222,4.586648,[179 112] ; [29 33],[171.4674221 119.5325779] ; [36.5325779 25.4674221],0
b1,1,0.050222,3.834041,[109 187] ; [32 32],[115.93333333 180.06666667] ; [25.06666667 38.93333333],0
s8,1,0.055028,3.681241,[ 85 209] ; [11 53],[ 78.83798883 215.16201117] ; [17.16201117 46.83798883],0
v1,1,0.059152,3.561,[148 141] ; [24 39],[141.21590909 147.78409091] ; [30.78409091 32.21590909],0
d3,1,0.069488,3.295075,[193 103] ; [34 30],[186.64444444 109.35555556] ; [40.35555556 23.64444444],0
s6,1,0.073067,3.212738,[140 150] ; [23 41],[133.53107345 156.46892655] ; [29.46892655 34.53107345],0
p5,1,0.08527,2.961485,[ 36 259] ; [ 3 60],[ 32.13687151 262.86312849] ; [ 6.86312849 56.13687151],0
u1,1,0.121102,2.403008,[ 45 251] ; [ 5 59],[ 41.11111111 254.88888889] ; [ 8.88888889 55.11111111],0
p12,1,0.155597,2.016504,[ 18 275] ; [ 1 60],[ 15.7259887 277.2740113] ; [ 3.2740113 57.7259887],0
s7,1,0.162969,1.946456,[ 82 198] ; [12 47],[ 77.64011799 202.35988201] ; [16.35988201 42.64011799],0
r1,1,0.171517,1.869631,[226  68] ; [44 20],[221.73184358  72.26815642] ; [48.26815642 15.73184358],0
a7,1,0.202709,1.622751,[204  91] ; [39 25],[199.67966574  95.32033426] ; [43.32033426 20.67966574],0
s5,1,0.20315,1.619582,[ 58 230] ; [ 8 53],[ 54.46418338 233.53581662] ; [11.53581662 49.46418338],0
d5,1,0.238587,1.388923,[237  59] ; [47 17],[233.51111111  62.48888889] ; [50.48888889 13.51111111],0
u3,1,0.414919,0.664662,[47 53] ; [ 7 12],[45.37815126 54.62184874] ; [ 8.62184874 10.37815126],0
a3,1,0.433668,0.612981,[195  99] ; [45 18],[197.64705882  96.35294118] ; [42.35294118 20.64705882],0
a5,1,0.458721,0.549013,[217  79] ; [44 20],[214.6  81.4] ; [46.4 17.6],0
u4,1,0.479151,0.500795,[  2 294] ; [ 1 63],[  2.46666667 293.53333333] ; [ 0.53333333 63.46666667],0
b4,1,0.63609,0.223893,[176 120] ; [36 28],[174.31111111 121.68888889] ; [37.68888889 26.31111111],0
