Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,88.257097,[122  35] ; [14 75],[86.79674797 70.20325203] ; [49.20325203 39.79674797],1
d3,1,0.0,63.481779,[144  13] ; [41 48],[118.06910569  38.93089431] ; [66.93089431 22.06910569],1
d5,1,0.0,57.219095,[152   4] ; [54 35],[131.16734694  24.83265306] ; [74.83265306 14.16734694],1
d4,1,0.0,51.349051,[153   3] ; [58 31],[134.35102041  21.64897959] ; [76.64897959 12.35102041],1
a4,1,0.0,36.809046,[102  55] ; [22 67],[79.13821138 77.86178862] ; [44.86178862 44.13821138],1
a5,1,1e-06,24.117241,[143  15] ; [58 31],[128.57489879  29.42510121] ; [72.42510121 16.57489879],1
a2,1,1e-06,24.076433,[65 93] ; [10 79],[ 47.9757085 110.0242915] ; [27.0242915 61.9757085],1
u1,1,2e-06,22.341433,[ 58 100] ; [ 8 81],[ 42.21862348 115.78137652] ; [23.78137652 65.21862348],1
a7,1,0.000114,14.887413,[124  34] ; [49 40],[110.66396761  47.33603239] ; [62.33603239 26.66396761],1
a3,1,0.000153,14.337648,[140  16] ; [63 26],[129.25714286  26.74285714] ; [73.74285714 15.25714286],1
p4,1,0.000854,11.120892,[121  35] ; [51 38],[109.51836735  46.48163265] ; [62.48163265 26.51836735],1
n6,1,0.004035,8.26779,[142  12] ; [70 18],[134.90909091  19.09090909] ; [77.09090909 10.90909091],0
v3,1,0.006847,7.312589,[98 54] ; [41 47],[88.03333333 63.96666667] ; [50.96666667 37.03333333],0
r2,1,0.007182,7.226766,[155   2] ; [80  7],[151.20901639   5.79098361] ; [83.79098361  3.20901639],0
p6,1,0.029106,4.76134,[89 67] ; [36 49],[80.91286307 75.08713693] ; [44.08713693 40.91286307],0
n4,1,0.029185,4.756681,[138  19] ; [68 20],[132.00816327  24.99183673] ; [73.99183673 14.00816327],0
v2,1,0.035896,4.402051,[118  36] ; [55 31],[111.00833333  42.99166667] ; [61.99166667 24.00833333],0
p3,1,0.037581,4.323878,[104  53] ; [47 42],[96.3699187 60.6300813] ; [54.6300813 34.3699187],0
s1,1,0.046267,3.971832,[  4 152] ; [ 7 79],[  7.09090909 148.90909091] ; [ 3.90909091 82.09090909],0
v4,1,0.0478,3.917011,[154   3] ; [81  6],[151.20901639   5.79098361] ; [83.79098361  3.20901639],0
s5,1,0.049155,3.870059,[81 69] ; [35 51],[73.72881356 76.27118644] ; [42.27118644 43.72881356],0
r1,1,0.065153,3.401092,[140  17] ; [71 17],[135.2122449  21.7877551] ; [75.7877551 12.2122449],0
p12,1,0.068681,3.31426,[ 23 134] ; [ 6 82],[ 18.58367347 138.41632653] ; [10.41632653 77.58367347],0
n5,1,0.072625,3.222679,[136  20] ; [69 19],[131.06557377  24.93442623] ; [73.93442623 14.06557377],0
a6,1,0.1062,2.609873,[112  44] ; [55 34],[106.33469388  49.66530612] ; [60.66530612 28.33469388],0
s2,1,0.129755,2.295438,[123  34] ; [62 27],[118.06910569  38.93089431] ; [66.93089431 22.06910569],0
r4,1,0.132361,2.264591,[150   8] ; [80  9],[147.12550607  10.87449393] ; [82.87449393  6.12550607],0
p8,1,0.13484,2.235877,[100  54] ; [48 39],[94.57261411 59.42738589] ; [53.42738589 33.57261411],0
n3,1,0.144674,2.127524,[13 12] ; [16  6],[15.42553191  9.57446809] ; [13.57446809  8.42553191],0
n2,1,0.157052,2.002383,[23  2] ; [17  5],[21.27659574  3.72340426] ; [18.72340426  3.27659574],0
a1,1,0.182037,1.780916,[ 12 146] ; [ 3 86],[  9.5951417 148.4048583] ; [ 5.4048583 83.5951417],0
p11,1,0.18884,1.726648,[130  28] ; [67 22],[126.01619433  31.98380567] ; [70.98380567 18.01619433],0
s8,1,0.203794,1.614977,[121  34] ; [63 26],[116.8852459  38.1147541] ; [67.1147541 21.8852459],0
u4,1,0.2071,1.591581,[  9 149] ; [ 2 87],[  7.03643725 150.96356275] ; [ 3.96356275 85.03643725],0
r3,1,0.20714,1.591302,[154   4] ; [83  5],[152.2195122   5.7804878] ; [84.7804878  3.2195122],0
p9,1,0.211127,1.56368,[145  12] ; [77 11],[142.26122449  14.73877551] ; [79.73877551  8.26122449],0
b4,1,0.296156,1.091422,[96 62] ; [48 41],[92.11336032 65.88663968] ; [51.88663968 37.11336032],0
p5,1,0.31849,0.995138,[ 33 123] ; [14 74],[ 30.04918033 125.95081967] ; [16.95081967 71.04918033],0
p7,1,0.320414,0.987258,[114  36] ; [61 26],[110.75949367  39.24050633] ; [64.24050633 22.75949367],0
s3,1,0.392292,0.731825,[117  38] ; [62 26],[114.17695473  40.82304527] ; [64.82304527 23.17695473],0
s6,1,0.404306,0.695481,[136  19] ; [73 14],[133.86363636  21.13636364] ; [75.13636364 11.86363636],0
p10,1,0.414595,0.665586,[139  18] ; [73 13],[136.97119342  20.02880658] ; [75.02880658 10.97119342],0
u2,1,0.452214,0.565096,[11  7] ; [18  7],[12.13953488  5.86046512] ; [16.86046512  8.13953488],0
a8,1,0.493788,0.468261,[ 24 110] ; [18 65],[ 25.93548387 108.06451613] ; [16.06451613 66.93548387],0
b5,1,0.561038,0.337911,[100  58] ; [53 36],[97.87044534 60.12955466] ; [55.12955466 33.87044534],0
p1,1,0.65815,0.195779,[ 19 138] ; [ 9 79],[ 17.94285714 139.05714286] ; [10.05714286 77.94285714],0
b3,1,0.658849,0.194925,[51 66] ; [31 35],[52.42622951 64.57377049] ; [29.57377049 36.42622951],0
b2,1,0.658849,0.194925,[51 66] ; [31 35],[52.42622951 64.57377049] ; [29.57377049 36.42622951],0
b1,1,0.701667,0.146744,[60 98] ; [36 53],[61.40890688 96.59109312] ; [34.59109312 54.40890688],0
p2,1,0.753419,0.098681,[136  22] ; [77 11],[136.80487805  21.19512195] ; [76.19512195 11.80487805],0
s4,1,0.826987,0.047772,[ 30 127] ; [16 73],[ 29.35772358 127.64227642] ; [16.64227642 72.35772358],0
n1,1,0.920278,0.010017,[14 11] ; [12 10],[13.82978723 11.17021277] ; [12.17021277  9.82978723],0
u3,1,0.950094,0.003917,[13  5] ; [19  7],[13.09090909  4.90909091] ; [18.90909091  7.09090909],0
