Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,46.937321,[18 39] ; [84 14],[37.50967742 19.49032258] ; [64.49032258 33.50967742],1
r3,1,2e-06,23.011607,[32 25] ; [87 10],[44.04545455 12.95454545] ; [74.95454545 22.04545455],1
r2,1,1.1e-05,19.308461,[35 19] ; [91  7],[44.76315789  9.23684211] ; [81.23684211 16.76315789],1
v4,1,0.001542,10.027974,[37 20] ; [84 13],[44.78571429 12.21428571] ; [76.21428571 20.78571429],0
u3,1,0.001755,9.789474,[ 6 18] ; [25 13],[12. 12.] ; [19. 19.],0
a7,1,0.021683,5.271063,[25 32] ; [61 36],[31.83116883 25.16883117] ; [54.16883117 42.83116883],0
a5,1,0.026364,4.932012,[25 32] ; [61 37],[31.62580645 25.37419355] ; [54.37419355 43.62580645],0
p11,1,0.03264,4.564541,[19 38] ; [50 48],[25.37419355 31.62580645] ; [43.62580645 54.37419355],0
v1,1,0.038176,4.297146,[13 41] ; [40 58],[18.82894737 35.17105263] ; [34.17105263 63.82894737],0
u1,1,0.042852,4.10124,[ 3 54] ; [16 82],[ 6.98709677 50.01290323] ; [12.01290323 85.98709677],0
s6,1,0.054064,3.710734,[18 39] ; [46 51],[23.68831169 33.31168831] ; [40.31168831 56.68831169],0
a2,1,0.062827,3.461127,[ 6 51] ; [22 76],[10.29677419 46.70322581] ; [17.70322581 80.29677419],0
d4,1,0.096429,2.763636,[36 21] ; [72 23],[40.5 16.5] ; [67.5 27.5],0
a1,1,0.097487,2.746175,[ 8 49] ; [ 6 92],[ 5.1483871 51.8516129] ; [ 8.8516129 89.1483871],0
s2,1,0.104682,2.63272,[12 45] ; [32 64],[16.39215686 40.60784314] ; [27.60784314 68.39215686],0
s4,1,0.132491,2.263067,[13 44] ; [13 84],[ 9.62337662 47.37662338] ; [16.37662338 80.62337662],0
n4,1,0.138243,2.197414,[32 25] ; [66 31],[36.27272727 20.72727273] ; [61.72727273 35.27272727],0
d5,1,0.143686,2.138032,[34 23] ; [69 28],[38.12337662 18.87662338] ; [64.87662338 32.12337662],0
s8,1,0.14554,2.118386,[ 7 50] ; [21 76],[10.36363636 46.63636364] ; [17.63636364 79.36363636],0
a4,1,0.168193,1.898977,[21 35] ; [48 50],[25.09090909 30.90909091] ; [43.90909091 54.09090909],0
s3,1,0.173352,1.853714,[18 38] ; [42 55],[21.96078431 34.03921569] ; [38.03921569 58.96078431],0
u2,1,0.176013,1.830967,[ 8 15] ; [19 17],[10.52542373 12.47457627] ; [16.47457627 19.52542373],0
s1,1,0.193297,1.692308,[ 2 54] ; [ 9 89],[ 4. 52.] ; [ 7. 91.],0
b4,1,0.193709,1.689177,[30 27] ; [62 36],[33.83225806 23.16774194] ; [58.16774194 39.83225806],0
p1,1,0.235104,1.40971,[ 5 52] ; [ 4 93],[ 3.33116883 53.66883117] ; [ 5.66883117 91.33116883],0
