Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,32.257938,[11 79] ; [72 77],[31.25523013 58.74476987] ; [51.74476987 97.25523013],1
a3,1,0.0,32.107509,[34 55] ; [112  37],[54.59663866 34.40336134] ; [91.40336134 57.59663866],1
d1,1,2e-06,22.352442,[29 61] ; [95 54],[46.69456067 43.30543933] ; [77.30543933 71.69456067],1
d2,1,3e-06,21.72177,[18 72] ; [75 74],[35.0209205 54.9790795] ; [57.9790795 91.0209205],1
a6,1,7e-06,20.299885,[41 49] ; [111  38],[57.23849372 32.76150628] ; [94.76150628 54.23849372],1
r1,1,6.5e-05,15.938456,[53 37] ; [122  26],[66.17647059 23.82352941] ; [108.82352941  39.17647059],1
d5,1,0.000122,14.758269,[55 34] ; [125  24],[67.31092437 21.68907563] ; [112.68907563  36.31092437],1
u1,1,0.000164,14.205884,[ 1 89] ; [ 25 124],[ 9.79079498 80.20920502] ; [ 16.20920502 132.79079498],1
r4,1,0.00044,12.353548,[68 22] ; [137  12],[77.19665272 12.80334728] ; [127.80334728  21.19665272],1
s6,1,0.001542,10.028129,[37 51] ; [93 54],[48.68085106 39.31914894] ; [81.31914894 65.68085106],0
n4,1,0.003291,8.638483,[25 65] ; [70 79],[35.77405858 54.22594142] ; [59.22594142 89.77405858],0
p3,1,0.003429,8.564077,[25 65] ; [69 78],[35.69620253 54.30379747] ; [58.30379747 88.69620253],0
p10,1,0.006076,7.527738,[47 39] ; [107  41],[56.5982906 29.4017094] ; [97.4017094 50.5982906],0
r3,1,0.006153,7.504832,[81  9] ; [146   3],[85.48117155  4.51882845] ; [141.51882845   7.48117155],0
d4,1,0.010477,6.551908,[66 24] ; [129  20],[73.43096234 16.56903766] ; [121.56903766  27.43096234],0
s2,1,0.012906,6.181949,[29 61] ; [72 76],[38.19327731 51.80672269] ; [62.80672269 85.19327731],0
p4,1,0.01681,5.716153,[31 59] ; [74 73],[39.87341772 50.12658228] ; [65.12658228 81.87341772],0
v2,1,0.017185,5.677395,[34 51] ; [80 62],[42.68722467 42.31277533] ; [71.31277533 70.68722467],0
p9,1,0.019636,5.444009,[54 32] ; [114  34],[61.74358974 24.25641026] ; [106.25641026  41.74358974],0
d3,1,0.021434,5.291182,[55 34] ; [113  36],[62.82352941 26.17647059] ; [105.17647059  43.82352941],0
r2,1,0.031784,4.610119,[78 11] ; [141   7],[82.24050633  6.75949367] ; [136.75949367  11.24050633],0
p12,1,0.064649,3.413907,[ 1 88] ; [  9 138],[ 3.77118644 85.22881356] ; [  6.22881356 140.77118644],0
p2,1,0.070813,3.26408,[63 27] ; [118  29],[68.73417722 21.26582278] ; [112.26582278  34.73417722],0
s8,1,0.076868,3.129908,[24 66] ; [56 92],[30.25210084 59.74789916] ; [49.74789916 98.25210084],0
p8,1,0.078389,3.097997,[30 60] ; [66 81],[36.4556962 53.5443038] ; [59.5443038 87.4556962],0
p7,1,0.080298,3.058867,[42 47] ; [86 60],[48.47659574 40.52340426] ; [79.52340426 66.47659574],0
s7,1,0.080779,3.04915,[23 63] ; [54 88],[29.04385965 56.95614035] ; [47.95614035 94.04385965],0
p6,1,0.118525,2.436707,[18 68] ; [ 44 101],[23.08225108 62.91774892] ; [ 38.91774892 106.08225108],0
v3,1,0.122223,2.388607,[19 66] ; [45 96],[24.07079646 60.92920354] ; [ 39.92920354 101.07079646],0
b3,1,0.132214,2.266317,[ 9 36] ; [27 56],[12.65625 32.34375] ; [23.34375 59.65625],0
b2,1,0.132214,2.266317,[ 9 36] ; [27 56],[12.65625 32.34375] ; [23.34375 59.65625],0
s3,1,0.158941,1.984275,[37 52] ; [75 72],[42.23728814 46.76271186] ; [69.76271186 77.23728814],0
v1,1,0.162929,1.946829,[28 58] ; [61 85],[32.99137931 53.00862069] ; [56.00862069 89.99137931],0
p5,1,0.16601,1.91861,[ 2 88] ; [  9 138],[ 4.17721519 85.82278481] ; [  6.82278481 140.17721519],0
