Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,52.007757,[ 5 33] ; [80 20],[23.4057971 14.5942029] ; [61.5942029 38.4057971],1
b4,1,0.369058,0.806833,[23 15] ; [52 48],[20.65217391 17.34782609] ; [54.34782609 45.65217391],0
a2,1,0.414538,0.665748,[ 4 34] ; [16 84],[ 5.50724638 32.49275362] ; [14.49275362 85.50724638],0
p5,1,0.436443,0.605616,[ 1 36] ; [ 6 94],[ 1.89051095 35.10948905] ; [ 5.10948905 94.89051095],0
u4,1,0.473745,0.513228,[ 1 37] ; [ 1 99],[ 0.55072464 37.44927536] ; [ 1.44927536 98.55072464],0
d5,1,0.497048,0.461234,[21 17] ; [61 38],[22.74452555 15.25547445] ; [59.25547445 39.74452555],0
n4,1,0.511649,0.430693,[24 14] ; [57 43],[22.30434783 15.69565217] ; [58.69565217 41.30434783],0
s7,1,0.528112,0.398023,[ 7 29] ; [14 80],[ 5.81538462 30.18461538] ; [15.18461538 78.81538462],0
s4,1,0.551653,0.354365,[ 5 33] ; [17 81],[ 6.14705882 31.85294118] ; [15.85294118 82.14705882],0
d4,1,0.576228,0.312372,[25 13] ; [70 29],[26.35036496 11.64963504] ; [68.64963504 30.35036496],0
s5,1,0.582687,0.301911,[ 5 33] ; [16 78],[ 6.04545455 31.95454545] ; [14.95454545 79.04545455],0
n5,1,0.645061,0.212184,[21 17] ; [59 40],[22.18978102 15.81021898] ; [57.81021898 41.18978102],0
p12,1,0.700776,0.147666,[ 1 37] ; [ 4 96],[ 1.37681159 36.62318841] ; [ 3.62318841 96.37681159],0
a4,1,0.727645,0.121285,[13 24] ; [38 61],[13.875 23.125] ; [37.125 61.875],0
d1,1,0.77159,0.084272,[17 21] ; [42 58],[16.24637681 21.75362319] ; [42.75362319 57.24637681],0
b1,1,0.802966,0.062256,[18 20] ; [45 55],[17.34782609 20.65217391] ; [45.65217391 54.34782609],0
b2,1,0.813955,0.055379,[11 16] ; [19 31],[10.51948052 16.48051948] ; [19.48051948 30.51948052],0
b3,1,0.813955,0.055379,[11 16] ; [19 31],[10.51948052 16.48051948] ; [19.48051948 30.51948052],0
a3,1,0.818473,0.052675,[22 15] ; [61 38],[22.58088235 14.41911765] ; [60.41911765 38.58088235],0
a5,1,0.854129,0.033802,[21 17] ; [57 43],[21.47826087 16.52173913] ; [56.52173913 43.47826087],0
s3,1,0.861837,0.030289,[12 25] ; [33 64],[12.42537313 24.57462687] ; [32.57462687 64.42537313],0
