Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.001418,10.182122,[ 6 40] ; [19 25],[12.77777778 33.22222222] ; [12.22222222 31.77777778],0
r3,1,0.004903,7.915028,[38 10] ; [45  1],[42.38297872  5.61702128] ; [40.61702128  5.38297872],0
a3,1,0.007858,7.065464,[25 23] ; [36 10],[31.14893617 16.85106383] ; [29.85106383 16.14893617],0
d5,1,0.014518,5.974064,[30 18] ; [39  7],[35.23404255 12.76595745] ; [33.76595745 12.23404255],0
p4,1,0.049068,3.873028,[18 29] ; [27 19],[22.74193548 24.25806452] ; [22.25806452 23.74193548],0
v4,1,0.056558,3.635551,[41  6] ; [44  1],[43.42391304  3.57608696] ; [41.57608696  3.42391304],0
r1,1,0.063165,3.452273,[30 18] ; [36  9],[34.06451613 13.93548387] ; [31.93548387 13.06451613],0
a5,1,0.082873,3.007647,[25 23] ; [32 14],[29.10638298 18.89361702] ; [27.89361702 18.10638298],0
p11,1,0.085892,2.949732,[31 17] ; [37  9],[34.72340426 13.27659574] ; [33.27659574 12.72340426],0
n5,1,0.097229,2.750418,[18 29] ; [25 20],[21.9673913 25.0326087] ; [21.0326087 23.9673913],0
n4,1,0.098811,2.724638,[20 28] ; [27 19],[24. 24.] ; [23. 23.],0
r4,1,0.130984,2.280798,[32 16] ; [37  9],[35.23404255 12.76595745] ; [33.76595745 12.23404255],0
p7,1,0.13923,2.186444,[22 21] ; [30 15],[25.40909091 17.59090909] ; [26.59090909 18.40909091],0
u3,1,0.141815,2.158152,[15  8] ; [9 1],[16.72727273  6.27272727] ; [7.27272727 2.72727273],0
s7,1,0.143334,2.141798,[15 31] ; [21 23],[18.4 27.6] ; [17.6 26.4],0
s3,1,0.147815,2.094655,[29 18] ; [21 24],[25.54347826 21.45652174] ; [24.45652174 20.54347826],0
v1,1,0.174205,1.846377,[18 28] ; [24 21],[21.23076923 24.76923077] ; [20.76923077 24.23076923],0
p5,1,0.215931,1.531211,[ 2 46] ; [ 5 41],[ 3.57446809 44.42553191] ; [ 3.42553191 42.57446809],0
u1,1,0.215931,1.531211,[ 2 46] ; [ 5 41],[ 3.57446809 44.42553191] ; [ 3.42553191 42.57446809],0
b5,1,0.220222,1.502921,[33 15] ; [26 20],[30.12765957 17.87234043] ; [28.87234043 17.12765957],0
p3,1,0.221682,1.493448,[16 32] ; [21 25],[18.89361702 29.10638298] ; [18.10638298 27.89361702],0
a2,1,0.247004,1.340167,[ 8 40] ; [ 4 42],[ 6.12765957 41.87234043] ; [ 5.87234043 40.12765957],0
p6,1,0.310409,1.028936,[10 36] ; [14 31],[12.13186813 33.86813187] ; [11.86813187 33.13186813],0
a7,1,0.327588,0.958411,[31 17] ; [34 12],[33.19148936 14.80851064] ; [31.80851064 14.19148936],0
a1,1,0.327721,0.95788,[ 3 45] ; [ 1 45],[ 2.04255319 45.95744681] ; [ 1.95744681 44.04255319],0
s1,1,0.32795,0.956974,[ 3 44] ; [ 1 44],[ 2.04347826 44.95652174] ; [ 1.95652174 43.04347826],0
d1,1,0.409188,0.681159,[22 26] ; [25 21],[24. 24.] ; [23. 23.],0
n3,1,0.459033,0.548252,[6 5] ; [9 4],[6.875 4.125] ; [8.125 4.875],0
p2,1,0.491414,0.473429,[35 12] ; [37  9],[36.38709677 10.61290323] ; [35.61290323 10.38709677],0
p1,1,0.498722,0.457654,[ 5 43] ; [ 3 43],[ 4.08510638 43.91489362] ; [ 3.91489362 42.08510638],0
s6,1,0.519186,0.41551,[25 23] ; [27 19],[26.55319149 21.44680851] ; [25.44680851 20.55319149],0
d3,1,0.535879,0.383231,[32 15] ; [34 12],[33.35483871 13.64516129] ; [32.64516129 13.35483871],0
n1,1,0.55409,0.350041,[4 7] ; [3 9],[3.34782609 7.65217391] ; [3.65217391 8.34782609],0
s5,1,0.588482,0.292721,[13 34] ; [10 34],[11.87912088 35.12087912] ; [11.12087912 32.87912088],0
p9,1,0.589637,0.290912,[41  7] ; [41  5],[41.87234043  6.12765957] ; [40.12765957  5.87234043],0
a4,1,0.594543,0.283305,[16 32] ; [13 33],[14.80851064 33.19148936] ; [14.19148936 31.80851064],0
s2,1,0.609443,0.260986,[20 27] ; [22 24],[21.22580645 25.77419355] ; [20.77419355 25.22580645],0
a8,1,0.613655,0.254887,[ 5 42] ; [ 3 37],[ 4.32183908 42.67816092] ; [ 3.67816092 36.32183908],0
r2,1,0.646911,0.209817,[41  7] ; [39  5],[41.73913043  6.26086957] ; [38.26086957  5.73913043],0
s4,1,0.648702,0.207541,[ 9 39] ; [ 7 39],[ 8.17021277 39.82978723] ; [ 7.82978723 38.17021277],0
b4,1,0.852889,0.034385,[27 21] ; [25 21],[26.55319149 21.44680851] ; [25.44680851 20.55319149],0
n2,1,0.854632,0.033566,[9 2] ; [11  2],[9.16666667 1.83333333] ; [10.83333333  2.16666667],0
s8,1,0.865037,0.028888,[19 29] ; [19 27],[19.40425532 28.59574468] ; [18.59574468 27.40425532],0
a6,1,0.882159,0.021973,[32 16] ; [30 16],[31.65957447 16.34042553] ; [30.34042553 15.65957447],0
b2,1,0.88955,0.019286,[ 8 22] ; [ 6 18],[ 7.77777778 22.22222222] ; [ 6.22222222 17.77777778],0
b3,1,0.88955,0.019286,[ 8 22] ; [ 6 18],[ 7.77777778 22.22222222] ; [ 6.22222222 17.77777778],0
p8,1,0.903962,0.014558,[23 25] ; [21 24],[22.70967742 25.29032258] ; [21.29032258 23.70967742],0
d4,1,0.914578,0.011506,[38 10] ; [36 10],[37.78723404 10.21276596] ; [36.21276596  9.78723404],0
d2,1,0.948665,0.004145,[17 31] ; [16 30],[16.85106383 31.14893617] ; [16.14893617 29.85106383],0
b1,1,1.0,0.0,[24 24] ; [23 23],[24. 24.] ; [23. 23.],0
