Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,46.076065,[33 26] ; [ 32 193],[13.50352113 45.49647887] ; [ 51.49647887 173.50352113],1
s2,1,3.1e-05,17.360715,[23 37] ; [ 35 205],[11.6 48.4] ; [ 46.4 193.6],1
v3,1,3.2e-05,17.288989,[34 24] ; [ 68 163],[20.47058824 37.52941176] ; [ 81.52941176 149.47058824],1
s3,1,0.001224,10.453957,[25 35] ; [ 51 188],[15.25083612 44.74916388] ; [ 60.74916388 178.25083612],0
p6,1,0.002021,9.530523,[26 34] ; [ 55 180],[16.47457627 43.52542373] ; [ 64.52542373 170.47457627],0
p3,1,0.003416,8.570907,[35 26] ; [ 87 150],[24.97315436 36.02684564] ; [ 97.02684564 139.97315436],0
v2,1,0.006083,7.525588,[41 19] ; [112 119],[31.54639175 28.45360825] ; [121.45360825 109.54639175],0
b3,1,0.006921,7.293348,[26 20] ; [44 86],[18.29545455 27.70454545] ; [51.70454545 78.29545455],0
b2,1,0.006921,7.293348,[26 20] ; [44 86],[18.29545455 27.70454545] ; [51.70454545 78.29545455],0
a3,1,0.007467,7.157036,[50 11] ; [153  86],[41.27666667 19.72333333] ; [161.72333333  77.27666667],0
s5,1,0.00769,7.104338,[13 43] ; [ 24 214],[ 7.04761905 48.95238095] ; [ 29.95238095 208.04761905],0
d1,1,0.007708,7.099997,[41 20] ; [116 125],[31.71192053 29.28807947] ; [125.28807947 115.71192053],0
p4,1,0.012667,6.21502,[37 24] ; [101 135],[28.34343434 32.65656566] ; [109.65656566 126.34343434],0
p5,1,0.013092,6.156609,[ 7 52] ; [  9 231],[ 3.15719064 55.84280936] ; [ 12.84280936 227.15719064],0
v1,1,0.016264,5.774158,[35 26] ; [ 95 141],[26.7003367 34.2996633] ; [103.2996633 132.7003367],0
p8,1,0.023495,5.131541,[36 25] ; [101 135],[28.13804714 32.86195286] ; [108.86195286 127.13804714],0
p9,1,0.025507,4.9891,[52  9] ; [168  68],[45.18518519 15.81481481] ; [174.81481481  61.18518519],0
n4,1,0.026492,4.923634,[49 12] ; [158  83],[41.81125828 19.18874172] ; [165.18874172  75.81125828],0
p7,1,0.029801,4.720727,[41 19] ; [125 112],[33.53535354 26.46464646] ; [132.46464646 104.53535354],0
n5,1,0.03415,4.487179,[46 14] ; [149  91],[39. 21.] ; [156.  84.],0
