Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.021985,5.246983,[5 1] ; [ 5 12],[2.60869565 3.39130435] ; [7.39130435 9.60869565],0
s2,1,0.021985,5.246983,[5 1] ; [ 5 12],[2.60869565 3.39130435] ; [7.39130435 9.60869565],0
s6,1,0.075529,3.158571,[5 1] ; [ 7 10],[3.13043478 2.86956522] ; [8.86956522 8.13043478],0
d5,1,0.12076,2.407439,[3 3] ; [14  3],[4.43478261 1.56521739] ; [12.56521739  4.43478261],0
d3,1,0.123324,2.374585,[1 5] ; [9 8],[2.60869565 3.39130435] ; [7.39130435 9.60869565],0
p8,1,0.189717,1.71981,[5 1] ; [9 8],[3.65217391 2.34782609] ; [10.34782609  6.65217391],0
s4,1,0.225709,1.4677,[3 3] ; [ 4 13],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
v4,1,0.225709,1.4677,[3 3] ; [13  4],[4.17391304 1.82608696] ; [11.82608696  5.17391304],0
d2,1,0.225709,1.4677,[3 3] ; [ 4 13],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
r4,1,0.278493,1.174428,[1 5] ; [ 7 10],[2.08695652 3.91304348] ; [ 5.91304348 11.08695652],0
s7,1,0.291841,1.111111,[3 2] ; [ 5 10],[2. 3.] ; [6. 9.],0
v3,1,0.362656,0.828676,[3 3] ; [ 5 12],[2.08695652 3.91304348] ; [ 5.91304348 11.08695652],0
n5,1,0.393921,0.726803,[5 1] ; [11  6],[4.17391304 1.82608696] ; [11.82608696  5.17391304],0
n4,1,0.393921,0.726803,[5 1] ; [11  6],[4.17391304 1.82608696] ; [11.82608696  5.17391304],0
p5,1,0.393921,0.726803,[1 5] ; [ 6 11],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
s5,1,0.393921,0.726803,[1 5] ; [ 6 11],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
d1,1,0.393921,0.726803,[1 5] ; [ 6 11],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
a4,1,0.393921,0.726803,[1 5] ; [ 6 11],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
p9,1,0.393921,0.726803,[5 1] ; [11  6],[4.17391304 1.82608696] ; [11.82608696  5.17391304],0
b4,1,0.393921,0.726803,[1 5] ; [ 6 11],[1.82608696 4.17391304] ; [ 5.17391304 11.82608696],0
p11,1,0.393921,0.726803,[5 1] ; [11  6],[4.17391304 1.82608696] ; [11.82608696  5.17391304],0
b5,1,0.408451,0.683304,[2 4] ; [9 8],[2.86956522 3.13043478] ; [8.13043478 8.86956522],0
v2,1,0.415522,0.662946,[3 3] ; [ 5 11],[2.18181818 3.81818182] ; [ 5.81818182 10.18181818],0
u3,1,0.504985,0.444444,[2 1] ; [4 5],[1.5 1.5] ; [4.5 4.5],0
u2,1,0.504985,0.444444,[2 1] ; [4 5],[1.5 1.5] ; [4.5 4.5],0
p6,1,0.525718,0.402661,[3 3] ; [ 6 11],[2.34782609 3.65217391] ; [ 6.65217391 10.34782609],0
a6,1,0.525718,0.402661,[3 3] ; [11  6],[3.65217391 2.34782609] ; [10.34782609  6.65217391],0
a5,1,0.559847,0.33997,[4 2] ; [9 8],[3.39130435 2.60869565] ; [9.60869565 7.39130435],0
n6,1,0.638227,0.221069,[4 2] ; [13  4],[4.43478261 1.56521739] ; [12.56521739  4.43478261],0
p2,1,0.726053,0.122767,[5 1] ; [13  4],[4.69565217 1.30434783] ; [13.30434783  3.69565217],0
b1,1,0.735039,0.114535,[4 2] ; [10  7],[3.65217391 2.34782609] ; [10.34782609  6.65217391],0
v1,1,0.735039,0.114535,[2 4] ; [ 7 10],[2.34782609 3.65217391] ; [ 6.65217391 10.34782609],0
p12,1,0.759209,0.093954,[1 5] ; [ 2 15],[0.7826087 5.2173913] ; [ 2.2173913 14.7826087],0
d4,1,0.857561,0.032213,[4 2] ; [12  5],[4.17391304 1.82608696] ; [11.82608696  5.17391304],0
b2,1,0.889243,0.019394,[2 4] ; [3 7],[1.875 4.125] ; [3.125 6.875],0
b3,1,0.889243,0.019394,[2 4] ; [3 7],[1.875 4.125] ; [3.125 6.875],0
a3,1,0.901321,0.015374,[3 3] ; [8 9],[2.86956522 3.13043478] ; [8.13043478 8.86956522],0
r1,1,0.930912,0.007516,[2 4] ; [ 6 11],[2.08695652 3.91304348] ; [ 5.91304348 11.08695652],0
a8,1,0.956561,0.002967,[1 5] ; [ 3 14],[1.04347826 4.95652174] ; [ 2.95652174 14.04347826],0
