Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.021142,5.315021,[25 61] ; [5 2],[27.74193548 58.25806452] ; [2.25806452 4.74193548],0
d3,1,0.040903,4.18001,[42 50] ; [6 1],[44.60606061 47.39393939] ; [3.39393939 3.60606061],0
s8,1,0.092521,2.829953,[ 8 84] ; [2 5],[ 9.29292929 82.70707071] ; [0.70707071 6.29292929],0
s1,1,0.095715,2.775524,[ 8 83] ; [2 5],[ 9.28571429 81.71428571] ; [0.71428571 6.28571429],0
a6,1,0.10725,2.594283,[55 37] ; [2 5],[52.96969697 39.03030303] ; [4.03030303 2.96969697],0
n2,1,0.114406,2.492281,[28 15] ; [1 3],[26.53191489 16.46808511] ; [2.46808511 1.53191489],0
d1,1,0.152237,2.049689,[40 52] ; [5 2],[41.81818182 50.18181818] ; [3.18181818 3.81818182],0
p10,1,0.167902,1.901574,[40 50] ; [5 2],[41.75257732 48.24742268] ; [3.24742268 3.75257732],0
d2,1,0.167902,1.901574,[40 50] ; [5 2],[41.75257732 48.24742268] ; [3.24742268 3.75257732],0
b1,1,0.169523,1.887156,[41 51] ; [5 2],[42.74747475 49.25252525] ; [3.25252525 3.74747475],0
p3,1,0.179295,1.80346,[19 72] ; [3 4],[20.42857143 70.57142857] ; [1.57142857 5.42857143],0
v1,1,0.179295,1.80346,[19 72] ; [3 4],[20.42857143 70.57142857] ; [1.57142857 5.42857143],0
v3,1,0.206397,1.596524,[19 68] ; [3 4],[20.36170213 66.63829787] ; [1.63829787 5.36170213],0
b4,1,0.207674,1.587567,[49 43] ; [2 5],[47.39393939 44.60606061] ; [3.60606061 3.39393939],0
s2,1,0.20959,1.574255,[11 81] ; [2 5],[12.08080808 79.91919192] ; [0.91919192 6.08080808],0
n5,1,0.22838,1.45092,[59 31] ; [3 4],[57.5257732 32.4742268] ; [4.4742268 2.5257732],0
s3,1,0.274572,1.193762,[22 69] ; [3 4],[23.21428571 67.78571429] ; [1.78571429 5.21428571],0
s5,1,0.281528,1.159699,[ 5 84] ; [1 5],[ 5.62105263 83.37894737] ; [0.37894737 5.62105263],0
n6,1,0.326343,0.963354,[47 43] ; [5 2],[48.24742268 41.75257732] ; [3.75257732 3.24742268],0
b3,1,0.328068,0.956509,[25 34] ; [1 4],[23.96875 35.03125] ; [2.03125 2.96875],0
b2,1,0.328068,0.956509,[25 34] ; [1 4],[23.96875 35.03125] ; [2.03125 2.96875],0
d4,1,0.338789,0.915008,[63 29] ; [6 1],[64.12121212 27.87878788] ; [4.87878788 2.12121212],0
a4,1,0.361744,0.83183,[36 55] ; [4 3],[37.14285714 53.85714286] ; [2.85714286 4.14285714],0
a5,1,0.441728,0.59179,[52 40] ; [5 2],[52.96969697 39.03030303] ; [4.03030303 2.96969697],0
p7,1,0.461688,0.5418,[24 65] ; [1 6],[23.17708333 65.82291667] ; [1.82291667 5.17708333],0
p9,1,0.52921,0.395908,[39 48] ; [4 3],[39.79787234 47.20212766] ; [3.20212766 3.79787234],0
d5,1,0.543258,0.369535,[55 37] ; [5 2],[55.75757576 36.24242424] ; [4.24242424 2.75757576],0
v4,1,0.550214,0.356935,[62 29] ; [4 3],[61.28571429 29.71428571] ; [4.71428571 2.28571429],0
a3,1,0.602968,0.270543,[56 35] ; [5 2],[56.64285714 34.35714286] ; [4.35714286 2.64285714],0
n4,1,0.602968,0.270543,[56 35] ; [5 2],[56.64285714 34.35714286] ; [4.35714286 2.64285714],0
r4,1,0.634454,0.226069,[48 44] ; [3 4],[47.39393939 44.60606061] ; [3.60606061 3.39393939],0
p8,1,0.723084,0.125557,[18 73] ; [1 6],[17.64285714 73.35714286] ; [1.35714286 5.64285714],0
b5,1,0.757281,0.095514,[45 47] ; [3 4],[44.60606061 47.39393939] ; [3.39393939 3.60606061],0
p4,1,0.762834,0.09106,[17 73] ; [1 6],[16.70103093 73.29896907] ; [1.29896907 5.70103093],0
r1,1,0.779171,0.078624,[47 44] ; [4 3],[47.35714286 43.64285714] ; [3.64285714 3.35714286],0
n3,1,0.80579,0.060448,[22 17] ; [2 2],[21.76744186 17.23255814] ; [2.23255814 1.76744186],0
r3,1,0.811124,0.05711,[61 30] ; [5 2],[61.28571429 29.71428571] ; [4.71428571 2.28571429],0
r2,1,0.82311,0.049973,[70 18] ; [5 1],[70.21276596 17.78723404] ; [4.78723404 1.21276596],0
n1,1,0.855035,0.033379,[19 23] ; [2 2],[19.17391304 22.82608696] ; [1.82608696 2.17391304],0
u2,1,0.905841,0.013992,[16 19] ; [1 1],[16.08108108 18.91891892] ; [0.91891892 1.08108108],0
p11,1,0.930138,0.007686,[41 51] ; [3 4],[40.88888889 51.11111111] ; [3.11111111 3.88888889],0
a7,1,0.954977,0.003188,[51 40] ; [4 3],[51.07142857 39.92857143] ; [3.92857143 3.07142857],0
