Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.006215,7.486767,[48 65] ; [12  3],[52.96875 60.03125] ; [7.03125 7.96875],0
s6,1,0.01595,5.808403,[48 64] ; [12  4],[52.5 59.5] ; [7.5 8.5],0
p3,1,0.026449,4.926429,[32 80] ; [9 7],[35.875 76.125] ; [ 5.125 10.875],0
p4,1,0.042809,4.102945,[40 71] ; [10  6],[43.7007874 67.2992126] ; [6.2992126 9.7007874],0
r3,1,0.054018,3.712137,[102  10] ; [12  4],[99.75 12.25] ; [14.25  1.75],0
p11,1,0.076784,3.131703,[62 51] ; [ 5 11],[58.68992248 54.31007752] ; [8.31007752 7.68992248],0
s2,1,0.105299,2.623395,[36 76] ; [8 7],[38.80314961 73.19685039] ; [5.19685039 9.80314961],0
v2,1,0.115527,2.476933,[50 59] ; [ 4 12],[47.088 61.912] ; [6.912 9.088],0
s7,1,0.116646,2.461792,[31 75] ; [7 7],[33.56666667 72.43333333] ; [4.43333333 9.56666667],0
d3,1,0.14411,2.13351,[63 50] ; [12  4],[65.69767442 47.30232558] ; [9.30232558 6.69767442],0
d5,1,0.159609,1.977923,[80 33] ; [14  2],[82.34108527 30.65891473] ; [11.65891473  4.34108527],0
n1,1,0.167327,1.906733,[14 24] ; [4 2],[15.54545455 22.45454545] ; [2.45454545 3.54545455],0
p2,1,0.182224,1.779391,[65 48] ; [12  4],[67.4496124 45.5503876] ; [9.5503876 6.4496124],0
a6,1,0.212547,1.553993,[68 45] ; [7 9],[65.69767442 47.30232558] ; [9.30232558 6.69767442],0
d4,1,0.225319,1.470169,[85 26] ; [10  6],[83.03149606 27.96850394] ; [11.96850394  4.03149606],0
p8,1,0.239033,1.386286,[33 80] ; [7 9],[35.03875969 77.96124031] ; [ 4.96124031 11.03875969],0
n3,1,0.243022,1.362981,[21 15] ; [5 1],[22.28571429 13.71428571] ; [3.71428571 2.28571429],0
b4,1,0.307368,1.04195,[78 35] ; [9 7],[76.20930233 36.79069767] ; [10.79069767  5.20930233],0
p6,1,0.385417,0.753352,[18 93] ; [ 4 12],[19.22834646 91.77165354] ; [ 2.77165354 13.22834646],0
s8,1,0.430319,0.621963,[25 87] ; [ 5 11],[26.25 85.75] ; [ 3.75 12.25],0
r2,1,0.45512,0.557869,[104   8] ; [14  2],[103.25   8.75] ; [14.75  1.25],0
s1,1,0.45512,0.557869,[  8 104] ; [ 2 14],[  8.75 103.25] ; [ 1.25 14.75],0
n4,1,0.548576,0.359874,[79 34] ; [10  6],[77.96124031 35.03875969] ; [11.03875969  4.96124031],0
p7,1,0.549644,0.357955,[50 60] ; [ 6 10],[48.88888889 61.11111111] ; [7.11111111 8.88888889],0
p1,1,0.551184,0.3552,[  9 103] ; [ 2 14],[  9.625 102.375] ; [ 1.375 14.625],0
a2,1,0.551794,0.354114,[21 92] ; [ 2 14],[20.14728682 92.85271318] ; [ 2.85271318 13.14728682],0
u1,1,0.554114,0.349999,[15 98] ; [ 3 13],[15.76744186 97.23255814] ; [ 2.23255814 13.76744186],0
b5,1,0.56502,0.331087,[62 51] ; [10  6],[63.06976744 49.93023256] ; [8.93023256 7.06976744],0
n5,1,0.569919,0.322818,[65 48] ; [8 8],[63.94573643 49.05426357] ; [9.05426357 6.94573643],0
a4,1,0.580912,0.304762,[43 69] ; [ 5 11],[42. 70.] ; [ 6. 10.],0
v1,1,0.61167,0.25775,[42 71] ; [7 9],[42.92248062 70.07751938] ; [6.07751938 9.92248062],0
r4,1,0.701495,0.146921,[96 17] ; [13  3],[95.48062016 17.51937984] ; [13.51937984  2.48062016],0
n6,1,0.744542,0.106175,[73 40] ; [11  5],[73.58139535 39.41860465] ; [10.41860465  5.58139535],0
v3,1,0.776379,0.080679,[38 71] ; [ 5 11],[37.496 71.504] ; [ 5.504 10.496],0
a7,1,0.77844,0.079159,[74 38] ; [10  6],[73.5 38.5] ; [10.5  5.5],0
d2,1,0.788865,0.071709,[53 59] ; [7 9],[52.5 59.5] ; [7.5 8.5],0
p10,1,0.806417,0.06005,[31 80] ; [ 4 12],[30.59055118 80.40944882] ; [ 4.40944882 11.59055118],0
d1,1,0.81634,0.053942,[53 60] ; [8 8],[53.43410853 59.56589147] ; [7.56589147 8.43410853],0
a3,1,0.837796,0.041908,[67 45] ; [10  6],[67.375 44.625] ; [9.625 6.375],0
u2,1,0.877879,0.023611,[24 21] ; [3 3],[23.82352941 21.17647059] ; [3.17647059 2.82352941],0
b1,1,0.923282,0.009274,[65 48] ; [9 7],[64.82170543 48.17829457] ; [9.17829457 6.82170543],0
v4,1,0.927224,0.008343,[98 14] ; [13  2],[97.88976378 14.11023622] ; [13.11023622  1.88976378],0
s5,1,0.932843,0.007101,[22 90] ; [ 3 13],[21.875 90.125] ; [ 3.125 12.875],0
n2,1,0.966399,0.001775,[25 13] ; [4 2],[25.04545455 12.95454545] ; [3.95454545 2.04545455],0
a5,1,0.979494,0.000661,[71 42] ; [10  6],[70.95348837 42.04651163] ; [10.04651163  5.95348837],0
