Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.012782,6.19899,[1 4] ; [10  2],[3.23529412 1.76470588] ; [7.76470588 4.23529412],0
n6,1,0.073638,3.2,[1 3] ; [9 3],[2.5 1.5] ; [7.5 4.5],0
p11,1,0.073989,3.192222,[2 3] ; [10  2],[3.52941176 1.47058824] ; [8.47058824 3.52941176],0
r4,1,0.079008,3.085185,[1 4] ; [8 4],[2.64705882 2.35294118] ; [6.35294118 5.64705882],0
d5,1,0.079008,3.085185,[1 4] ; [8 4],[2.64705882 2.35294118] ; [6.35294118 5.64705882],0
r3,1,0.11863,2.435317,[3 2] ; [11  1],[4.11764706 0.88235294] ; [9.88235294 2.11764706],0
b5,1,0.149073,2.081713,[4 1] ; [5 7],[2.64705882 2.35294118] ; [6.35294118 5.64705882],0
n5,1,0.149073,2.081713,[1 4] ; [7 5],[2.35294118 2.64705882] ; [5.64705882 6.35294118],0
n4,1,0.149073,2.081713,[1 4] ; [7 5],[2.35294118 2.64705882] ; [5.64705882 6.35294118],0
s2,1,0.168843,1.893182,[3 2] ; [3 9],[1.76470588 3.23529412] ; [4.23529412 7.76470588],0
s6,1,0.210075,1.570909,[2 3] ; [8 3],[3.125 1.875] ; [6.875 4.125],0
v1,1,0.252136,1.311429,[1 4] ; [6 6],[2.05882353 2.94117647] ; [4.94117647 7.05882353],0
v2,1,0.252136,1.311429,[1 4] ; [6 6],[2.05882353 2.94117647] ; [4.94117647 7.05882353],0
s1,1,0.301409,1.067949,[2 3] ; [ 2 10],[1.17647059 3.82352941] ; [2.82352941 9.17647059],0
r1,1,0.308709,1.03619,[2 3] ; [8 4],[2.94117647 2.05882353] ; [7.05882353 4.94117647],0
b1,1,0.394344,0.725505,[1 4] ; [5 7],[1.76470588 3.23529412] ; [4.23529412 7.76470588],0
u2,1,0.465209,0.533333,[2 1] ; [2 3],[1.5 1.5] ; [2.5 2.5],0
b4,1,0.490168,0.476157,[2 3] ; [7 5],[2.64705882 2.35294118] ; [6.35294118 5.64705882],0
a3,1,0.490168,0.476157,[2 3] ; [7 5],[2.64705882 2.35294118] ; [6.35294118 5.64705882],0
v3,1,0.536268,0.3825,[2 3] ; [3 9],[1.47058824 3.52941176] ; [3.52941176 8.47058824],0
d4,1,0.582493,0.302222,[4 1] ; [8 4],[3.52941176 1.47058824] ; [8.47058824 3.52941176],0
p7,1,0.582493,0.302222,[4 1] ; [8 4],[3.52941176 1.47058824] ; [8.47058824 3.52941176],0
s3,1,0.70663,0.141667,[2 3] ; [6 6],[2.35294118 2.64705882] ; [5.64705882 6.35294118],0
a6,1,0.70663,0.141667,[3 2] ; [6 6],[2.64705882 2.35294118] ; [6.35294118 5.64705882],0
d2,1,0.70663,0.141667,[2 3] ; [6 6],[2.35294118 2.64705882] ; [5.64705882 6.35294118],0
d3,1,0.70663,0.141667,[2 3] ; [6 6],[2.35294118 2.64705882] ; [5.64705882 6.35294118],0
n2,1,0.709388,0.138889,[1 2] ; [1 1],[1.2 1.8] ; [0.8 1.2],0
a5,1,0.793258,0.068687,[3 2] ; [8 4],[3.23529412 1.76470588] ; [7.76470588 4.23529412],0
d1,1,0.824745,0.049038,[1 4] ; [3 9],[1.17647059 3.82352941] ; [2.82352941 9.17647059],0
p5,1,0.86952,0.026984,[1 4] ; [ 2 10],[0.88235294 4.11764706] ; [2.11764706 9.88235294],0
a7,1,0.949272,0.004048,[3 2] ; [7 5],[2.94117647 2.05882353] ; [7.05882353 4.94117647],0
p3,1,0.949272,0.004048,[3 2] ; [7 5],[2.94117647 2.05882353] ; [7.05882353 4.94117647],0
p4,1,0.949272,0.004048,[3 2] ; [7 5],[2.94117647 2.05882353] ; [7.05882353 4.94117647],0
p6,1,0.949272,0.004048,[2 3] ; [5 7],[2.05882353 2.94117647] ; [4.94117647 7.05882353],0
r2,1,0.949272,0.004048,[3 2] ; [7 5],[2.94117647 2.05882353] ; [7.05882353 4.94117647],0
