Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,40.146174,[59 44] ; [ 7 64],[39.06896552 63.93103448] ; [26.93103448 44.06896552],1
b1,1,0.548322,0.360332,[53 51] ; [40 32],[54.95454545 49.04545455] ; [38.04545455 33.95454545],0
s2,1,0.567,0.327728,[42 62] ; [26 46],[40.18181818 63.81818182] ; [27.81818182 44.18181818],0
s7,1,0.570083,0.322544,[32 65] ; [19 47],[30.34969325 66.65030675] ; [20.65030675 45.34969325],0
n3,1,0.582013,0.302991,[25 17] ; [17 15],[23.83783784 18.16216216] ; [18.16216216 13.83783784],0
v3,1,0.640179,0.218508,[31 68] ; [19 49],[29.64071856 69.35928144] ; [20.35928144 47.64071856],0
s8,1,0.775272,0.081502,[28 76] ; [18 54],[27.18181818 76.81818182] ; [18.81818182 53.18181818],0
b2,1,0.777323,0.079981,[16 37] ; [11 29],[15.38709677 37.61290323] ; [11.61290323 28.38709677],0
b3,1,0.777323,0.079981,[16 37] ; [11 29],[15.38709677 37.61290323] ; [11.61290323 28.38709677],0
p12,1,0.796768,0.066323,[  2 102] ; [ 1 70],[  1.78285714 102.21714286] ; [ 1.21714286 69.78285714],0
s4,1,0.844301,0.038571,[20 84] ; [13 59],[19.5 84.5] ; [13.5 58.5],0
s3,1,0.855828,0.03301,[49 55] ; [32 38],[48.4137931 55.5862069] ; [32.5862069 37.4137931],0
v1,1,0.860458,0.030902,[40 64] ; [26 44],[39.44827586 64.55172414] ; [26.55172414 43.44827586],0
p10,1,0.899769,0.015864,[46 56] ; [30 38],[45.6 56.4] ; [30.4 37.6],0
b5,1,0.909311,0.012975,[63 41] ; [43 29],[62.63636364 41.36363636] ; [43.36363636 28.63636364],0
p4,1,0.923318,0.009265,[37 66] ; [25 46],[36.70114943 66.29885057] ; [25.29885057 45.70114943],0
p3,1,0.931014,0.007494,[28 75] ; [20 52],[28.25142857 74.74857143] ; [19.74857143 52.25142857],0
