Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,243.799368,[31 76] ; [561  52],[87.97777778 19.02222222] ; [504.02222222 108.97777778],1
p11,1,0.0,50.269505,[57 51] ; [512 104],[84.87845304 23.12154696] ; [484.12154696 131.87845304],1
p2,1,0.0,44.890184,[67 41] ; [537  75],[90.6 17.4] ; [513.4  98.6],1
n5,1,2e-06,23.145262,[59 49] ; [470 142],[79.35 28.65] ; [449.65 162.35],1
b1,1,2e-06,22.315396,[63 45] ; [212 404],[41.02209945 66.97790055] ; [233.97790055 382.02209945],1
s8,1,4e-06,21.308842,[27 79] ; [305 309],[48.87777778 57.12222222] ; [283.12222222 330.87777778],1
p4,1,8e-06,19.86409,[44 62] ; [394 218],[64.66295265 41.33704735] ; [373.33704735 238.66295265],1
v1,1,3.3e-05,17.246237,[40 68] ; [350 247],[59.74468085 48.25531915] ; [330.25531915 266.74468085],1
r4,1,4.2e-05,16.759648,[88 20] ; [575  41],[98.90055249  9.09944751] ; [564.09944751  51.90055249],1
n6,1,5.3e-05,16.320909,[77 31] ; [531  82],[91.07350902 16.92649098] ; [516.92649098  96.07350902],1
p7,1,9.8e-05,15.182364,[50 56] ; [400 198],[67.75568182 38.24431818] ; [382.24431818 215.75568182],1
p6,1,0.000165,14.189332,[22 82] ; [246 361],[39.20112518 64.79887482] ; [228.79887482 378.20112518],1
s6,1,0.000207,13.768409,[56 50] ; [431 176],[72.40112202 33.59887798] ; [414.59887798 192.40112202],1
s7,1,0.000237,13.509516,[34 68] ; [315 279],[51.14655172 50.85344828] ; [297.85344828 296.14655172],1
s5,1,0.000505,12.096055,[21 83] ; [223 366],[36.61760462 67.38239538] ; [207.38239538 381.61760462],1
s2,1,0.000518,12.049837,[40 66] ; [343 270],[56.46453408 49.53546592] ; [326.53546592 286.46453408],1
p3,1,0.000629,11.689171,[38 69] ; [328 286],[54.31622746 52.68377254] ; [311.68377254 302.31622746],1
p8,1,0.000639,11.658587,[41 67] ; [339 269],[57.31843575 50.68156425] ; [322.68156425 285.31843575],1
n4,1,0.001433,10.162497,[70 38] ; [485 130],[82.90456432 25.09543568] ; [472.09543568 142.90456432],0
p5,1,0.002186,9.386609,[  3 105] ; [ 79 531],[12.33426184 95.66573816] ; [ 69.66573816 540.33426184],0
s3,1,0.003237,8.668774,[47 61] ; [359 252],[60.98470097 47.01529903] ; [345.01529903 265.98470097],0
d3,1,0.006689,7.354581,[73 35] ; [489 127],[83.83425414 24.16574586] ; [478.16574586 137.83425414],0
a5,1,0.007792,7.080744,[72 36] ; [483 133],[82.79005525 25.20994475] ; [472.20994475 143.79005525],0
a3,1,0.01386,6.055951,[71 37] ; [471 142],[81.18723994 26.81276006] ; [460.81276006 152.18723994],0
r2,1,0.018125,5.584015,[98  9] ; [588  21],[102.51675978   4.48324022] ; [583.48324022  25.51675978],0
a8,1,0.024841,5.034932,[ 6 92] ; [ 81 480],[12.93778452 85.06221548] ; [ 74.06221548 486.93778452],0
