Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.000156,14.295903,[39 13] ; [12 23],[30.48275862 21.51724138] ; [20.51724138 14.48275862],1
v4,1,0.009126,6.797992,[51  1] ; [28  6],[47.76744186  4.23255814] ; [31.23255814  2.76744186],0
a6,1,0.014316,5.998707,[36 16] ; [15 20],[30.48275862 21.51724138] ; [20.51724138 14.48275862],0
r4,1,0.021771,5.264026,[46  6] ; [24 11],[41.83908046 10.16091954] ; [28.16091954  6.83908046],0
n3,1,0.03998,4.218752,[13  2] ; [9 8],[10.3125  4.6875] ; [11.6875  5.3125],0
p9,1,0.041783,4.143965,[42  9] ; [22 13],[37.95348837 13.04651163] ; [26.04651163  8.95348837],0
a2,1,0.047613,3.923606,[11 41] ; [ 2 33],[ 7.77011494 44.22988506] ; [ 5.22988506 29.77011494],0
b1,1,0.052797,3.750324,[16 36] ; [18 17],[20.32183908 31.67816092] ; [13.67816092 21.32183908],0
p4,1,0.052797,3.750324,[36 16] ; [17 18],[31.67816092 20.32183908] ; [21.32183908 13.67816092],0
n6,1,0.075711,3.154649,[44  8] ; [24 11],[40.64367816 11.35632184] ; [27.35632184  7.64367816],0
r2,1,0.076417,3.139499,[49  2] ; [29  5],[46.8  4.2] ; [31.2  2.8],0
d3,1,0.080422,3.05636,[39 13] ; [20 15],[35.26436782 16.73563218] ; [23.73563218 11.26436782],0
p2,1,0.086079,2.946209,[46  6] ; [26  9],[43.03448276  8.96551724] ; [28.96551724  6.03448276],0
d2,1,0.118434,2.437912,[18 34] ; [18 17],[21.51724138 30.48275862] ; [14.48275862 20.51724138],0
u2,1,0.144127,2.133333,[ 8 12] ; [8 4],[10. 10.] ; [6. 6.],0
u3,1,0.149443,2.077922,[15  5] ; [6 6],[13.125  6.875] ; [7.875 4.125],0
n2,1,0.152239,2.049673,[13  2] ; [11  6],[11.25  3.75] ; [12.75  4.25],0
s1,1,0.171116,1.873138,[ 2 50] ; [ 4 31],[ 3.5862069 48.4137931] ; [ 2.4137931 32.5862069],0
p5,1,0.171116,1.873138,[ 2 50] ; [ 4 31],[ 3.5862069 48.4137931] ; [ 2.4137931 32.5862069],0
p1,1,0.17535,1.836598,[ 4 48] ; [ 6 29],[ 5.97701149 46.02298851] ; [ 4.02298851 30.97701149],0
r3,1,0.180055,1.797174,[46  5] ; [28  7],[43.88372093  7.11627907] ; [30.11627907  4.88372093],0
