Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.002887,8.877368,[ 4 12] ; [38 19],[9.20547945 6.79452055] ; [32.79452055 24.20547945],0
p4,1,0.007265,7.206359,[ 6 10] ; [44 16],[10.52631579  5.47368421] ; [39.47368421 20.52631579],0
p7,1,0.009991,6.636435,[7 9] ; [44 13],[11.17808219  4.82191781] ; [39.82191781 17.17808219],0
p6,1,0.018815,5.518599,[ 3 13] ; [30 28],[7.13513514 8.86486486] ; [25.86486486 32.13513514],0
n5,1,0.020893,5.33566,[9 7] ; [50 10],[12.42105263  3.57894737] ; [46.57894737 13.42105263],0
s1,1,0.050439,3.826801,[ 2 14] ; [ 1 58],[ 0.64 15.36] ; [ 2.36 56.64],0
a6,1,0.062941,3.458144,[ 6 10] ; [38 22],[9.26315789 6.73684211] ; [34.73684211 25.26315789],0
u1,1,0.064877,3.40811,[ 1 15] ; [17 43],[ 3.78947368 12.21052632] ; [14.21052632 45.78947368],0
d5,1,0.066759,3.360973,[12  4] ; [55  5],[14.10526316  1.89473684] ; [52.89473684  7.10526316],0
a7,1,0.074412,3.182906,[8 8] ; [44 16],[10.94736842  5.05263158] ; [41.05263158 18.94736842],0
a2,1,0.102136,2.671875,[ 1 15] ; [15 45],[ 3.36842105 12.63157895] ; [12.63157895 47.36842105],0
n4,1,0.104655,2.633131,[9 7] ; [46 14],[11.57894737  4.42105263] ; [43.42105263 16.57894737],0
d1,1,0.122318,2.387391,[7 9] ; [39 21],[9.68421053 6.31578947] ; [36.31578947 23.68421053],0
p3,1,0.1567,2.005783,[7 9] ; [38 22],[9.47368421 6.52631579] ; [35.52631579 24.47368421],0
v3,1,0.162964,1.946504,[ 3 13] ; [22 37],[ 5.33333333 10.66666667] ; [19.66666667 39.33333333],0
s7,1,0.164861,1.929064,[6 7] ; [40 20],[8.19178082 4.80821918] ; [37.80821918 22.19178082],0
b4,1,0.172475,1.861296,[ 6 10] ; [34 26],[8.42105263 7.57894737] ; [31.57894737 28.42105263],0
n6,1,0.17802,1.814079,[12  4] ; [53  7],[13.68421053  2.31578947] ; [51.31578947  8.68421053],0
a4,1,0.213366,1.548441,[10  6] ; [27 33],[7.78947368 8.21052632] ; [29.21052632 30.78947368],0
s2,1,0.220394,1.501804,[13  2] ; [42 17],[11.14864865  3.85135135] ; [43.85135135 15.14864865],0
d3,1,0.252869,1.307381,[10  6] ; [46 14],[11.78947368  4.21052632] ; [44.21052632 15.78947368],0
a3,1,0.252869,1.307381,[10  6] ; [46 14],[11.78947368  4.21052632] ; [44.21052632 15.78947368],0
u3,1,0.260452,1.266353,[5 1] ; [8 6],[3.9 2.1] ; [9.1 4.9],0
n3,1,0.279642,1.168831,[6 2] ; [5 5],[4.88888889 3.11111111] ; [6.11111111 3.88888889],0
r4,1,0.282285,1.156056,[14  2] ; [57  3],[14.94736842  1.05263158] ; [56.05263158  3.94736842],0
v4,1,0.291585,1.112288,[14  2] ; [56  3],[14.93333333  1.06666667] ; [55.06666667  3.93333333],0
b2,1,0.340156,0.909843,[2 9] ; [11 22],[3.25 7.75] ; [ 9.75 23.25],0
b3,1,0.340156,0.909843,[2 9] ; [11 22],[3.25 7.75] ; [ 9.75 23.25],0
n1,1,0.387094,0.748052,[4 4] ; [3 7],[3.11111111 4.88888889] ; [3.88888889 6.11111111],0
u2,1,0.394305,0.725624,[1 5] ; [5 9],[1.8 4.2] ; [4.2 9.8],0
d4,1,0.444859,0.583717,[12  4] ; [50 10],[13.05263158  2.94736842] ; [48.94736842 11.05263158],0
p9,1,0.465829,0.531854,[14  1] ; [51  8],[13.17567568  1.82432432] ; [51.82432432  7.17567568],0
p11,1,0.51583,0.422222,[11  5] ; [46 14],[12.  4.] ; [45. 15.],0
a5,1,0.51583,0.422222,[11  5] ; [46 14],[12.  4.] ; [45. 15.],0
b5,1,0.60429,0.268574,[9 7] ; [38 22],[9.89473684 6.10526316] ; [37.10526316 22.89473684],0
r3,1,0.604582,0.268141,[15  1] ; [57  2],[15.36  0.64] ; [56.64  2.36],0
p1,1,0.608579,0.26225,[ 2 14] ; [ 5 55],[ 1.47368421 14.52631579] ; [ 5.52631579 54.47368421],0
s6,1,0.613941,0.254476,[11  3] ; [48  9],[11.63380282  2.36619718] ; [47.36619718  9.63380282],0
d2,1,0.656742,0.197505,[7 9] ; [30 30],[7.78947368 8.21052632] ; [29.21052632 30.78947368],0
s3,1,0.66775,0.184246,[12  4] ; [41 18],[11.30666667  4.69333333] ; [41.69333333 17.30666667],0
s8,1,0.67455,0.176326,[10  6] ; [34 26],[9.26315789 6.73684211] ; [34.73684211 25.26315789],0
b1,1,0.786239,0.073548,[7 9] ; [24 36],[6.52631579 9.47368421] ; [24.47368421 35.52631579],0
r1,1,0.799288,0.064653,[13  3] ; [47 13],[12.63157895  3.36842105] ; [47.36842105 12.63157895],0
n2,1,0.799846,0.064286,[6 2] ; [8 2],[6.22222222 1.77777778] ; [7.77777778 2.22222222],0
r2,1,0.842297,0.039583,[15  1] ; [57  3],[15.15789474  0.84210526] ; [56.84210526  3.15789474],0
a8,1,0.874545,0.024929,[ 1 15] ; [ 4 50],[ 1.14285714 14.85714286] ; [ 3.85714286 50.14285714],0
p10,1,0.876489,0.024156,[13  2] ; [52  7],[13.17567568  1.82432432] ; [51.82432432  7.17567568],0
v2,1,0.885944,0.020575,[9 7] ; [32 27],[8.74666667 7.25333333] ; [32.25333333 26.74666667],0
s5,1,0.903439,0.014718,[8 6] ; [33 23],[8.2 5.8] ; [32.8 23.2],0
