Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,170.65593,[205  78] ; [ 37 204],[130.69847328 152.30152672] ; [111.30152672 129.69847328],1
d3,1,0.0,139.348284,[249  35] ; [ 92 148],[184.81679389  99.18320611] ; [156.18320611  83.81679389],1
d4,1,0.0,131.465604,[277   6] ; [138 104],[223.7047619  59.2952381] ; [191.2952381  50.7047619],1
d5,1,0.0,126.393791,[276   8] ; [137 104],[223.41333333  60.58666667] ; [189.58666667  51.41333333],1
a2,1,0.0,59.800828,[ 96 188] ; [ 15 227],[ 59.93155894 224.06844106] ; [ 51.06844106 190.93155894],1
a5,1,0.0,57.445314,[237  47] ; [128 114],[197.07224335  86.92775665] ; [167.92775665  74.07224335],1
u1,1,0.0,56.321169,[ 74 210] ; [  6 236],[ 43.19391635 240.80608365] ; [ 36.80608365 205.19391635],1
a4,1,0.0,55.267876,[162 121] ; [ 60 180],[120.12619503 162.87380497] ; [101.87380497 138.12619503],1
a3,1,0.0,37.315382,[223  61] ; [128 112],[190.23664122  93.76335878] ; [160.76335878  79.23664122],1
r1,1,1.2e-05,19.148679,[241  41] ; [167  73],[220.4137931  61.5862069] ; [187.5862069  52.4137931],1
p4,1,0.000893,11.037649,[172 111] ; [111 129],[153.13384321 129.86615679] ; [129.86615679 110.13384321],1
s8,1,0.001097,10.656586,[122 162] ; [ 70 170],[104.0610687 179.9389313] ; [ 87.9389313 152.0610687],0
a6,1,0.003951,8.306327,[204  80] ; [145  97],[188.43346008  95.56653992] ; [160.56653992  81.43346008],0
p3,1,0.006776,7.331507,[139 144] ; [ 90 151],[123.67748092 159.32251908] ; [105.32251908 135.67748092],0
p6,1,0.007842,7.069109,[112 169] ; [ 68 169],[ 97.64478764 183.35521236] ; [ 82.35521236 154.64478764],0
s2,1,0.008462,6.933022,[147 136] ; [ 97 143],[132.03059273 150.96940727] ; [111.96940727 128.03059273],0
a7,1,0.010476,6.55219,[214  70] ; [157  84],[200.69333333  83.30666667] ; [170.30666667  70.69333333],0
n4,1,0.011449,6.394249,[214  69] ; [158  83],[200.90839695  82.09160305] ; [171.09160305  69.90839695],0
s7,1,0.012053,6.303091,[130 144] ; [ 84 147],[116.11089109 157.88910891] ; [ 97.88910891 133.11089109],0
s5,1,0.01273,6.206247,[ 99 173] ; [ 61 173],[ 86.00790514 185.99209486] ; [ 73.99209486 160.00790514],0
s6,1,0.034938,4.448213,[190  90] ; [139  97],[178.52713178 101.47286822] ; [150.47286822  85.52713178],0
v2,1,0.037786,4.314641,[121 156] ; [ 80 151],[109.6003937 167.3996063] ; [ 91.3996063 139.6003937],0
p8,1,0.050346,3.829885,[145 137] ; [101 135],[133.92277992 148.07722008] ; [112.07722008 123.92277992],0
b4,1,0.072527,3.224881,[170 114] ; [126 116],[159.81749049 124.18250951] ; [136.18250951 105.81749049],0
b3,1,0.083805,2.989517,[ 69 104] ; [41 94],[ 61.78571429 111.21428571] ; [48.21428571 86.78571429],0
b2,1,0.083805,2.989517,[ 69 104] ; [41 94],[ 61.78571429 111.21428571] ; [48.21428571 86.78571429],0
r3,1,0.088208,2.906771,[268  15] ; [219  22],[263.01717557  19.98282443] ; [223.98282443  17.01717557],0
n2,1,0.09613,2.768595,[50 26] ; [51 14],[54.43971631 21.56028369] ; [46.56028369 18.43971631],0
p10,1,0.099919,2.706841,[224  59] ; [173  64],[216.05961538  66.94038462] ; [180.94038462  56.05961538],0
u2,1,0.123072,2.37778,[35 25] ; [52 61],[30.1734104 29.8265896] ; [56.8265896 56.1734104],0
r4,1,0.137525,2.205434,[259  25] ; [211  31],[253.76425856  30.23574144] ; [216.23574144  25.76425856],0
u4,1,0.146973,2.103388,[  5 279] ; [  1 241],[  3.23954373 280.76045627] ; [  2.76045627 239.23954373],0
n6,1,0.221918,1.491922,[232  50] ; [188  53],[226.46271511  55.53728489] ; [193.53728489  47.46271511],0
u3,1,0.251358,1.315743,[40 21] ; [64 49],[36.45977011 24.54022989] ; [67.54022989 45.45977011],0
s3,1,0.322952,0.976953,[159 125] ; [124 116],[153.38167939 130.61832061] ; [129.61832061 110.38167939],0
n3,1,0.328351,0.95539,[49 25] ; [48 17],[51.64028777 22.35971223] ; [45.35971223 19.64028777],0
n5,1,0.340065,0.910185,[202  80] ; [162  77],[197.02111324  84.97888676] ; [166.97888676  72.02111324],0
p7,1,0.364898,0.820966,[169 109] ; [133 101],[163.9765625 114.0234375] ; [138.0234375  95.9765625],0
p9,1,0.36792,0.810678,[230  52] ; [185  51],[225.92664093  56.07335907] ; [189.07335907  46.92664093],0
p5,1,0.436696,0.604948,[ 24 259] ; [ 16 224],[ 21.64435946 261.35564054] ; [ 18.35564054 221.64435946],0
p12,1,0.513316,0.427301,[ 14 268] ; [  9 229],[ 12.47307692 269.52692308] ; [ 10.52692308 227.47307692],0
n1,1,0.541596,0.372589,[34 43] ; [25 39],[32.21985816 44.78014184] ; [26.78014184 37.21985816],0
s1,1,0.557124,0.344709,[  8 273] ; [  9 230],[  9.18653846 271.81346154] ; [  7.81346154 231.18653846],0
p2,1,0.627175,0.235911,[230  53] ; [191  49],[227.80688337  55.19311663] ; [193.19311663  46.80688337],0
b5,1,0.630134,0.23188,[176 108] ; [145  97],[173.31558935 110.68441065] ; [147.68441065  94.31558935],0
a8,1,0.703047,0.145321,[ 30 230] ; [ 29 200],[ 31.37014315 228.62985685] ; [ 27.62985685 201.37014315],0
s4,1,0.718984,0.129468,[ 57 222] ; [ 46 194],[ 55.3699422 223.6300578] ; [ 47.6300578 192.3699422],0
b1,1,0.891143,0.01873,[111 173] ; [ 96 146],[111.76425856 172.23574144] ; [ 95.23574144 146.76425856],0
p11,1,0.896136,0.017042,[211  73] ; [181  61],[211.65019011  72.34980989] ; [180.34980989  61.65019011],0
a1,1,0.929556,0.007815,[  9 275] ; [  8 234],[  9.17870722 274.82129278] ; [  7.82129278 234.17870722],0
v4,1,0.939163,0.005825,[267  16] ; [227  14],[266.79770992  16.20229008] ; [227.20229008  13.79770992],0
v1,1,0.956264,0.003008,[122 156] ; [103 133],[121.692607 156.307393] ; [103.307393 132.692607],0
p1,1,0.974934,0.000987,[ 20 264] ; [ 17 222],[ 20.0917782 263.9082218] ; [ 16.9082218 222.0917782],0
