Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0202,5.394495,[ 6 87] ; [3 8],[ 8.04807692 84.95192308] ; [ 0.95192308 10.04807692],0
d2,1,0.025874,4.964405,[40 53] ; [8 2],[43.33980583 49.66019417] ; [4.66019417 5.33980583],0
d5,1,0.048071,3.9075,[57 37] ; [10  1],[59.98095238 34.01904762] ; [7.01904762 3.98095238],0
a4,1,0.048418,3.895413,[31 62] ; [7 4],[33.98076923 59.01923077] ; [4.01923077 6.98076923],0
a8,1,0.053396,3.731489,[ 4 84] ; [2 8],[ 5.3877551 82.6122449] ; [0.6122449 9.3877551],0
p10,1,0.059245,3.55839,[19 75] ; [5 6],[21.48571429 72.51428571] ; [2.51428571 8.48571429],0
p11,1,0.067088,3.352877,[41 53] ; [8 3],[43.86666667 50.13333333] ; [5.13333333 5.86666667],0
s7,1,0.080935,3.046027,[13 73] ; [4 7],[15.07216495 70.92783505] ; [1.92783505 9.07216495],0
v2,1,0.157205,2.000908,[30 61] ; [6 5],[32.11764706 58.88235294] ; [3.88235294 7.11764706],0
s8,1,0.162833,1.947721,[ 6 88] ; [2 9],[ 7.16190476 86.83809524] ; [ 0.83809524 10.16190476],0
n2,1,0.187047,1.740724,[20 21] ; [4 1],[21.39130435 19.60869565] ; [2.60869565 2.39130435],0
p6,1,0.212787,1.552365,[12 79] ; [3 8],[13.38235294 77.61764706] ; [1.61764706 9.38235294],0
n6,1,0.219681,1.506456,[49 43] ; [8 3],[50.91262136 41.08737864] ; [6.08737864 4.91262136],0
n3,1,0.224686,1.474188,[20 19] ; [4 1],[21.27272727 17.72727273] ; [2.72727273 2.27272727],0
d4,1,0.243963,1.35755,[57 36] ; [8 2],[58.68932039 34.31067961] ; [6.31067961 3.68932039],0
d1,1,0.297989,1.083172,[36 58] ; [6 5],[37.6 56.4] ; [4.4 6.6],0
b4,1,0.298566,1.080587,[53 41] ; [8 3],[54.60952381 39.39047619] ; [6.39047619 4.60952381],0
u1,1,0.30119,1.06892,[ 8 86] ; [2 9],[ 8.95238095 85.04761905] ; [1.04761905 9.95238095],0
n5,1,0.305755,1.048925,[44 49] ; [7 4],[45.60576923 47.39423077] ; [5.39423077 5.60576923],0
b1,1,0.356188,0.851288,[46 48] ; [7 4],[47.44761905 46.55238095] ; [5.55238095 5.44761905],0
v4,1,0.38098,0.767536,[69 22] ; [7 4],[67.80392157 23.19607843] ; [8.19607843 2.80392157],0
b5,1,0.429544,0.624055,[46 48] ; [4 7],[44.76190476 49.23809524] ; [5.23809524 5.76190476],0
r2,1,0.430641,0.621093,[74 17] ; [10  1],[74.94117647 16.05882353] ; [9.05882353 1.94117647],0
s3,1,0.455379,0.557229,[24 69] ; [4 7],[25.03846154 67.96153846] ; [2.96153846 8.03846154],0
n4,1,0.458737,0.548974,[57 36] ; [8 3],[58.125 34.875] ; [6.875 4.125],0
v1,1,0.492986,0.470002,[25 69] ; [4 7],[25.96190476 68.03809524] ; [3.03809524 7.96190476],0
r3,1,0.503833,0.446854,[65 28] ; [8 2],[65.91262136 27.08737864] ; [7.08737864 2.91262136],0
p4,1,0.507226,0.439787,[25 68] ; [4 7],[25.93269231 67.06730769] ; [3.06730769 7.93269231],0
u3,1,0.533324,0.388055,[18 26] ; [1 3],[17.41666667 26.58333333] ; [1.58333333 2.41666667],0
a3,1,0.533826,0.387104,[50 43] ; [7 4],[50.97115385 42.02884615] ; [6.02884615 4.97115385],0
p3,1,0.5684,0.325366,[24 68] ; [2 9],[23.22330097 68.77669903] ; [2.77669903 8.22330097],0
r1,1,0.588288,0.293025,[60 33] ; [8 3],[60.80769231 32.19230769] ; [7.19230769 3.80769231],0
a1,1,0.610104,0.260023,[ 5 89] ; [ 1 10],[ 5.37142857 88.62857143] ; [ 0.62857143 10.37142857],0
a2,1,0.617101,0.249963,[12 82] ; [2 9],[12.53333333 81.46666667] ; [1.46666667 9.53333333],0
u2,1,0.682842,0.166944,[20 24] ; [1 2],[19.65957447 24.34042553] ; [1.34042553 1.65957447],0
p8,1,0.683649,0.166048,[22 71] ; [2 9],[21.46153846 71.53846154] ; [2.53846154 8.46153846],0
p7,1,0.685501,0.163999,[36 56] ; [5 6],[36.62135922 55.37864078] ; [4.37864078 6.62135922],0
v3,1,0.706135,0.142169,[20 70] ; [3 8],[20.4950495 69.5049505] ; [2.5049505 8.4950495],0
s2,1,0.707484,0.140803,[13 80] ; [2 9],[13.41346154 79.58653846] ; [1.58653846 9.41346154],0
a7,1,0.72075,0.127775,[52 41] ; [5 5],[51.46601942 41.53398058] ; [5.53398058 4.46601942],0
r4,1,0.743592,0.106994,[55 39] ; [7 4],[55.5047619 38.4952381] ; [6.4952381 4.5047619],0
a6,1,0.794718,0.067698,[56 38] ; [7 4],[56.4 37.6] ; [6.6 4.4],0
p2,1,0.82696,0.047787,[48 46] ; [6 5],[48.34285714 45.65714286] ; [5.65714286 5.34285714],0
b3,1,0.842305,0.039579,[19 37] ; [3 5],[19.25 36.75] ; [2.75 5.25],0
b2,1,0.842305,0.039579,[19 37] ; [3 5],[19.25 36.75] ; [2.75 5.25],0
d3,1,0.879252,0.023079,[49 45] ; [6 5],[49.23809524 44.76190476] ; [5.76190476 5.23809524],0
s1,1,0.95652,0.002973,[ 8 85] ; [ 1 10],[ 8.04807692 84.95192308] ; [ 0.95192308 10.04807692],0
a5,1,0.961057,0.002384,[52 42] ; [6 5],[51.92380952 42.07619048] ; [6.07619048 4.92380952],0
