Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.001212,10.472074,[30  2] ; [60 34],[22.85714286  9.14285714] ; [67.14285714 26.85714286],0
r3,1,0.006978,7.278542,[31  1] ; [69 23],[25.80645161  6.19354839] ; [74.19354839 17.80645161],0
n4,1,0.035155,4.437611,[27  5] ; [60 33],[22.272  9.728] ; [64.728 28.272],0
p7,1,0.036138,4.390572,[22 10] ; [43 48],[16.91056911 15.08943089] ; [48.08943089 42.91056911],0
v4,1,0.039343,4.245982,[30  1] ; [76 17],[26.5  4.5] ; [79.5 13.5],0
s6,1,0.053365,3.732441,[16 15] ; [30 63],[11.5 19.5] ; [34.5 58.5],0
p2,1,0.06053,3.522806,[27  5] ; [63 31],[22.85714286  9.14285714] ; [67.14285714 26.85714286],0
b3,1,0.075261,3.164383,[ 3 15] ; [21 32],[ 6.08450704 11.91549296] ; [17.91549296 35.08450704],0
b2,1,0.075261,3.164383,[ 3 15] ; [21 32],[ 6.08450704 11.91549296] ; [17.91549296 35.08450704],0
a3,1,0.139391,2.184671,[11 21] ; [46 47],[14.592 17.408] ; [42.408 50.592],0
n6,1,0.186843,1.742335,[25  7] ; [61 32],[22.016  9.984] ; [63.984 29.016],0
a2,1,0.193431,1.691294,[ 1 31] ; [10 84],[ 2.79365079 29.20634921] ; [ 8.20634921 85.79365079],0
n1,1,0.19936,1.647059,[1 5] ; [16 20],[2.42857143 3.57142857] ; [14.57142857 21.42857143],0
d2,1,0.2082,1.583901,[ 5 27] ; [25 69],[ 7.61904762 24.38095238] ; [22.38095238 71.61904762],0
d3,1,0.235413,1.407851,[11 21] ; [22 71],[ 8.448 23.552] ; [24.552 68.448],0
p3,1,0.245491,1.348786,[16 16] ; [36 58],[13.20634921 18.79365079] ; [38.79365079 55.20634921],0
b1,1,0.261625,1.26014,[11 21] ; [43 51],[13.71428571 18.28571429] ; [40.28571429 53.71428571],0
v3,1,0.273543,1.198892,[11 20] ; [23 68],[ 8.63934426 22.36065574] ; [25.36065574 65.63934426],0
r2,1,0.317994,0.997179,[28  4] ; [74 19],[26.112  5.888] ; [75.888 17.112],0
u2,1,0.361542,0.832529,[ 8 13] ; [24 24],[ 9.73913043 11.26086957] ; [22.26086957 25.73913043],0
p12,1,0.380188,0.770094,[ 1 31] ; [ 7 86],[ 2.048 29.952] ; [ 5.952 87.048],0
r1,1,0.400591,0.706553,[20 11] ; [52 41],[18. 13.] ; [54. 39.],0
s7,1,0.483957,0.489933,[ 7 22] ; [16 72],[ 5.7008547 23.2991453] ; [17.2991453 70.7008547],0
p4,1,0.530926,0.392619,[16 16] ; [41 53],[14.47619048 17.52380952] ; [42.52380952 51.47619048],0
p9,1,0.533388,0.387933,[20 12] ; [61 28],[21.4214876 10.5785124] ; [59.5785124 29.4214876],0
v1,1,0.557362,0.344293,[13 16] ; [36 57],[11.64754098 17.35245902] ; [37.35245902 55.64754098],0
a4,1,0.558633,0.342077,[ 6 25] ; [23 71],[ 7.192 23.808] ; [21.808 72.192],0
p11,1,0.610422,0.259561,[23  9] ; [63 31],[21.84126984 10.15873016] ; [64.15873016 29.84126984],0
p6,1,0.614161,0.25416,[ 7 25] ; [24 67],[ 8.06504065 23.93495935] ; [22.93495935 68.06504065],0
s1,1,0.638152,0.221167,[ 2 29] ; [ 4 88],[ 1.51219512 29.48780488] ; [ 4.48780488 87.51219512],0
s4,1,0.638417,0.220819,[ 4 28] ; [ 9 85],[ 3.3015873 28.6984127] ; [ 9.6984127 84.3015873],0
u3,1,0.64628,0.210623,[10 11] ; [20 28],[ 9.13043478 11.86956522] ; [20.86956522 27.13043478],0
a6,1,0.670272,0.181284,[17 15] ; [54 40],[18.03174603 13.96825397] ; [52.96825397 41.03174603],0
d5,1,0.770156,0.085364,[12 20] ; [38 56],[12.6984127 19.3015873] ; [37.3015873 56.6984127],0
a7,1,0.784352,0.074885,[17 15] ; [52 41],[17.664 14.336] ; [51.336 41.664],0
p8,1,0.80814,0.058965,[13 18] ; [40 50],[13.5785124 17.4214876] ; [39.4214876 50.5785124],0
b5,1,0.822955,0.050062,[18 14] ; [55 39],[18.53968254 13.46031746] ; [54.46031746 39.53968254],0
p5,1,0.855305,0.033253,[ 3 28] ; [ 8 85],[ 2.75 28.25] ; [ 8.25 84.75],0
p1,1,0.904183,0.014491,[ 4 28] ; [11 83],[ 3.80952381 28.19047619] ; [11.19047619 82.80952381],0
v2,1,0.911627,0.012318,[11 18] ; [32 55],[10.75 18.25] ; [32.25 54.75],0
b4,1,0.917193,0.01081,[16 16] ; [46 48],[15.74603175 16.25396825] ; [46.25396825 47.74603175],0
a5,1,0.917193,0.01081,[16 16] ; [46 48],[15.74603175 16.25396825] ; [46.25396825 47.74603175],0
n5,1,0.928157,0.00813,[24  8] ; [69 24],[23.808  8.192] ; [69.192 23.808],0
a8,1,0.93033,0.007644,[ 3 28] ; [ 9 79],[ 3.12605042 27.87394958] ; [ 8.87394958 79.12605042],0
p10,1,0.93326,0.007013,[19 12] ; [55 36],[18.80327869 12.19672131] ; [55.19672131 35.80327869],0
s8,1,0.952762,0.003509,[ 6 26] ; [17 76],[ 5.888 26.112] ; [17.112 75.888],0
n2,1,1.0,0.0,[4 2] ; [24 12],[4. 2.] ; [24. 12.],0
