Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,44.650777,[131  27] ; [128 127],[99.08474576 58.91525424] ; [159.91525424  95.08474576],1
n3,1,0.350557,0.871439,[19  4] ; [37 14],[17.40540541  5.59459459] ; [38.59459459 12.40540541],0
r4,1,0.35528,0.854507,[154   5] ; [245  13],[152.13669065   6.86330935] ; [246.86330935  11.13669065],0
s4,1,0.403706,0.69726,[ 25 133] ; [ 33 223],[ 22.1352657 135.8647343] ; [ 35.8647343 220.1352657],0
a7,1,0.408773,0.682367,[126  32] ; [196  61],[122.59277108  35.40722892] ; [199.40722892  57.59277108],0
d4,1,0.427864,0.628615,[134  24] ; [225  32],[136.67951807  21.32048193] ; [222.32048193  34.67951807],0
p11,1,0.459055,0.548199,[126  33] ; [212  46],[128.87769784  30.12230216] ; [209.12230216  48.87769784],0
r3,1,0.486509,0.484239,[154   4] ; [252   4],[154.9468599   3.0531401] ; [251.0531401   4.9468599],0
d3,1,0.490937,0.474473,[117  41] ; [183  75],[113.94230769  44.05769231] ; [186.05769231  71.94230769],0
a3,1,0.497262,0.460775,[124  34] ; [195  63],[121.15865385  36.84134615] ; [197.84134615  60.15865385],0
v4,1,0.694822,0.153915,[153   5] ; [246  10],[152.27536232   5.72463768] ; [246.72463768   9.27536232],0
a8,1,0.697059,0.151549,[ 24 117] ; [ 35 191],[ 22.66757493 118.33242507] ; [ 36.33242507 189.66757493],0
a5,1,0.848064,0.036706,[130  29] ; [209  49],[129.25899281  29.74100719] ; [209.74100719  48.25899281],0
a6,1,0.868254,0.027515,[112  45] ; [186  72],[112.7373494  44.2626506] ; [185.2626506  72.7373494],0
v3,1,0.932946,0.007079,[88 67] ; [143 107],[88.40740741 66.59259259] ; [142.59259259 107.40740741],0
d1,1,0.991521,0.000113,[103  56] ; [167  91],[102.94964029  56.05035971] ; [167.05035971  90.94964029],0
