Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,122.684968,[ 52 170] ; [283 124],[118.23529412 103.76470588] ; [216.76470588 190.23529412],1
p6,1,0.0,67.051526,[ 38 177] ; [209 197],[ 85.51529791 129.48470209] ; [161.48470209 244.51529791],1
p8,1,0.0,45.698071,[ 92 123] ; [286 119],[131.08064516  83.91935484] ; [246.91935484 158.08064516],1
p7,1,0.0,36.110749,[119  94] ; [319  85],[151.20583468  61.79416532] ; [286.79416532 117.20583468],1
n5,1,0.0,26.866208,[145  75] ; [341  65],[170.79872204  49.20127796] ; [315.20127796  90.79872204],1
p5,1,1e-06,23.808367,[  9 213] ; [ 72 335],[ 28.58823529 193.41176471] ; [ 52.41176471 354.58823529],1
d1,1,2e-06,22.268395,[104 118] ; [270 138],[131.79047619  90.20952381] ; [242.20952381 165.79047619],1
n4,1,1e-05,19.510003,[156  66] ; [347  61],[177.24761905  44.75238095] ; [325.75238095  82.24761905],1
s7,1,1.5e-05,18.686021,[ 81 134] ; [218 171],[106.43211921 108.56788079] ; [192.56788079 196.43211921],1
p10,1,3.1e-05,17.337091,[177  43] ; [372  33],[193.248  26.752] ; [355.752  49.248],1
d2,1,8.3e-05,15.491401,[ 81 140] ; [216 191],[104.51751592 116.48248408] ; [192.48248408 214.51751592],1
v1,1,0.000113,14.914343,[ 97 116] ; [246 152],[119.57283142  93.42716858] ; [223.42716858 174.57283142],1
a5,1,0.000278,13.216333,[149  73] ; [327  81],[167.73333333  54.26666667] ; [308.26666667  99.73333333],1
s8,1,0.00055,11.938275,[ 79 142] ; [203 202],[ 99.55591054 121.44408946] ; [182.44408946 222.55591054],1
s6,1,0.000711,11.45939,[127  90] ; [287 112],[145.84090909  71.15909091] ; [268.15909091 130.84090909],1
a2,1,0.000924,10.973941,[ 35 187] ; [112 296],[ 51.8 170.2] ; [ 95.2 312.8],1
a4,1,0.001469,10.117491,[ 79 143] ; [198 208],[ 97.92038217 124.07961783] ; [179.07961783 226.92038217],0
