Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.3e-05,16.335678,[19 39] ; [45 20],[30.17886179 27.82113821] ; [33.82113821 31.17886179],1
v3,1,0.000136,14.562366,[15 41] ; [41 26],[25.49593496 30.50406504] ; [30.50406504 36.49593496],1
a3,1,0.000978,10.86967,[35 24] ; [58 10],[43.20472441 15.79527559] ; [49.79527559 18.20472441],1
s8,1,0.002504,9.137312,[26 33] ; [48 20],[34.37795276 24.62204724] ; [39.62204724 28.37795276],0
p11,1,0.010122,6.61331,[40 19] ; [59  9],[45.99212598 13.00787402] ; [53.00787402 14.99212598],0
b3,1,0.016056,5.796769,[13 29] ; [28 22],[18.7173913 23.2826087] ; [22.2826087 27.7173913],0
b2,1,0.016056,5.796769,[13 29] ; [28 22],[18.7173913 23.2826087] ; [22.2826087 27.7173913],0
p9,1,0.027132,4.882375,[44 15] ; [60  7],[48.6984127 10.3015873] ; [55.3015873 11.6984127],0
d4,1,0.030384,4.68743,[43 16] ; [59  8],[47.76190476 11.23809524] ; [54.23809524 12.76190476],0
s2,1,0.048327,3.898575,[27 32] ; [43 25],[32.51968504 26.48031496] ; [37.48031496 30.51968504],0
n5,1,0.063059,3.455058,[40 19] ; [55 12],[44.48412698 14.51587302] ; [50.51587302 16.48412698],0
n2,1,0.066805,3.359819,[9 8] ; [8 1],[11.11538462  5.88461538] ; [5.88461538 3.11538462],0
s5,1,0.077147,3.123997,[22 34] ; [36 29],[26.84297521 29.15702479] ; [31.15702479 33.84297521],0
u3,1,0.08364,2.992708,[ 9 15] ; [7 3],[11.29411765 12.70588235] ; [4.70588235 5.29411765],0
p1,1,0.112177,2.523282,[11 48] ; [ 6 61],[ 7.96031746 51.03968254] ; [ 9.03968254 57.96031746],0
p10,1,0.144096,2.133661,[43 16] ; [56 11],[46.35714286 12.64285714] ; [52.64285714 14.35714286],0
s7,1,0.145258,2.121354,[31 25] ; [45 21],[34.8852459 21.1147541] ; [41.1147541 24.8852459],0
d5,1,0.146829,2.104886,[42 17] ; [55 12],[45.42063492 13.57936508] ; [51.57936508 15.42063492],0
p2,1,0.204429,1.610444,[46 13] ; [58  9],[48.6984127 10.3015873] ; [55.3015873 11.6984127],0
a6,1,0.222928,1.485422,[28 31] ; [25 43],[24.62204724 34.37795276] ; [28.37795276 39.62204724],0
d3,1,0.292868,1.106392,[24 35] ; [34 34],[26.94488189 32.05511811] ; [31.05511811 36.94488189],0
b5,1,0.359641,0.839146,[23 36] ; [32 36],[25.5511811 33.4488189] ; [29.4488189 38.5511811],0
r3,1,0.37097,0.800412,[53  6] ; [64  4],[54.35433071  4.64566929] ; [62.64566929  5.35433071],0
