Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,26.535402,[29 15] ; [ 1 26],[18.5915493 25.4084507] ; [11.4084507 15.5915493],1
a5,1,2.1e-05,18.079918,[34 10] ; [ 7 20],[25.4084507 18.5915493] ; [15.5915493 11.4084507],1
d4,1,4.7e-05,16.556038,[37  7] ; [10 17],[29.12676056 14.87323944] ; [17.87323944  9.12676056],1
a3,1,9.9e-05,15.162477,[35  9] ; [ 9 18],[27.26760563 16.73239437] ; [16.73239437 10.26760563],1
a4,1,0.000664,11.588286,[22 21] ; [ 3 24],[15.35714286 27.64285714] ; [ 9.64285714 17.35714286],1
d3,1,0.000696,11.499831,[28 16] ; [ 6 21],[21.07042254 22.92957746] ; [12.92957746 14.07042254],1
d2,1,0.001868,9.67537,[27 15] ; [ 7 20],[20.69565217 21.30434783] ; [13.30434783 13.69565217],0
a7,1,0.00942,6.741462,[27 17] ; [ 8 19],[21.69014085 22.30985915] ; [13.30985915 13.69014085],0
v2,1,0.01967,5.440976,[18 23] ; [ 4 21],[13.66666667 27.33333333] ; [ 8.33333333 16.66666667],0
r2,1,0.049488,3.858716,[32  9] ; [15 12],[28.33823529 12.66176471] ; [18.66176471  8.33823529],0
s2,1,0.050046,3.839915,[16 28] ; [ 4 23],[12.3943662 31.6056338] ; [ 7.6056338 19.3943662],0
b4,1,0.075487,3.159491,[29 15] ; [12 15],[25.4084507 18.5915493] ; [15.5915493 11.4084507],0
a6,1,0.090766,2.860728,[27 17] ; [11 16],[23.54929577 20.45070423] ; [14.45070423 12.54929577],0
v4,1,0.093579,2.811702,[30 14] ; [13 14],[26.64788732 17.35211268] ; [16.35211268 10.64788732],0
p10,1,0.097408,2.74747,[16 27] ; [15 11],[19.31884058 23.68115942] ; [11.68115942 14.31884058],0
n3,1,0.121335,2.4,[ 8 12] ; [7 3],[10. 10.] ; [5. 5.],0
n1,1,0.139657,2.181734,[ 6 13] ; [6 4],[ 7.86206897 11.13793103] ; [4.13793103 5.86206897],0
n5,1,0.14288,2.146662,[25 19] ; [20  7],[27.88732394 16.11267606] ; [17.11267606  9.88732394],0
s3,1,0.188587,1.728623,[16 27] ; [ 6 21],[13.51428571 29.48571429] ; [ 8.48571429 18.51428571],0
b5,1,0.199637,1.645025,[28 16] ; [13 14],[25.4084507 18.5915493] ; [15.5915493 11.4084507],0
p9,1,0.239261,1.384943,[18 22] ; [15 10],[20.30769231 19.69230769] ; [12.69230769 12.30769231],0
s5,1,0.269806,1.217732,[ 9 33] ; [ 3 24],[ 7.30434783 34.69565217] ; [ 4.69565217 22.30434783],0
s6,1,0.271718,1.208055,[17 27] ; [ 7 20],[14.87323944 29.12676056] ; [ 9.12676056 17.87323944],0
s1,1,0.272532,1.203957,[ 3 41] ; [ 4 23],[ 4.33802817 39.66197183] ; [ 2.66197183 24.33802817],0
s7,1,0.273453,1.199341,[11 30] ; [ 4 22],[ 9.17910448 31.82089552] ; [ 5.82089552 20.17910448],0
p5,1,0.289459,1.122134,[ 1 42] ; [ 2 24],[ 1.86956522 41.13043478] ; [ 1.13043478 24.86956522],0
s4,1,0.30781,1.040051,[ 9 35] ; [ 3 24],[ 7.43661972 36.56338028] ; [ 4.56338028 22.43661972],0
p3,1,0.372578,0.795049,[12 31] ; [ 5 22],[10.44285714 32.55714286] ; [ 6.55714286 20.44285714],0
u3,1,0.386476,0.75,[4 5] ; [ 5 13],[3. 6.] ; [ 6. 12.],0
u2,1,0.386476,0.75,[4 5] ; [ 5 13],[3. 6.] ; [ 6. 12.],0
b1,1,0.408548,0.683021,[24 20] ; [12 15],[22.30985915 21.69014085] ; [13.69014085 13.30985915],0
r3,1,0.444779,0.583923,[30 14] ; [16 11],[28.50704225 15.49295775] ; [17.49295775  9.50704225],0
v1,1,0.523312,0.407362,[11 31] ; [ 9 18],[12.17391304 29.82608696] ; [ 7.82608696 19.17391304],0
v3,1,0.532561,0.389503,[ 8 33] ; [ 7 20],[ 9.04411765 31.95588235] ; [ 5.95588235 21.04411765],0
p8,1,0.533452,0.387812,[ 9 35] ; [ 7 19],[10.05714286 33.94285714] ; [ 5.94285714 20.05714286],0
n2,1,0.592097,0.287081,[12  8] ; [7 3],[12.66666667  7.33333333] ; [6.33333333 3.66666667],0
p7,1,0.597423,0.2789,[14 30] ; [ 7 20],[13.01408451 30.98591549] ; [ 7.98591549 19.01408451],0
b2,1,0.598976,0.276543,[14 16] ; [ 7 11],[13.125 16.875] ; [ 7.875 10.125],0
b3,1,0.598976,0.276543,[14 16] ; [ 7 11],[13.125 16.875] ; [ 7.875 10.125],0
r4,1,0.609104,0.261481,[19 25] ; [10 17],[17.97183099 26.02816901] ; [11.02816901 15.97183099],0
p11,1,0.683063,0.166698,[19 25] ; [13 14],[19.83098592 24.16901408] ; [12.16901408 14.83098592],0
p6,1,0.732379,0.116938,[ 8 35] ; [ 4 22],[ 7.47826087 35.52173913] ; [ 4.52173913 21.47826087],0
a1,1,0.756201,0.096394,[ 6 38] ; [ 3 24],[ 5.57746479 38.42253521] ; [ 3.42253521 23.57746479],0
n6,1,0.83446,0.043675,[26 17] ; [17 10],[26.41428571 16.58571429] ; [16.58571429 10.41428571],0
n4,1,0.917061,0.010844,[25 19] ; [15 12],[24.78873239 19.21126761] ; [15.21126761 11.78873239],0
p4,1,0.930621,0.00758,[11 33] ; [ 7 20],[11.15492958 32.84507042] ; [ 6.84507042 20.15492958],0
p1,1,0.971592,0.001268,[ 8 36] ; [ 5 22],[ 8.05633803 35.94366197] ; [ 4.94366197 22.05633803],0
s8,1,0.971592,0.001268,[ 8 36] ; [ 5 22],[ 8.05633803 35.94366197] ; [ 4.94366197 22.05633803],0
