Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,51.26951,[87 23] ; [ 94 153],[55.77030812 54.22969188] ; [125.22969188 121.77030812],1
p7,1,0.0,38.643624,[87 21] ; [110 135],[60.27195467 47.72804533] ; [136.72804533 108.27195467],1
p3,1,0.0,37.471016,[72 38] ; [ 77 172],[45.6545961 64.3454039] ; [103.3454039 145.6545961],1
p8,1,2e-06,22.858399,[71 39] ; [ 92 155],[50.22408964 59.77591036] ; [112.77591036 134.22408964],1
p5,1,1.9e-05,18.321017,[20 90] ; [ 11 238],[  9.49860724 100.50139276] ; [ 21.50139276 227.49860724],1
p2,1,0.000263,13.318558,[99 11] ; [181  68],[85.79387187 24.20612813] ; [194.20612813  54.79387187],1
s7,1,0.000274,13.237895,[63 43] ; [ 92 148],[47.48554913 58.51445087] ; [107.51445087 132.48554913],1
p1,1,0.001294,10.35156,[17 93] ; [ 13 235],[  9.21787709 100.78212291] ; [ 20.78212291 227.21787709],0
s2,1,0.001779,9.765039,[63 46] ; [ 99 149],[49.46218487 59.53781513] ; [112.53781513 135.46218487],0
p12,1,0.004967,7.891301,[13 96] ; [ 10 239],[  7.0027933 101.9972067] ; [ 15.9972067 233.0027933],0
b3,1,0.006619,7.373558,[31 36] ; [36 97],[22.445 44.555] ; [44.555 88.445],0
b2,1,0.006619,7.373558,[31 36] ; [36 97],[22.445 44.555] ; [44.555 88.445],0
p9,1,0.008042,7.024135,[96 14] ; [181  61],[86.5625 23.4375] ; [190.4375  51.5625],0
u3,1,0.008633,6.897241,[19  9] ; [36 55],[12.94117647 15.05882353] ; [42.05882353 48.94117647],0
r2,1,0.009349,6.754963,[104   3] ; [220  28],[97.65633803  9.34366197] ; [226.34366197  21.65633803],0
s6,1,0.01091,6.479936,[76 30] ; [141 105],[65.34659091 40.65340909] ; [151.65340909  94.34659091],0
s5,1,0.012944,6.176749,[42 62] ; [ 66 179],[32.18338109 71.81661891] ; [ 75.81661891 169.18338109],0
s8,1,0.024484,5.060042,[49 60] ; [ 81 168],[39.58100559 69.41899441] ; [ 90.41899441 158.58100559],0
r4,1,0.024953,5.027118,[101   9] ; [207  43],[94.11111111 15.88888889] ; [213.88888889  36.11111111],0
n4,1,0.031747,4.612092,[90 20] ; [177  72],[81.81058496 28.18941504] ; [185.18941504  63.81058496],0
b4,1,0.039924,4.221122,[55 55] ; [154  96],[63.86111111 46.13888889] ; [145.13888889 104.86111111],0
v4,1,0.047925,3.912625,[106   3] ; [228  21],[101.69273743   7.30726257] ; [232.30726257  16.69273743],0
a3,1,0.053487,3.728639,[81 29] ; [158  92],[73.02777778 36.97222222] ; [165.97222222  84.02777778],0
u2,1,0.06258,3.467667,[18 11] ; [38 52],[13.64705882 15.35294118] ; [42.35294118 47.64705882],0
a4,1,0.065761,3.385792,[52 58] ; [ 92 157],[44.12256267 65.87743733] ; [ 99.87743733 149.12256267],0
a1,1,0.084117,2.98351,[  8 102] ; [  8 242],[  4.88888889 105.11111111] ; [ 11.11111111 238.88888889],0
u1,1,0.098546,2.728918,[22 88] ; [ 33 217],[16.80555556 93.19444444] ; [ 38.19444444 211.80555556],0
s3,1,0.116836,2.459234,[63 46] ; [120 126],[56.18873239 52.81126761] ; [126.81126761 119.18873239],0
a5,1,0.169017,1.891636,[79 31] ; [161  89],[73.33333333 36.66666667] ; [166.66666667  83.33333333],0
n3,1,0.188616,1.728394,[24  6] ; [51 25],[21.22641509  8.77358491] ; [53.77358491 22.22641509],0
p10,1,0.194556,1.682778,[88 21] ; [183  63],[83.2084507 25.7915493] ; [187.7915493  58.2084507],0
d2,1,0.235513,1.407255,[56 54] ; [109 138],[50.84033613 59.15966387] ; [114.15966387 132.84033613],0
n5,1,0.277892,1.177372,[83 26] ; [175  73],[78.77310924 30.22689076] ; [179.22689076  68.77310924],0
r3,1,0.289691,1.121059,[102   6] ; [227  22],[99.52941176  8.47058824] ; [229.47058824  19.52941176],0
s4,1,0.366421,0.815766,[24 82] ; [ 46 203],[20.90140845 85.09859155] ; [ 49.09859155 199.90140845],0
b5,1,0.371624,0.798226,[56 54] ; [140 110],[59.88888889 50.11111111] ; [136.11111111 113.88888889],0
v2,1,0.375011,0.786992,[40 68] ; [101 139],[43.75862069 64.24137931] ; [ 97.24137931 142.75862069],0
a2,1,0.390828,0.736364,[25 85] ; [ 47 203],[22. 88.] ; [ 50. 200.],0
d1,1,0.444587,0.584416,[62 48] ; [130 120],[58.66666667 51.33333333] ; [133.33333333 116.66666667],0
d5,1,0.498626,0.457859,[81 28] ; [194  56],[83.49582173 25.50417827] ; [191.50417827  58.49582173],0
s1,1,0.531904,0.390753,[  5 104] ; [  8 239],[  3.98033708 105.01966292] ; [  9.01966292 237.98033708],0
u4,1,0.549422,0.358354,[  1 109] ; [  1 249],[  0.61111111 109.38888889] ; [  1.38888889 248.61111111],0
r1,1,0.598604,0.277106,[83 27] ; [182  68],[80.97222222 29.02777778] ; [184.02777778  65.97222222],0
d3,1,0.638029,0.221329,[73 36] ; [161  89],[71.04735376 37.95264624] ; [162.95264624  87.04735376],0
b1,1,0.666154,0.186134,[44 66] ; [ 94 156],[42.16666667 67.83333333] ; [ 95.83333333 154.16666667],0
a8,1,0.75035,0.101237,[13 90] ; [ 26 202],[12.13595166 90.86404834] ; [ 26.86404834 201.13595166],0
a7,1,0.76498,0.08937,[74 35] ; [173  76],[75.20391061 33.79608939] ; [171.79608939  77.20391061],0
n2,1,0.805496,0.060634,[21  9] ; [52 25],[20.46728972  9.53271028] ; [52.53271028 24.46728972],0
n1,1,0.811127,0.057108,[11 19] ; [26 50],[10.47169811 19.52830189] ; [26.52830189 49.47169811],0
p11,1,0.812927,0.056004,[84 26] ; [188  62],[83.11111111 26.88888889] ; [188.88888889  61.11111111],0
v3,1,0.842194,0.039636,[31 79] ; [ 66 177],[30.2266289 79.7733711] ; [ 66.7733711 176.2266289],0
d4,1,0.89332,0.017984,[85 25] ; [194  55],[85.48746518 24.51253482] ; [193.51253482  55.48746518],0
a6,1,0.978812,0.000705,[71 39] ; [161  89],[70.88888889 39.11111111] ; [161.11111111  88.88888889],0
